"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-06,København,K,27153,11639,26479,11610,674,29
2021-03-06,København,M,14583,5547,13895,5535,688,12
2021-03-06,Frederiksberg,K,5641,2380,5521,2376,120,4
2021-03-06,Frederiksberg,M,2995,1156,2875,1151,120,5
2021-03-06,Ballerup,K,2894,984,2834,982,60,2
2021-03-06,Ballerup,M,1385,416,1349,415,36,1
2021-03-06,Brøndby,K,2143,736,2081,734,62,2
2021-03-06,Brøndby,M,1053,309,1001,307,52,2
2021-03-06,Dragør,K,832,320,808,318,24,2
2021-03-06,Dragør,M,475,137,461,137,14,0
2021-03-06,Gentofte,K,4523,1945,4417,1939,106,6
2021-03-06,Gentofte,M,2251,892,2191,890,60,2
2021-03-06,Gladsaxe,K,4430,1814,4339,1794,91,20
2021-03-06,Gladsaxe,M,1976,730,1921,710,55,20
2021-03-06,Glostrup,K,1676,741,1656,738,20,3
2021-03-06,Glostrup,M,816,388,795,387,21,1
2021-03-06,Herlev,K,2060,867,2008,861,52,6
2021-03-06,Herlev,M,828,282,794,278,34,4
2021-03-06,Albertslund,K,1566,685,1533,680,33,5
2021-03-06,Albertslund,M,809,339,795,337,14,2
2021-03-06,Hvidovre,K,3546,1507,3458,1504,88,3
2021-03-06,Hvidovre,M,1720,634,1651,632,69,2
2021-03-06,Høje Tåstrup,K,2859,1216,2767,1203,92,13
2021-03-06,Høje Tåstrup,M,1596,739,1526,722,70,17
2021-03-06,Lyngby-Taarbæk,K,3713,1368,3621,1366,92,2
2021-03-06,Lyngby-Taarbæk,M,1718,597,1644,595,74,2
2021-03-06,Rødovre,K,2642,879,2581,878,61,1
2021-03-06,Rødovre,M,1090,332,1064,331,26,1
2021-03-06,Ishøj,K,1145,460,1124,459,21,1
2021-03-06,Ishøj,M,575,216,559,216,16,0
2021-03-06,Tårnby,K,2612,1033,2557,1029,55,4
2021-03-06,Tårnby,M,1272,373,1231,372,41,1
2021-03-06,Vallensbæk,K,984,348,914,345,70,3
2021-03-06,Vallensbæk,M,579,221,538,220,41,1
2021-03-06,Furesø,K,2744,1040,2682,1036,62,4
2021-03-06,Furesø,M,1296,454,1263,453,33,1
2021-03-06,Allerød,K,1660,577,1595,577,65,0
2021-03-06,Allerød,M,853,263,824,264,29,-1
2021-03-06,Fredensborg,K,2569,1104,2477,1103,92,1
2021-03-06,Fredensborg,M,1293,476,1255,475,38,1
2021-03-06,Helsingør,K,4205,1607,4059,1600,146,7
2021-03-06,Helsingør,M,2161,741,2050,740,111,1
2021-03-06,Hillerød,K,3712,1611,3529,1612,183,-1
2021-03-06,Hillerød,M,1803,666,1685,666,118,0
2021-03-06,Hørsholm,K,1712,678,1657,678,55,0
2021-03-06,Hørsholm,M,934,321,899,320,35,1
2021-03-06,Rudersdal,K,3701,1376,3553,1372,148,4
2021-03-06,Rudersdal,M,1942,635,1865,632,77,3
2021-03-06,Egedal,K,2434,895,2375,894,59,1
2021-03-06,Egedal,M,1087,312,1053,310,34,2
2021-03-06,Frederikssund,K,3084,1114,2974,1107,110,7
2021-03-06,Frederikssund,M,1390,492,1327,485,63,7
2021-03-06,Greve,K,2685,1094,2593,1068,92,26
2021-03-06,Greve,M,1386,425,1324,404,62,21
2021-03-06,Køge,K,3457,1471,3390,1439,67,32
2021-03-06,Køge,M,1622,523,1556,495,66,28
2021-03-06,Halsnæs,K,2075,784,1980,779,95,5
2021-03-06,Halsnæs,M,1041,334,984,333,57,1
2021-03-06,Roskilde,K,5475,2366,5337,2238,138,128
2021-03-06,Roskilde,M,2599,940,2495,830,104,110
2021-03-06,Solrød,K,1210,533,1182,518,28,15
2021-03-06,Solrød,M,648,203,622,185,26,18
2021-03-06,Gribskov,K,2692,1076,2585,1076,107,0
2021-03-06,Gribskov,M,1426,527,1365,525,61,2
2021-03-06,Odsherred,K,2093,708,2040,688,53,20
2021-03-06,Odsherred,M,1119,371,1080,348,39,23
2021-03-06,Holbæk,K,4584,1822,4502,1767,82,55
2021-03-06,Holbæk,M,2047,705,2008,668,39,37
2021-03-06,Faxe,K,2036,812,1999,781,37,31
2021-03-06,Faxe,M,1003,298,982,278,21,20
2021-03-06,Kalundborg,K,2778,993,2733,913,45,80
2021-03-06,Kalundborg,M,1246,446,1229,375,17,71
2021-03-06,Ringsted,K,1896,754,1864,727,32,27
2021-03-06,Ringsted,M,817,297,791,272,26,25
2021-03-06,Slagelse,K,5202,2072,5109,1956,93,116
2021-03-06,Slagelse,M,2244,777,2207,677,37,100
2021-03-06,Stevns,K,1316,492,1281,479,35,13
2021-03-06,Stevns,M,664,162,641,152,23,10
2021-03-06,Sorø,K,1934,716,1894,681,40,35
2021-03-06,Sorø,M,846,293,824,249,22,44
2021-03-06,Lejre,K,1695,696,1646,665,49,31
2021-03-06,Lejre,M,793,242,751,217,42,25
2021-03-06,Lolland,K,2409,967,2358,882,51,85
2021-03-06,Lolland,M,1313,522,1296,456,17,66
2021-03-06,Næstved,K,5339,2277,5247,2197,92,80
2021-03-06,Næstved,M,2433,874,2404,815,29,59
2021-03-06,Guldborgsund,K,4208,1560,4057,1493,151,67
2021-03-06,Guldborgsund,M,2111,701,2055,656,56,45
2021-03-06,Vordingborg,K,2643,939,2585,895,58,44
2021-03-06,Vordingborg,M,1406,476,1378,436,28,40
2021-03-06,Bornholm,K,2709,1129,2563,1084,146,45
2021-03-06,Bornholm,M,1340,463,1223,456,117,7
2021-03-06,Middelfart,K,2695,1095,2606,1064,89,31
2021-03-06,Middelfart,M,1395,451,1330,436,65,15
2021-03-06,Assens,K,2440,854,2367,847,73,7
2021-03-06,Assens,M,1074,314,1015,313,59,1
2021-03-06,Faaborg-Midtfyn,K,3280,1193,3193,1189,87,4
2021-03-06,Faaborg-Midtfyn,M,1456,418,1394,419,62,-1
2021-03-06,Kerteminde,K,1512,554,1464,552,48,2
2021-03-06,Kerteminde,M,652,202,624,201,28,1
2021-03-06,Nyborg,K,2057,652,2007,652,50,0
2021-03-06,Nyborg,M,915,274,872,273,43,1
2021-03-06,Odense,K,12147,4682,11755,4661,392,21
2021-03-06,Odense,M,5627,1938,5366,1928,261,10
2021-03-06,Svendborg,K,4598,2234,4493,2229,105,5
2021-03-06,Svendborg,M,2052,865,1981,864,71,1
2021-03-06,Nordfyn,K,1729,608,1672,606,57,2
2021-03-06,Nordfyn,M,828,211,775,210,53,1
2021-03-06,Langeland,K,961,392,936,392,25,0
2021-03-06,Langeland,M,420,162,403,160,17,2
2021-03-06,Ærø,K,505,224,433,224,72,0
2021-03-06,Ærø,M,232,82,225,82,7,0
2021-03-06,Haderslev,K,3093,1314,3022,1307,71,7
2021-03-06,Haderslev,M,1476,512,1422,506,54,6
2021-03-06,Billund,K,1445,567,1372,558,73,9
2021-03-06,Billund,M,759,197,697,196,62,1
2021-03-06,Sønderborg,K,4380,1889,4127,1887,253,2
2021-03-06,Sønderborg,M,2121,559,1851,556,270,3
2021-03-06,Tønder,K,2199,941,2168,940,31,1
2021-03-06,Tønder,M,927,308,914,307,13,1
2021-03-06,Esbjerg,K,7801,2750,7601,2712,200,38
2021-03-06,Esbjerg,M,4033,1125,3836,1105,197,20
2021-03-06,Fanø,K,240,75,234,75,6,0
2021-03-06,Fanø,M,131,49,124,49,7,0
2021-03-06,Varde,K,3255,1049,3201,1035,54,14
2021-03-06,Varde,M,1633,419,1593,414,40,5
2021-03-06,Vejen,K,2728,926,2652,911,76,15
2021-03-06,Vejen,M,1358,406,1287,399,71,7
2021-03-06,Aabenraa,K,2994,1233,2946,1231,48,2
2021-03-06,Aabenraa,M,1450,480,1404,479,46,1
2021-03-06,Fredericia,K,3190,1290,3072,1276,118,14
2021-03-06,Fredericia,M,1626,624,1554,611,72,13
2021-03-06,Horsens,K,5284,2093,5140,2021,144,72
2021-03-06,Horsens,M,2252,727,2183,674,69,53
2021-03-06,Kolding,K,5158,2095,5009,2081,149,14
2021-03-06,Kolding,M,2601,892,2480,874,121,18
2021-03-06,Vejle,K,6615,2783,6366,2650,249,133
2021-03-06,Vejle,M,3241,1284,3072,1214,169,70
2021-03-06,Herning,K,5392,2554,5376,2549,16,5
2021-03-06,Herning,M,2426,791,2416,784,10,7
2021-03-06,Holstebro,K,3813,1585,3802,1571,11,14
2021-03-06,Holstebro,M,1609,482,1605,471,4,11
2021-03-06,Lemvig,K,1212,658,1188,556,24,102
2021-03-06,Lemvig,M,565,248,555,166,10,82
2021-03-06,Struer,K,1335,557,1321,503,14,54
2021-03-06,Struer,M,662,233,650,183,12,50
2021-03-06,Syddjurs,K,2557,1034,2485,968,72,66
2021-03-06,Syddjurs,M,1354,421,1317,351,37,70
2021-03-06,Norddjurs,K,2410,1127,2317,1118,93,9
2021-03-06,Norddjurs,M,1185,377,1116,375,69,2
2021-03-06,Favrskov,K,2845,1146,2796,1116,49,30
2021-03-06,Favrskov,M,1208,344,1187,335,21,9
2021-03-06,Odder,K,1571,649,1542,630,29,19
2021-03-06,Odder,M,716,251,702,241,14,10
2021-03-06,Randers,K,6319,2582,6184,2564,135,18
2021-03-06,Randers,M,2793,939,2742,935,51,4
2021-03-06,Silkeborg,K,5497,2396,5427,2313,70,83
2021-03-06,Silkeborg,M,2646,891,2626,810,20,81
2021-03-06,Samsø,K,310,285,309,284,1,1
2021-03-06,Samsø,M,179,161,179,161,0,0
2021-03-06,Skanderborg,K,3355,1285,3289,1198,66,87
2021-03-06,Skanderborg,M,1533,524,1517,453,16,71
2021-03-06,Århus,K,19364,6792,18958,6617,406,175
2021-03-06,Århus,M,9166,2880,9025,2753,141,127
2021-03-06,Ikast-Brande,K,2100,993,2078,910,22,83
2021-03-06,Ikast-Brande,M,973,302,953,253,20,49
2021-03-06,Ringkøbing-Skjern,K,3338,1542,3320,1457,18,85
2021-03-06,Ringkøbing-Skjern,M,1515,529,1506,460,9,69
2021-03-06,Hedensted,K,2694,1158,2607,1073,87,85
2021-03-06,Hedensted,M,1143,370,1100,309,43,61
2021-03-06,Morsø,K,1532,742,1525,741,7,1
2021-03-06,Morsø,M,773,300,768,297,5,3
2021-03-06,Skive,K,2846,1368,2791,1245,55,123
2021-03-06,Skive,M,1455,502,1446,412,9,90
2021-03-06,Thisted,K,2676,1067,2666,1058,10,9
2021-03-06,Thisted,M,1143,336,1133,335,10,1
2021-03-06,Viborg,K,6439,2839,6288,2746,151,93
2021-03-06,Viborg,M,2942,957,2896,875,46,82
2021-03-06,Brønderslev,K,2460,954,2199,944,261,10
2021-03-06,Brønderslev,M,1001,310,945,303,56,7
2021-03-06,Frederikshavn,K,3635,1550,3506,1548,129,2
2021-03-06,Frederikshavn,M,1725,467,1701,461,24,6
2021-03-06,Vesthimmerland,K,2527,943,2296,937,231,6
2021-03-06,Vesthimmerland,M,1157,252,1111,251,46,1
2021-03-06,Læsø,K,171,87,170,87,1,0
2021-03-06,Læsø,M,115,31,115,31,0,0
2021-03-06,Rebild,K,1870,806,1694,751,176,55
2021-03-06,Rebild,M,771,234,737,189,34,45
2021-03-06,Mariagerfjord,K,2612,908,2501,896,111,12
2021-03-06,Mariagerfjord,M,1308,302,1280,288,28,14
2021-03-06,Jammerbugt,K,2332,829,2095,825,237,4
2021-03-06,Jammerbugt,M,1061,298,999,297,62,1
2021-03-06,Aalborg,K,13563,5287,12277,4983,1286,304
2021-03-06,Aalborg,M,6169,2083,5807,1891,362,192
2021-03-06,Hjørring,K,4856,1746,4202,1737,654,9
2021-03-06,Hjørring,M,1982,485,1815,478,167,7
