"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-19,København,K,32473,14515,31591,14168,882,347
2021-03-19,København,M,18120,7519,17336,7191,784,328
2021-03-19,Frederiksberg,K,6815,3503,6420,3325,395,178
2021-03-19,Frederiksberg,M,3705,1781,3424,1664,281,117
2021-03-19,Ballerup,K,3478,1638,3452,1533,26,105
2021-03-19,Ballerup,M,1741,877,1712,819,29,58
2021-03-19,Brøndby,K,2531,1265,2478,1217,53,48
2021-03-19,Brøndby,M,1298,630,1258,595,40,35
2021-03-19,Dragør,K,1039,560,955,539,84,21
2021-03-19,Dragør,M,600,315,548,301,52,14
2021-03-19,Gentofte,K,5435,2811,5220,2725,215,86
2021-03-19,Gentofte,M,2856,1389,2675,1331,181,58
2021-03-19,Gladsaxe,K,5153,2534,5083,2448,70,86
2021-03-19,Gladsaxe,M,2436,1138,2370,1084,66,54
2021-03-19,Glostrup,K,1953,1079,1936,1042,17,37
2021-03-19,Glostrup,M,983,597,964,579,19,18
2021-03-19,Herlev,K,2434,1233,2403,1181,31,52
2021-03-19,Herlev,M,1038,477,1012,451,26,26
2021-03-19,Albertslund,K,1812,1011,1797,991,15,20
2021-03-19,Albertslund,M,946,590,934,574,12,16
2021-03-19,Hvidovre,K,4067,2165,3955,2068,112,97
2021-03-19,Hvidovre,M,2031,1064,1931,993,100,71
2021-03-19,Høje Tåstrup,K,3314,1774,3281,1727,33,47
2021-03-19,Høje Tåstrup,M,1865,1152,1847,1118,18,34
2021-03-19,Lyngby-Taarbæk,K,4304,2407,4213,2305,91,102
2021-03-19,Lyngby-Taarbæk,M,2089,1118,2017,1064,72,54
2021-03-19,Rødovre,K,3189,1520,3088,1445,101,75
2021-03-19,Rødovre,M,1393,641,1324,595,69,46
2021-03-19,Ishøj,K,1366,699,1360,677,6,22
2021-03-19,Ishøj,M,697,401,693,384,4,17
2021-03-19,Tårnby,K,3020,1469,2891,1422,129,47
2021-03-19,Tårnby,M,1530,685,1423,624,107,61
2021-03-19,Vallensbæk,K,1136,596,1120,558,16,38
2021-03-19,Vallensbæk,M,672,396,662,367,10,29
2021-03-19,Furesø,K,3215,1693,3143,1595,72,98
2021-03-19,Furesø,M,1623,883,1556,811,67,72
2021-03-19,Allerød,K,1973,875,1925,837,48,38
2021-03-19,Allerød,M,1076,535,1027,507,49,28
2021-03-19,Fredensborg,K,3103,1597,3037,1508,66,89
2021-03-19,Fredensborg,M,1695,855,1636,805,59,50
2021-03-19,Helsingør,K,5006,2427,4864,2339,142,88
2021-03-19,Helsingør,M,2672,1339,2572,1276,100,63
2021-03-19,Hillerød,K,4432,2174,4329,2113,103,61
2021-03-19,Hillerød,M,2257,1138,2167,1095,90,43
2021-03-19,Hørsholm,K,2073,1147,2010,1045,63,102
2021-03-19,Hørsholm,M,1196,644,1137,592,59,52
2021-03-19,Rudersdal,K,4500,2321,4350,2211,150,110
2021-03-19,Rudersdal,M,2526,1269,2386,1204,140,65
2021-03-19,Egedal,K,2844,1365,2830,1224,14,141
2021-03-19,Egedal,M,1344,659,1330,566,14,93
2021-03-19,Frederikssund,K,3714,1799,3625,1682,89,117
2021-03-19,Frederikssund,M,1830,946,1738,877,92,69
2021-03-19,Greve,K,3180,1568,3134,1527,46,41
2021-03-19,Greve,M,1704,855,1663,821,41,34
2021-03-19,Køge,K,4103,2162,4011,2150,92,12
2021-03-19,Køge,M,2091,1060,2028,1058,63,2
2021-03-19,Halsnæs,K,2629,1129,2565,1017,64,112
2021-03-19,Halsnæs,M,1467,642,1402,580,65,62
2021-03-19,Roskilde,K,6365,3305,6253,3260,112,45
2021-03-19,Roskilde,M,3310,1656,3211,1598,99,58
2021-03-19,Solrød,K,1436,754,1418,744,18,10
2021-03-19,Solrød,M,774,401,760,389,14,12
2021-03-19,Gribskov,K,3287,1508,3229,1475,58,33
2021-03-19,Gribskov,M,1970,915,1887,876,83,39
2021-03-19,Odsherred,K,2491,1131,2427,1118,64,13
2021-03-19,Odsherred,M,1463,689,1386,682,77,7
2021-03-19,Holbæk,K,5292,2581,5199,2569,93,12
2021-03-19,Holbæk,M,2595,1248,2509,1225,86,23
2021-03-19,Faxe,K,2414,1186,2390,1183,24,3
2021-03-19,Faxe,M,1295,617,1285,615,10,2
2021-03-19,Kalundborg,K,3276,1520,3237,1493,39,27
2021-03-19,Kalundborg,M,1656,868,1602,842,54,26
2021-03-19,Ringsted,K,2182,1101,2141,1094,41,7
2021-03-19,Ringsted,M,1004,537,968,532,36,5
2021-03-19,Slagelse,K,6034,2935,5885,2897,149,38
2021-03-19,Slagelse,M,2833,1421,2675,1376,158,45
2021-03-19,Stevns,K,1661,797,1644,793,17,4
2021-03-19,Stevns,M,935,403,911,399,24,4
2021-03-19,Sorø,K,2318,1028,2230,1012,88,16
2021-03-19,Sorø,M,1132,517,1039,505,93,12
2021-03-19,Lejre,K,2019,1008,1993,1000,26,8
2021-03-19,Lejre,M,1066,471,1036,455,30,16
2021-03-19,Lolland,K,2860,1471,2780,1465,80,6
2021-03-19,Lolland,M,1659,924,1578,922,81,2
2021-03-19,Næstved,K,6103,3123,6092,3095,11,28
2021-03-19,Næstved,M,2978,1507,2968,1488,10,19
2021-03-19,Guldborgsund,K,4794,2391,4777,2392,17,-1
2021-03-19,Guldborgsund,M,2622,1397,2593,1395,29,2
2021-03-19,Vordingborg,K,3146,1430,3140,1427,6,3
2021-03-19,Vordingborg,M,1788,880,1780,879,8,1
2021-03-19,Bornholm,K,3301,1595,3257,1511,44,84
2021-03-19,Bornholm,M,1676,808,1640,754,36,54
2021-03-19,Middelfart,K,3214,1516,3195,1506,19,10
2021-03-19,Middelfart,M,1802,754,1778,751,24,3
2021-03-19,Assens,K,2998,1171,2979,1153,19,18
2021-03-19,Assens,M,1463,540,1443,531,20,9
2021-03-19,Faaborg-Midtfyn,K,3876,1604,3836,1576,40,28
2021-03-19,Faaborg-Midtfyn,M,1948,698,1890,679,58,19
2021-03-19,Kerteminde,K,1889,787,1858,755,31,32
2021-03-19,Kerteminde,M,917,351,896,341,21,10
2021-03-19,Nyborg,K,2494,901,2440,882,54,19
2021-03-19,Nyborg,M,1233,443,1183,433,50,10
2021-03-19,Odense,K,14739,6216,14617,6098,122,118
2021-03-19,Odense,M,7334,2944,7223,2882,111,62
2021-03-19,Svendborg,K,5273,2650,5183,2590,90,60
2021-03-19,Svendborg,M,2646,1168,2550,1129,96,39
2021-03-19,Nordfyn,K,2131,818,2104,809,27,9
2021-03-19,Nordfyn,M,1077,370,1060,360,17,10
2021-03-19,Langeland,K,1161,485,1124,476,37,9
2021-03-19,Langeland,M,618,225,586,221,32,4
2021-03-19,Ærø,K,595,350,571,227,24,123
2021-03-19,Ærø,M,356,193,335,81,21,112
2021-03-19,Haderslev,K,3712,1524,3649,1493,63,31
2021-03-19,Haderslev,M,1919,712,1871,679,48,33
2021-03-19,Billund,K,1665,753,1648,753,17,0
2021-03-19,Billund,M,907,347,893,345,14,2
2021-03-19,Sønderborg,K,5201,2221,5119,2150,82,71
2021-03-19,Sønderborg,M,2914,773,2830,709,84,64
2021-03-19,Tønder,K,2564,1151,2507,1133,57,18
2021-03-19,Tønder,M,1250,475,1202,451,48,24
2021-03-19,Esbjerg,K,8857,3700,8810,3698,47,2
2021-03-19,Esbjerg,M,4682,1915,4647,1915,35,0
2021-03-19,Fanø,K,268,104,267,104,1,0
2021-03-19,Fanø,M,143,56,140,56,3,0
2021-03-19,Varde,K,3795,1573,3773,1573,22,0
2021-03-19,Varde,M,1971,775,1946,775,25,0
2021-03-19,Vejen,K,3112,1441,3101,1441,11,0
2021-03-19,Vejen,M,1633,728,1621,727,12,1
2021-03-19,Aabenraa,K,3581,1400,3523,1370,58,30
2021-03-19,Aabenraa,M,1963,642,1902,610,61,32
2021-03-19,Fredericia,K,3906,1703,3880,1695,26,8
2021-03-19,Fredericia,M,2094,900,2073,898,21,2
2021-03-19,Horsens,K,6199,2933,6115,2853,84,80
2021-03-19,Horsens,M,2936,1361,2815,1298,121,63
2021-03-19,Kolding,K,6069,2739,6021,2734,48,5
2021-03-19,Kolding,M,3270,1375,3234,1375,36,0
2021-03-19,Vejle,K,7994,3470,7934,3461,60,9
2021-03-19,Vejle,M,4233,1766,4177,1760,56,6
2021-03-19,Herning,K,6574,3555,6415,3554,159,1
2021-03-19,Herning,M,3176,1512,2962,1512,214,0
2021-03-19,Holstebro,K,4603,2324,4581,2323,22,1
2021-03-19,Holstebro,M,2072,999,2051,1000,21,-1
2021-03-19,Lemvig,K,1491,746,1469,746,22,0
2021-03-19,Lemvig,M,802,310,763,310,39,0
2021-03-19,Struer,K,1656,887,1633,885,23,2
2021-03-19,Struer,M,845,449,807,449,38,0
2021-03-19,Syddjurs,K,3067,1625,2991,1597,76,28
2021-03-19,Syddjurs,M,1674,833,1600,821,74,12
2021-03-19,Norddjurs,K,2971,1720,2874,1680,97,40
2021-03-19,Norddjurs,M,1492,802,1396,776,96,26
2021-03-19,Favrskov,K,3337,1659,3317,1627,20,32
2021-03-19,Favrskov,M,1430,673,1416,646,14,27
2021-03-19,Odder,K,1870,997,1828,981,42,16
2021-03-19,Odder,M,902,476,858,463,44,13
2021-03-19,Randers,K,7467,3683,7218,3490,249,193
2021-03-19,Randers,M,3486,1653,3218,1508,268,145
2021-03-19,Silkeborg,K,6784,3373,6643,3349,141,24
2021-03-19,Silkeborg,M,3463,1684,3337,1657,126,27
2021-03-19,Samsø,K,427,289,427,289,0,0
2021-03-19,Samsø,M,268,168,268,166,0,2
2021-03-19,Skanderborg,K,4138,1870,4072,1843,66,27
2021-03-19,Skanderborg,M,2018,917,1941,896,77,21
2021-03-19,Århus,K,22495,10249,22232,10063,263,186
2021-03-19,Århus,M,10867,5053,10591,4961,276,92
2021-03-19,Ikast-Brande,K,2595,1358,2534,1356,61,2
2021-03-19,Ikast-Brande,M,1297,569,1233,567,64,2
2021-03-19,Ringkøbing-Skjern,K,4091,2219,3992,2216,99,3
2021-03-19,Ringkøbing-Skjern,M,2056,1044,1933,1044,123,0
2021-03-19,Hedensted,K,3140,1703,3091,1646,49,57
2021-03-19,Hedensted,M,1441,761,1393,713,48,48
2021-03-19,Morsø,K,1782,1058,1782,1057,0,1
2021-03-19,Morsø,M,932,561,931,561,1,0
2021-03-19,Skive,K,3378,1829,3328,1820,50,9
2021-03-19,Skive,M,1788,915,1735,907,53,8
2021-03-19,Thisted,K,3085,1649,3085,1647,0,2
2021-03-19,Thisted,M,1401,691,1397,691,4,0
2021-03-19,Viborg,K,7461,3967,7359,3935,102,32
2021-03-19,Viborg,M,3580,1830,3509,1802,71,28
2021-03-19,Brønderslev,K,2925,1378,2887,1376,38,2
2021-03-19,Brønderslev,M,1292,632,1268,631,24,1
2021-03-19,Frederikshavn,K,4532,2352,4232,2349,300,3
2021-03-19,Frederikshavn,M,2260,1111,1975,1113,285,-2
2021-03-19,Vesthimmerland,K,2934,1444,2704,1443,230,1
2021-03-19,Vesthimmerland,M,1534,690,1268,688,266,2
2021-03-19,Læsø,K,233,122,172,87,61,35
2021-03-19,Læsø,M,168,58,114,31,54,27
2021-03-19,Rebild,K,2164,1071,2114,1069,50,2
2021-03-19,Rebild,M,972,447,901,446,71,1
2021-03-19,Mariagerfjord,K,3149,1503,3140,1492,9,11
2021-03-19,Mariagerfjord,M,1666,747,1661,741,5,6
2021-03-19,Jammerbugt,K,2698,1262,2686,1263,12,-1
2021-03-19,Jammerbugt,M,1303,634,1288,634,15,0
2021-03-19,Aalborg,K,15917,7163,15860,7159,57,4
2021-03-19,Aalborg,M,7814,3540,7745,3539,69,1
2021-03-19,Hjørring,K,5488,2614,5443,2614,45,0
2021-03-19,Hjørring,M,2451,1110,2401,1108,50,2
