"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-29,København,K,34629,16853,34262,16849,367,4
2021-03-29,København,M,19732,10117,19485,10112,247,5
2021-03-29,Frederiksberg,K,7401,4070,7280,4069,121,1
2021-03-29,Frederiksberg,M,4119,2315,4052,2312,67,3
2021-03-29,Ballerup,K,3840,1954,3785,1953,55,1
2021-03-29,Ballerup,M,2058,1135,2009,1134,49,1
2021-03-29,Brøndby,K,2788,1545,2750,1544,38,1
2021-03-29,Brøndby,M,1497,862,1466,861,31,1
2021-03-29,Dragør,K,1134,641,1119,641,15,0
2021-03-29,Dragør,M,725,416,701,415,24,1
2021-03-29,Gentofte,K,5888,3420,5794,3420,94,0
2021-03-29,Gentofte,M,3189,1878,3133,1878,56,0
2021-03-29,Gladsaxe,K,5484,3039,5422,3038,62,1
2021-03-29,Gladsaxe,M,2669,1504,2638,1504,31,0
2021-03-29,Glostrup,K,2107,1209,2073,1209,34,0
2021-03-29,Glostrup,M,1099,686,1079,686,20,0
2021-03-29,Herlev,K,2580,1438,2560,1438,20,0
2021-03-29,Herlev,M,1159,659,1140,657,19,2
2021-03-29,Albertslund,K,1988,1174,1950,1174,38,0
2021-03-29,Albertslund,M,1114,708,1077,708,37,0
2021-03-29,Hvidovre,K,4408,2602,4357,2601,51,1
2021-03-29,Hvidovre,M,2286,1436,2248,1436,38,0
2021-03-29,Høje Tåstrup,K,3671,2029,3589,2030,82,-1
2021-03-29,Høje Tåstrup,M,2161,1356,2116,1356,45,0
2021-03-29,Lyngby-Taarbæk,K,4610,2780,4550,2780,60,0
2021-03-29,Lyngby-Taarbæk,M,2317,1395,2288,1394,29,1
2021-03-29,Rødovre,K,3338,1810,3309,1810,29,0
2021-03-29,Rødovre,M,1528,848,1505,847,23,1
2021-03-29,Ishøj,K,1499,788,1473,788,26,0
2021-03-29,Ishøj,M,815,486,793,486,22,0
2021-03-29,Tårnby,K,3269,1835,3234,1835,35,0
2021-03-29,Tårnby,M,1724,1057,1691,1056,33,1
2021-03-29,Vallensbæk,K,1236,681,1218,681,18,0
2021-03-29,Vallensbæk,M,789,479,776,479,13,0
2021-03-29,Furesø,K,3501,2036,3443,2036,58,0
2021-03-29,Furesø,M,1878,1108,1842,1107,36,1
2021-03-29,Allerød,K,2102,1181,2085,1180,17,1
2021-03-29,Allerød,M,1195,732,1175,731,20,1
2021-03-29,Fredensborg,K,3317,1893,3278,1893,39,0
2021-03-29,Fredensborg,M,1898,1091,1857,1089,41,2
2021-03-29,Helsingør,K,5395,2958,5319,2957,76,1
2021-03-29,Helsingør,M,2952,1749,2916,1749,36,0
2021-03-29,Hillerød,K,4699,2477,4654,2477,45,0
2021-03-29,Hillerød,M,2496,1411,2452,1411,44,0
2021-03-29,Hørsholm,K,2253,1362,2224,1360,29,2
2021-03-29,Hørsholm,M,1335,810,1314,810,21,0
2021-03-29,Rudersdal,K,4845,2772,4778,2772,67,0
2021-03-29,Rudersdal,M,2844,1636,2798,1636,46,0
2021-03-29,Egedal,K,3121,1612,3079,1612,42,0
2021-03-29,Egedal,M,1604,865,1561,865,43,0
2021-03-29,Frederikssund,K,3997,2073,3942,2073,55,0
2021-03-29,Frederikssund,M,2116,1155,2072,1155,44,0
2021-03-29,Greve,K,3653,1853,3528,1853,125,0
2021-03-29,Greve,M,2143,1162,2023,1162,120,0
2021-03-29,Køge,K,4603,2366,4501,2366,102,0
2021-03-29,Køge,M,2590,1327,2482,1327,108,0
2021-03-29,Halsnæs,K,2846,1333,2802,1333,44,0
2021-03-29,Halsnæs,M,1678,841,1635,839,43,2
2021-03-29,Roskilde,K,7182,3690,7045,3687,137,3
2021-03-29,Roskilde,M,4019,2046,3892,2045,127,1
2021-03-29,Solrød,K,1648,852,1603,852,45,0
2021-03-29,Solrød,M,961,532,920,531,41,1
2021-03-29,Gribskov,K,3519,1774,3471,1774,48,0
2021-03-29,Gribskov,M,2208,1164,2149,1163,59,1
2021-03-29,Odsherred,K,2862,1310,2798,1310,64,0
2021-03-29,Odsherred,M,1816,882,1735,882,81,0
2021-03-29,Holbæk,K,5958,2911,5860,2911,98,0
2021-03-29,Holbæk,M,3205,1619,3097,1618,108,1
2021-03-29,Faxe,K,2742,1380,2676,1380,66,0
2021-03-29,Faxe,M,1571,861,1521,861,50,0
2021-03-29,Kalundborg,K,3783,1724,3681,1724,102,0
2021-03-29,Kalundborg,M,2213,1071,2110,1069,103,2
2021-03-29,Ringsted,K,2445,1214,2414,1214,31,0
2021-03-29,Ringsted,M,1312,664,1267,661,45,3
2021-03-29,Slagelse,K,7034,3197,6812,3197,222,0
2021-03-29,Slagelse,M,3786,1730,3552,1729,234,1
2021-03-29,Stevns,K,1870,892,1830,892,40,0
2021-03-29,Stevns,M,1163,556,1121,556,42,0
2021-03-29,Sorø,K,2659,1159,2601,1159,58,0
2021-03-29,Sorø,M,1460,670,1412,670,48,0
2021-03-29,Lejre,K,2254,1122,2219,1122,35,0
2021-03-29,Lejre,M,1299,620,1259,620,40,0
2021-03-29,Lolland,K,3234,1638,3190,1638,44,0
2021-03-29,Lolland,M,2088,1140,2027,1140,61,0
2021-03-29,Næstved,K,6978,3622,6808,3622,170,0
2021-03-29,Næstved,M,3869,2026,3715,2024,154,2
2021-03-29,Guldborgsund,K,5506,2739,5427,2739,79,0
2021-03-29,Guldborgsund,M,3263,1727,3205,1726,58,1
2021-03-29,Vordingborg,K,3643,1684,3575,1683,68,1
2021-03-29,Vordingborg,M,2254,1153,2190,1153,64,0
2021-03-29,Bornholm,K,3766,1787,3710,1787,56,0
2021-03-29,Bornholm,M,2119,997,2075,997,44,0
2021-03-29,Middelfart,K,3375,1897,3368,1868,7,29
2021-03-29,Middelfart,M,1990,1120,1977,1071,13,49
2021-03-29,Assens,K,3252,1552,3233,1498,19,54
2021-03-29,Assens,M,1683,840,1655,796,28,44
2021-03-29,Faaborg-Midtfyn,K,4164,2117,4131,2065,33,52
2021-03-29,Faaborg-Midtfyn,M,2211,1118,2182,1066,29,52
2021-03-29,Kerteminde,K,2073,989,2046,969,27,20
2021-03-29,Kerteminde,M,1074,528,1055,516,19,12
2021-03-29,Nyborg,K,2801,1189,2776,1157,25,32
2021-03-29,Nyborg,M,1546,684,1523,655,23,29
2021-03-29,Odense,K,15881,7834,15688,7660,193,174
2021-03-29,Odense,M,8269,4219,8112,4034,157,185
2021-03-29,Svendborg,K,5561,3201,5529,3149,32,52
2021-03-29,Svendborg,M,2967,1607,2936,1546,31,61
2021-03-29,Nordfyn,K,2300,1103,2284,1063,16,40
2021-03-29,Nordfyn,M,1223,659,1208,623,15,36
2021-03-29,Langeland,K,1246,626,1238,614,8,12
2021-03-29,Langeland,M,693,342,688,325,5,17
2021-03-29,Ærø,K,600,353,598,353,2,0
2021-03-29,Ærø,M,358,204,358,202,0,2
2021-03-29,Haderslev,K,3910,2121,3899,2033,11,88
2021-03-29,Haderslev,M,2081,1227,2064,1123,17,104
2021-03-29,Billund,K,1841,1084,1826,1040,15,44
2021-03-29,Billund,M,1039,647,1029,618,10,29
2021-03-29,Sønderborg,K,5466,3239,5432,3157,34,82
2021-03-29,Sønderborg,M,3170,1634,3153,1579,17,55
2021-03-29,Tønder,K,2658,1587,2657,1567,1,20
2021-03-29,Tønder,M,1335,842,1331,817,4,25
2021-03-29,Esbjerg,K,9417,5028,9397,4902,20,126
2021-03-29,Esbjerg,M,5165,3247,5146,3129,19,118
2021-03-29,Fanø,K,279,181,276,174,3,7
2021-03-29,Fanø,M,160,107,155,105,5,2
2021-03-29,Varde,K,3991,2253,3954,2200,37,53
2021-03-29,Varde,M,2165,1453,2123,1399,42,54
2021-03-29,Vejen,K,3297,1897,3279,1865,18,32
2021-03-29,Vejen,M,1795,1159,1775,1111,20,48
2021-03-29,Aabenraa,K,3730,1966,3723,1941,7,25
2021-03-29,Aabenraa,M,2116,1109,2105,1076,11,33
2021-03-29,Fredericia,K,4096,2296,4084,2230,12,66
2021-03-29,Fredericia,M,2276,1421,2262,1344,14,77
2021-03-29,Horsens,K,6544,3335,6537,3318,7,17
2021-03-29,Horsens,M,3248,1754,3238,1734,10,20
2021-03-29,Kolding,K,6538,3660,6514,3575,24,85
2021-03-29,Kolding,M,3677,2161,3647,2051,30,110
2021-03-29,Vejle,K,8570,4652,8562,4509,8,143
2021-03-29,Vejle,M,4669,2773,4654,2635,15,138
2021-03-29,Herning,K,6884,4116,6882,4116,2,0
2021-03-29,Herning,M,3474,2076,3472,2075,2,1
2021-03-29,Holstebro,K,4892,2765,4885,2765,7,0
2021-03-29,Holstebro,M,2328,1357,2323,1357,5,0
2021-03-29,Lemvig,K,1678,951,1678,951,0,0
2021-03-29,Lemvig,M,950,502,949,502,1,0
2021-03-29,Struer,K,1783,1013,1781,1012,2,1
2021-03-29,Struer,M,971,577,970,577,1,0
2021-03-29,Syddjurs,K,3372,1829,3360,1828,12,1
2021-03-29,Syddjurs,M,2017,1059,2005,1057,12,2
2021-03-29,Norddjurs,K,3241,1873,3231,1873,10,0
2021-03-29,Norddjurs,M,1765,950,1756,950,9,0
2021-03-29,Favrskov,K,3653,1966,3636,1963,17,3
2021-03-29,Favrskov,M,1733,928,1725,928,8,0
2021-03-29,Odder,K,1963,1139,1960,1139,3,0
2021-03-29,Odder,M,1019,587,1011,586,8,1
2021-03-29,Randers,K,8155,4259,8040,4258,115,1
2021-03-29,Randers,M,4065,2217,3954,2216,111,1
2021-03-29,Silkeborg,K,7243,3916,7231,3916,12,0
2021-03-29,Silkeborg,M,3882,2179,3876,2177,6,2
2021-03-29,Samsø,K,428,290,428,290,0,0
2021-03-29,Samsø,M,269,172,269,172,0,0
2021-03-29,Skanderborg,K,4457,2192,4445,2188,12,4
2021-03-29,Skanderborg,M,2290,1217,2276,1216,14,1
2021-03-29,Århus,K,24304,11967,24202,11943,102,24
2021-03-29,Århus,M,12346,6628,12250,6606,96,22
2021-03-29,Ikast-Brande,K,2876,1616,2875,1615,1,1
2021-03-29,Ikast-Brande,M,1596,817,1595,814,1,3
2021-03-29,Ringkøbing-Skjern,K,4501,2492,4499,2482,2,10
2021-03-29,Ringkøbing-Skjern,M,2490,1329,2486,1324,4,5
2021-03-29,Hedensted,K,3499,1914,3493,1895,6,19
2021-03-29,Hedensted,M,1837,967,1831,953,6,14
2021-03-29,Morsø,K,2008,1188,2007,1188,1,0
2021-03-29,Morsø,M,1127,699,1124,698,3,1
2021-03-29,Skive,K,3852,2176,3840,2177,12,-1
2021-03-29,Skive,M,2207,1276,2200,1276,7,0
2021-03-29,Thisted,K,3477,1919,3468,1917,9,2
2021-03-29,Thisted,M,1767,945,1757,945,10,0
2021-03-29,Viborg,K,8081,4699,7991,4697,90,2
2021-03-29,Viborg,M,4203,2487,4084,2485,119,2
2021-03-29,Brønderslev,K,3305,1590,3010,1589,295,1
2021-03-29,Brønderslev,M,1629,818,1404,817,225,1
2021-03-29,Frederikshavn,K,4809,2773,4783,2773,26,0
2021-03-29,Frederikshavn,M,2530,1429,2521,1427,9,2
2021-03-29,Vesthimmerland,K,3250,1674,2996,1673,254,1
2021-03-29,Vesthimmerland,M,1815,920,1603,919,212,1
2021-03-29,Læsø,K,233,125,233,124,0,1
2021-03-29,Læsø,M,168,63,168,63,0,0
2021-03-29,Rebild,K,2455,1219,2385,1218,70,1
2021-03-29,Rebild,M,1221,602,1161,601,60,1
2021-03-29,Mariagerfjord,K,3582,1785,3356,1784,226,1
2021-03-29,Mariagerfjord,M,2089,1059,1890,1056,199,3
2021-03-29,Jammerbugt,K,3170,1469,3080,1469,90,0
2021-03-29,Jammerbugt,M,1745,840,1646,840,99,0
2021-03-29,Aalborg,K,17901,8526,17293,8520,608,6
2021-03-29,Aalborg,M,9553,4687,9042,4684,511,3
2021-03-29,Hjørring,K,6282,3056,6254,3056,28,0
2021-03-29,Hjørring,M,3129,1487,3102,1486,27,1
