"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-30,København,K,35549,16917,34629,16853,920,64
2021-03-30,København,M,20526,10143,19732,10117,794,26
2021-03-30,Frederiksberg,K,7737,4068,7401,4070,336,-2
2021-03-30,Frederiksberg,M,4393,2320,4119,2315,274,5
2021-03-30,Ballerup,K,4013,1959,3840,1954,173,5
2021-03-30,Ballerup,M,2156,1136,2058,1135,98,1
2021-03-30,Brøndby,K,2939,1551,2788,1545,151,6
2021-03-30,Brøndby,M,1615,863,1497,862,118,1
2021-03-30,Dragør,K,1170,642,1134,641,36,1
2021-03-30,Dragør,M,771,415,725,416,46,-1
2021-03-30,Gentofte,K,6139,3424,5888,3420,251,4
2021-03-30,Gentofte,M,3375,1880,3189,1878,186,2
2021-03-30,Gladsaxe,K,5596,3039,5484,3039,112,0
2021-03-30,Gladsaxe,M,2771,1505,2669,1504,102,1
2021-03-30,Glostrup,K,2158,1281,2107,1209,51,72
2021-03-30,Glostrup,M,1130,721,1099,686,31,35
2021-03-30,Herlev,K,2677,1441,2580,1438,97,3
2021-03-30,Herlev,M,1240,660,1159,659,81,1
2021-03-30,Albertslund,K,2090,1174,1988,1174,102,0
2021-03-30,Albertslund,M,1202,710,1114,708,88,2
2021-03-30,Hvidovre,K,4518,2604,4408,2602,110,2
2021-03-30,Hvidovre,M,2379,1438,2286,1436,93,2
2021-03-30,Høje Tåstrup,K,3814,2033,3671,2029,143,4
2021-03-30,Høje Tåstrup,M,2271,1354,2161,1356,110,-2
2021-03-30,Lyngby-Taarbæk,K,4757,2780,4610,2780,147,0
2021-03-30,Lyngby-Taarbæk,M,2440,1398,2317,1395,123,3
2021-03-30,Rødovre,K,3432,1811,3338,1810,94,1
2021-03-30,Rødovre,M,1607,852,1528,848,79,4
2021-03-30,Ishøj,K,1556,792,1499,788,57,4
2021-03-30,Ishøj,M,883,488,815,486,68,2
2021-03-30,Tårnby,K,3387,1836,3269,1835,118,1
2021-03-30,Tårnby,M,1814,1058,1724,1057,90,1
2021-03-30,Vallensbæk,K,1300,686,1236,681,64,5
2021-03-30,Vallensbæk,M,846,480,789,479,57,1
2021-03-30,Furesø,K,3599,2035,3501,2036,98,-1
2021-03-30,Furesø,M,1961,1108,1878,1108,83,0
2021-03-30,Allerød,K,2163,1182,2102,1181,61,1
2021-03-30,Allerød,M,1238,731,1195,732,43,-1
2021-03-30,Fredensborg,K,3419,1950,3317,1893,102,57
2021-03-30,Fredensborg,M,1980,1139,1898,1091,82,48
2021-03-30,Helsingør,K,5668,2960,5395,2958,273,2
2021-03-30,Helsingør,M,3130,1750,2952,1749,178,1
2021-03-30,Hillerød,K,4797,2479,4699,2477,98,2
2021-03-30,Hillerød,M,2551,1410,2496,1411,55,-1
2021-03-30,Hørsholm,K,2307,1384,2253,1362,54,22
2021-03-30,Hørsholm,M,1384,825,1335,810,49,15
2021-03-30,Rudersdal,K,4958,2772,4845,2772,113,0
2021-03-30,Rudersdal,M,2947,1642,2844,1636,103,6
2021-03-30,Egedal,K,3234,1613,3121,1612,113,1
2021-03-30,Egedal,M,1689,867,1604,865,85,2
2021-03-30,Frederikssund,K,4098,2077,3997,2073,101,4
2021-03-30,Frederikssund,M,2185,1153,2116,1155,69,-2
2021-03-30,Greve,K,3711,1858,3653,1853,58,5
2021-03-30,Greve,M,2203,1165,2143,1162,60,3
2021-03-30,Køge,K,4749,2367,4603,2366,146,1
2021-03-30,Køge,M,2717,1329,2590,1327,127,2
2021-03-30,Halsnæs,K,2931,1337,2846,1333,85,4
2021-03-30,Halsnæs,M,1774,842,1678,841,96,1
2021-03-30,Roskilde,K,7322,3693,7182,3690,140,3
2021-03-30,Roskilde,M,4170,2046,4019,2046,151,0
2021-03-30,Solrød,K,1689,854,1648,852,41,2
2021-03-30,Solrød,M,985,533,961,532,24,1
2021-03-30,Gribskov,K,3613,1775,3519,1774,94,1
2021-03-30,Gribskov,M,2291,1166,2208,1164,83,2
2021-03-30,Odsherred,K,2955,1315,2862,1310,93,5
2021-03-30,Odsherred,M,1909,888,1816,882,93,6
2021-03-30,Holbæk,K,6143,2932,5958,2911,185,21
2021-03-30,Holbæk,M,3391,1636,3205,1619,186,17
2021-03-30,Faxe,K,2810,1402,2742,1380,68,22
2021-03-30,Faxe,M,1648,887,1571,861,77,26
2021-03-30,Kalundborg,K,3887,1775,3783,1724,104,51
2021-03-30,Kalundborg,M,2317,1144,2213,1071,104,73
2021-03-30,Ringsted,K,2520,1239,2445,1214,75,25
2021-03-30,Ringsted,M,1372,683,1312,664,60,19
2021-03-30,Slagelse,K,7238,3251,7034,3197,204,54
2021-03-30,Slagelse,M,3977,1781,3786,1730,191,51
2021-03-30,Stevns,K,1919,893,1870,892,49,1
2021-03-30,Stevns,M,1212,556,1163,556,49,0
2021-03-30,Sorø,K,2702,1166,2659,1159,43,7
2021-03-30,Sorø,M,1515,676,1460,670,55,6
2021-03-30,Lejre,K,2305,1128,2254,1122,51,6
2021-03-30,Lejre,M,1357,623,1299,620,58,3
2021-03-30,Lolland,K,3354,1662,3234,1638,120,24
2021-03-30,Lolland,M,2227,1163,2088,1140,139,23
2021-03-30,Næstved,K,7135,3648,6978,3622,157,26
2021-03-30,Næstved,M,4028,2060,3869,2026,159,34
2021-03-30,Guldborgsund,K,5675,2753,5506,2739,169,14
2021-03-30,Guldborgsund,M,3450,1754,3263,1727,187,27
2021-03-30,Vordingborg,K,3762,1709,3643,1684,119,25
2021-03-30,Vordingborg,M,2389,1167,2254,1153,135,14
2021-03-30,Bornholm,K,3920,1787,3766,1787,154,0
2021-03-30,Bornholm,M,2268,996,2119,997,149,-1
2021-03-30,Middelfart,K,3395,1956,3375,1897,20,59
2021-03-30,Middelfart,M,2019,1197,1990,1120,29,77
2021-03-30,Assens,K,3282,1602,3252,1552,30,50
2021-03-30,Assens,M,1715,886,1683,840,32,46
2021-03-30,Faaborg-Midtfyn,K,4231,2161,4164,2117,67,44
2021-03-30,Faaborg-Midtfyn,M,2271,1171,2211,1118,60,53
2021-03-30,Kerteminde,K,2103,1006,2073,989,30,17
2021-03-30,Kerteminde,M,1113,553,1074,528,39,25
2021-03-30,Nyborg,K,2850,1214,2801,1189,49,25
2021-03-30,Nyborg,M,1580,710,1546,684,34,26
2021-03-30,Odense,K,16098,7994,15881,7834,217,160
2021-03-30,Odense,M,8456,4402,8269,4219,187,183
2021-03-30,Svendborg,K,5612,3244,5561,3201,51,43
2021-03-30,Svendborg,M,3021,1658,2967,1607,54,51
2021-03-30,Nordfyn,K,2330,1132,2300,1103,30,29
2021-03-30,Nordfyn,M,1260,694,1223,659,37,35
2021-03-30,Langeland,K,1258,635,1246,626,12,9
2021-03-30,Langeland,M,699,352,693,342,6,10
2021-03-30,Ærø,K,601,356,600,353,1,3
2021-03-30,Ærø,M,359,207,358,204,1,3
2021-03-30,Haderslev,K,3913,2172,3910,2121,3,51
2021-03-30,Haderslev,M,2087,1309,2081,1227,6,82
2021-03-30,Billund,K,1855,1097,1841,1084,14,13
2021-03-30,Billund,M,1064,668,1039,647,25,21
2021-03-30,Sønderborg,K,5492,3324,5466,3239,26,85
2021-03-30,Sønderborg,M,3198,1724,3170,1634,28,90
2021-03-30,Tønder,K,2658,1602,2658,1587,0,15
2021-03-30,Tønder,M,1336,869,1335,842,1,27
2021-03-30,Esbjerg,K,9434,5077,9417,5028,17,49
2021-03-30,Esbjerg,M,5182,3319,5165,3247,17,72
2021-03-30,Fanø,K,284,181,279,181,5,0
2021-03-30,Fanø,M,164,107,160,107,4,0
2021-03-30,Varde,K,4025,2266,3991,2253,34,13
2021-03-30,Varde,M,2199,1463,2165,1453,34,10
2021-03-30,Vejen,K,3315,1927,3297,1897,18,30
2021-03-30,Vejen,M,1809,1178,1795,1159,14,19
2021-03-30,Aabenraa,K,3737,2089,3730,1966,7,123
2021-03-30,Aabenraa,M,2121,1262,2116,1109,5,153
2021-03-30,Fredericia,K,4132,2385,4096,2296,36,89
2021-03-30,Fredericia,M,2312,1496,2276,1421,36,75
2021-03-30,Horsens,K,6656,3402,6544,3335,112,67
2021-03-30,Horsens,M,3358,1804,3248,1754,110,50
2021-03-30,Kolding,K,6576,3781,6538,3660,38,121
2021-03-30,Kolding,M,3707,2304,3677,2161,30,143
2021-03-30,Vejle,K,8628,4808,8570,4652,58,156
2021-03-30,Vejle,M,4745,2924,4669,2773,76,151
2021-03-30,Herning,K,7077,4255,6884,4116,193,139
2021-03-30,Herning,M,3641,2179,3474,2076,167,103
2021-03-30,Holstebro,K,4916,2804,4892,2765,24,39
2021-03-30,Holstebro,M,2352,1393,2328,1357,24,36
2021-03-30,Lemvig,K,1823,1014,1678,951,145,63
2021-03-30,Lemvig,M,1086,570,950,502,136,68
2021-03-30,Struer,K,1819,1038,1783,1013,36,25
2021-03-30,Struer,M,1005,597,971,577,34,20
2021-03-30,Syddjurs,K,3488,1892,3372,1829,116,63
2021-03-30,Syddjurs,M,2122,1111,2017,1059,105,52
2021-03-30,Norddjurs,K,3312,1915,3241,1873,71,42
2021-03-30,Norddjurs,M,1811,996,1765,950,46,46
2021-03-30,Favrskov,K,3716,2011,3653,1966,63,45
2021-03-30,Favrskov,M,1794,962,1733,928,61,34
2021-03-30,Odder,K,2001,1160,1963,1139,38,21
2021-03-30,Odder,M,1047,607,1019,587,28,20
2021-03-30,Randers,K,8225,4315,8155,4259,70,56
2021-03-30,Randers,M,4114,2259,4065,2217,49,42
2021-03-30,Silkeborg,K,7555,4052,7243,3916,312,136
2021-03-30,Silkeborg,M,4168,2295,3882,2179,286,116
2021-03-30,Samsø,K,430,291,428,290,2,1
2021-03-30,Samsø,M,269,172,269,172,0,0
2021-03-30,Skanderborg,K,4626,2266,4457,2192,169,74
2021-03-30,Skanderborg,M,2422,1265,2290,1217,132,48
2021-03-30,Århus,K,24911,12195,24304,11967,607,228
2021-03-30,Århus,M,12824,6794,12346,6628,478,166
2021-03-30,Ikast-Brande,K,2945,1735,2876,1616,69,119
2021-03-30,Ikast-Brande,M,1661,926,1596,817,65,109
2021-03-30,Ringkøbing-Skjern,K,4536,2532,4501,2492,35,40
2021-03-30,Ringkøbing-Skjern,M,2530,1355,2490,1329,40,26
2021-03-30,Hedensted,K,3555,1949,3499,1914,56,35
2021-03-30,Hedensted,M,1871,996,1837,967,34,29
2021-03-30,Morsø,K,2014,1186,2008,1188,6,-2
2021-03-30,Morsø,M,1131,699,1127,699,4,0
2021-03-30,Skive,K,3938,2241,3852,2176,86,65
2021-03-30,Skive,M,2283,1333,2207,1276,76,57
2021-03-30,Thisted,K,3489,1919,3477,1919,12,0
2021-03-30,Thisted,M,1774,945,1767,945,7,0
2021-03-30,Viborg,K,8332,4812,8081,4699,251,113
2021-03-30,Viborg,M,4438,2569,4203,2487,235,82
2021-03-30,Brønderslev,K,3308,1591,3305,1590,3,1
2021-03-30,Brønderslev,M,1627,818,1629,818,-2,0
2021-03-30,Frederikshavn,K,4806,2772,4809,2773,-3,-1
2021-03-30,Frederikshavn,M,2531,1429,2530,1429,1,0
2021-03-30,Vesthimmerland,K,3248,1677,3250,1674,-2,3
2021-03-30,Vesthimmerland,M,1815,921,1815,920,0,1
2021-03-30,Læsø,K,233,125,233,125,0,0
2021-03-30,Læsø,M,168,63,168,63,0,0
2021-03-30,Rebild,K,2455,1218,2455,1219,0,-1
2021-03-30,Rebild,M,1221,602,1221,602,0,0
2021-03-30,Mariagerfjord,K,3584,1791,3582,1785,2,6
2021-03-30,Mariagerfjord,M,2088,1060,2089,1059,-1,1
2021-03-30,Jammerbugt,K,3168,1468,3170,1469,-2,-1
2021-03-30,Jammerbugt,M,1746,840,1745,840,1,0
2021-03-30,Aalborg,K,17914,8529,17901,8526,13,3
2021-03-30,Aalborg,M,9555,4693,9553,4687,2,6
2021-03-30,Hjørring,K,6303,3069,6282,3056,21,13
2021-03-30,Hjørring,M,3138,1497,3129,1487,9,10
