"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-23,København,K,52350,22642,51254,22620,1096,22
2021-04-23,København,M,34343,14965,33380,14944,963,21
2021-04-23,Frederiksberg,K,12493,5632,12240,5628,253,4
2021-04-23,Frederiksberg,M,7835,3478,7662,3475,173,3
2021-04-23,Ballerup,K,6765,2900,6558,2892,207,8
2021-04-23,Ballerup,M,4292,1857,4141,1849,151,8
2021-04-23,Brøndby,K,4549,2221,4443,2218,106,3
2021-04-23,Brøndby,M,3065,1372,2965,1372,100,0
2021-04-23,Dragør,K,2098,930,2054,928,44,2
2021-04-23,Dragør,M,1571,668,1527,666,44,2
2021-04-23,Gentofte,K,10162,4777,9935,4772,227,5
2021-04-23,Gentofte,M,6674,2873,6465,2865,209,8
2021-04-23,Gladsaxe,K,8561,4088,8334,4083,227,5
2021-04-23,Gladsaxe,M,5314,2228,5100,2226,214,2
2021-04-23,Glostrup,K,3226,1617,3155,1617,71,0
2021-04-23,Glostrup,M,2001,980,1944,981,57,-1
2021-04-23,Herlev,K,4043,1932,3946,1930,97,2
2021-04-23,Herlev,M,2393,995,2309,995,84,0
2021-04-23,Albertslund,K,3446,1584,3364,1581,82,3
2021-04-23,Albertslund,M,2346,1033,2277,1032,69,1
2021-04-23,Hvidovre,K,6707,3402,6561,3398,146,4
2021-04-23,Hvidovre,M,4292,2060,4169,2058,123,2
2021-04-23,Høje Tåstrup,K,6202,2903,6063,2903,139,0
2021-04-23,Høje Tåstrup,M,4288,2043,4155,2042,133,1
2021-04-23,Lyngby-Taarbæk,K,7596,3677,7365,3674,231,3
2021-04-23,Lyngby-Taarbæk,M,4761,2062,4601,2058,160,4
2021-04-23,Rødovre,K,5240,2540,5132,2538,108,2
2021-04-23,Rødovre,M,3081,1318,2976,1317,105,1
2021-04-23,Ishøj,K,2577,1112,2497,1112,80,0
2021-04-23,Ishøj,M,1749,749,1674,749,75,0
2021-04-23,Tårnby,K,5363,2466,5283,2464,80,2
2021-04-23,Tårnby,M,3520,1546,3422,1543,98,3
2021-04-23,Vallensbæk,K,2146,979,2095,979,51,0
2021-04-23,Vallensbæk,M,1545,731,1508,731,37,0
2021-04-23,Furesø,K,5917,2766,5731,2764,186,2
2021-04-23,Furesø,M,3960,1704,3830,1700,130,4
2021-04-23,Allerød,K,3591,1597,3473,1596,118,1
2021-04-23,Allerød,M,2498,1071,2384,1070,114,1
2021-04-23,Fredensborg,K,6138,2600,5815,2600,323,0
2021-04-23,Fredensborg,M,4307,1681,4057,1681,250,0
2021-04-23,Helsingør,K,9950,4106,9424,4104,526,2
2021-04-23,Helsingør,M,6769,2596,6375,2597,394,-1
2021-04-23,Hillerød,K,7525,3387,7287,3385,238,2
2021-04-23,Hillerød,M,4791,2140,4594,2136,197,4
2021-04-23,Hørsholm,K,4311,1916,4136,1916,175,0
2021-04-23,Hørsholm,M,2945,1251,2793,1250,152,1
2021-04-23,Rudersdal,K,8301,3912,8011,3908,290,4
2021-04-23,Rudersdal,M,5715,2600,5481,2597,234,3
2021-04-23,Egedal,K,5638,2259,5472,2257,166,2
2021-04-23,Egedal,M,3778,1410,3619,1406,159,4
2021-04-23,Frederikssund,K,7066,2968,6880,2963,186,5
2021-04-23,Frederikssund,M,4813,1966,4676,1962,137,4
2021-04-23,Greve,K,6085,2810,6027,2804,58,6
2021-04-23,Greve,M,4276,1986,4232,1982,44,4
2021-04-23,Køge,K,7084,3540,7006,3532,78,8
2021-04-23,Køge,M,4689,2448,4631,2439,58,9
2021-04-23,Halsnæs,K,5041,2106,4849,2105,192,1
2021-04-23,Halsnæs,M,3735,1509,3564,1508,171,1
2021-04-23,Roskilde,K,10822,5432,10705,5411,117,21
2021-04-23,Roskilde,M,7049,3615,6962,3600,87,15
2021-04-23,Solrød,K,2640,1284,2625,1282,15,2
2021-04-23,Solrød,M,1807,900,1793,899,14,1
2021-04-23,Gribskov,K,6534,2576,6232,2576,302,0
2021-04-23,Gribskov,M,5081,1958,4776,1956,305,2
2021-04-23,Odsherred,K,4918,2153,4796,2124,122,29
2021-04-23,Odsherred,M,3900,1711,3782,1691,118,20
2021-04-23,Holbæk,K,9289,4399,9013,4335,276,64
2021-04-23,Holbæk,M,6146,3040,5912,2993,234,47
2021-04-23,Faxe,K,4218,2156,4217,2151,1,5
2021-04-23,Faxe,M,2901,1584,2897,1579,4,5
2021-04-23,Kalundborg,K,6179,2798,6127,2775,52,23
2021-04-23,Kalundborg,M,4421,2207,4367,2177,54,30
2021-04-23,Ringsted,K,3630,1825,3608,1753,22,72
2021-04-23,Ringsted,M,2378,1251,2370,1199,8,52
2021-04-23,Slagelse,K,10678,4916,10506,4877,172,39
2021-04-23,Slagelse,M,6846,3323,6713,3295,133,28
2021-04-23,Stevns,K,2856,1531,2837,1528,19,3
2021-04-23,Stevns,M,2046,1170,2033,1170,13,0
2021-04-23,Sorø,K,3969,1855,3945,1784,24,71
2021-04-23,Sorø,M,2624,1378,2607,1322,17,56
2021-04-23,Lejre,K,3518,1728,3460,1714,58,14
2021-04-23,Lejre,M,2574,1289,2528,1275,46,14
2021-04-23,Lolland,K,5367,2628,5302,2499,65,129
2021-04-23,Lolland,M,4170,2135,4101,2015,69,120
2021-04-23,Næstved,K,10390,5179,10269,5142,121,37
2021-04-23,Næstved,M,6759,3647,6665,3602,94,45
2021-04-23,Guldborgsund,K,8640,4091,8477,4082,163,9
2021-04-23,Guldborgsund,M,6092,3091,5958,3086,134,5
2021-04-23,Vordingborg,K,6066,2792,6028,2780,38,12
2021-04-23,Vordingborg,M,4490,2210,4457,2193,33,17
2021-04-23,Bornholm,K,7085,2804,6942,2805,143,-1
2021-04-23,Bornholm,M,5284,1846,5144,1845,140,1
2021-04-23,Middelfart,K,5068,2504,4909,2478,159,26
2021-04-23,Middelfart,M,3640,1778,3478,1743,162,35
2021-04-23,Assens,K,4981,2288,4900,2245,81,43
2021-04-23,Assens,M,3353,1487,3254,1449,99,38
2021-04-23,Faaborg-Midtfyn,K,6545,2969,6402,2929,143,40
2021-04-23,Faaborg-Midtfyn,M,4441,1982,4319,1933,122,49
2021-04-23,Kerteminde,K,3271,1514,3204,1495,67,19
2021-04-23,Kerteminde,M,2143,1019,2091,1000,52,19
2021-04-23,Nyborg,K,4252,1900,4126,1836,126,64
2021-04-23,Nyborg,M,2802,1391,2684,1356,118,35
2021-04-23,Odense,K,23129,10725,22788,10599,341,126
2021-04-23,Odense,M,14347,6738,14044,6653,303,85
2021-04-23,Svendborg,K,7944,4181,7780,4139,164,42
2021-04-23,Svendborg,M,5194,2606,5053,2574,141,32
2021-04-23,Nordfyn,K,3649,1601,3592,1559,57,42
2021-04-23,Nordfyn,M,2523,1149,2456,1121,67,28
2021-04-23,Langeland,K,1804,919,1769,909,35,10
2021-04-23,Langeland,M,1267,637,1222,631,45,6
2021-04-23,Ærø,K,884,439,882,439,2,0
2021-04-23,Ærø,M,619,337,614,336,5,1
2021-04-23,Haderslev,K,6226,2839,5935,2816,291,23
2021-04-23,Haderslev,M,4213,1885,3933,1864,280,21
2021-04-23,Billund,K,2935,1485,2865,1451,70,34
2021-04-23,Billund,M,2131,966,2065,950,66,16
2021-04-23,Sønderborg,K,8418,4468,8244,4456,174,12
2021-04-23,Sønderborg,M,5790,2878,5669,2872,121,6
2021-04-23,Tønder,K,4090,1997,4056,1991,34,6
2021-04-23,Tønder,M,2860,1231,2819,1224,41,7
2021-04-23,Esbjerg,K,15088,6564,14941,6397,147,167
2021-04-23,Esbjerg,M,10317,4495,10077,4319,240,176
2021-04-23,Fanø,K,541,212,538,211,3,1
2021-04-23,Fanø,M,414,136,410,135,4,1
2021-04-23,Varde,K,6358,2954,6324,2943,34,11
2021-04-23,Varde,M,4508,1983,4457,1968,51,15
2021-04-23,Vejen,K,4899,2467,4857,2456,42,11
2021-04-23,Vejen,M,3302,1622,3261,1610,41,12
2021-04-23,Aabenraa,K,6256,2742,6177,2738,79,4
2021-04-23,Aabenraa,M,4416,1929,4334,1920,82,9
2021-04-23,Fredericia,K,6166,3122,6033,3087,133,35
2021-04-23,Fredericia,M,4148,2116,4062,2091,86,25
2021-04-23,Horsens,K,10091,4868,9874,4754,217,114
2021-04-23,Horsens,M,6296,3018,6094,2941,202,77
2021-04-23,Kolding,K,9823,4851,9778,4813,45,38
2021-04-23,Kolding,M,6603,3290,6564,3257,39,33
2021-04-23,Vejle,K,13115,6349,12966,6269,149,80
2021-04-23,Vejle,M,8817,4254,8669,4175,148,79
2021-04-23,Herning,K,10716,6026,10444,5780,272,246
2021-04-23,Herning,M,6885,3817,6660,3596,225,221
2021-04-23,Holstebro,K,7522,3981,7183,3952,339,29
2021-04-23,Holstebro,M,4704,2471,4409,2458,295,13
2021-04-23,Lemvig,K,2739,1497,2697,1494,42,3
2021-04-23,Lemvig,M,1925,1037,1904,1035,21,2
2021-04-23,Struer,K,3019,1584,2848,1489,171,95
2021-04-23,Struer,M,2061,1049,1934,978,127,71
2021-04-23,Syddjurs,K,5607,2826,5509,2659,98,167
2021-04-23,Syddjurs,M,4198,1952,4114,1794,84,158
2021-04-23,Norddjurs,K,5103,2727,5069,2543,34,184
2021-04-23,Norddjurs,M,3466,1652,3428,1478,38,174
2021-04-23,Favrskov,K,5765,2816,5533,2785,232,31
2021-04-23,Favrskov,M,3667,1617,3485,1590,182,27
2021-04-23,Odder,K,3095,1605,2998,1571,97,34
2021-04-23,Odder,M,2011,979,1914,960,97,19
2021-04-23,Randers,K,12342,6117,12127,6042,215,75
2021-04-23,Randers,M,7727,3722,7534,3647,193,75
2021-04-23,Silkeborg,K,11488,5812,11296,5719,192,93
2021-04-23,Silkeborg,M,7727,3946,7556,3857,171,89
2021-04-23,Samsø,K,567,382,567,380,0,2
2021-04-23,Samsø,M,408,250,406,250,2,0
2021-04-23,Skanderborg,K,7154,3374,6917,3349,237,25
2021-04-23,Skanderborg,M,4652,2225,4459,2203,193,22
2021-04-23,Århus,K,36147,17269,35157,17135,990,134
2021-04-23,Århus,M,22163,10892,21369,10784,794,108
2021-04-23,Ikast-Brande,K,4726,2555,4671,2525,55,30
2021-04-23,Ikast-Brande,M,3233,1705,3188,1679,45,26
2021-04-23,Ringkøbing-Skjern,K,6897,3906,6807,3868,90,38
2021-04-23,Ringkøbing-Skjern,M,4754,2689,4662,2647,92,42
2021-04-23,Hedensted,K,5357,2800,5238,2729,119,71
2021-04-23,Hedensted,M,3494,1752,3360,1690,134,62
2021-04-23,Morsø,K,2955,1579,2953,1577,2,2
2021-04-23,Morsø,M,2026,1063,2023,1060,3,3
2021-04-23,Skive,K,6374,3373,6248,3340,126,33
2021-04-23,Skive,M,4562,2327,4431,2292,131,35
2021-04-23,Thisted,K,5564,2565,5561,2560,3,5
2021-04-23,Thisted,M,3695,1569,3692,1562,3,7
2021-04-23,Viborg,K,12813,6477,12607,6445,206,32
2021-04-23,Viborg,M,8506,4159,8278,4136,228,23
2021-04-23,Brønderslev,K,4655,2331,4564,2332,91,-1
2021-04-23,Brønderslev,M,2881,1431,2786,1430,95,1
2021-04-23,Frederikshavn,K,8190,3690,7560,3686,630,4
2021-04-23,Frederikshavn,M,5529,2299,5002,2299,527,0
2021-04-23,Vesthimmerland,K,4838,2346,4838,2344,0,2
2021-04-23,Vesthimmerland,M,3308,1622,3307,1621,1,1
2021-04-23,Læsø,K,455,227,386,223,69,4
2021-04-23,Læsø,M,386,165,312,165,74,0
2021-04-23,Rebild,K,3452,1743,3452,1743,0,0
2021-04-23,Rebild,M,2202,1070,2200,1070,2,0
2021-04-23,Mariagerfjord,K,5229,2661,5226,2662,3,-1
2021-04-23,Mariagerfjord,M,3700,1852,3698,1850,2,2
2021-04-23,Jammerbugt,K,4769,2182,4749,2181,20,1
2021-04-23,Jammerbugt,M,3239,1471,3219,1470,20,1
2021-04-23,Aalborg,K,23747,12226,23727,12219,20,7
2021-04-23,Aalborg,M,14700,7995,14677,7987,23,8
2021-04-23,Hjørring,K,8862,4426,8361,4415,501,11
2021-04-23,Hjørring,M,5653,2695,5122,2689,531,6
