"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-05-24,København,K,78942,50002,77978,49588,964,414
2021-05-24,København,M,62837,34191,61659,34000,1178,191
2021-05-24,Frederiksberg,K,18277,12309,18012,12228,265,81
2021-05-24,Frederiksberg,M,13313,7885,13053,7855,260,30
2021-05-24,Ballerup,K,9758,6634,9727,6626,31,8
2021-05-24,Ballerup,M,7359,4365,7319,4365,40,0
2021-05-24,Brøndby,K,7029,4471,6893,4464,136,7
2021-05-24,Brøndby,M,5595,3063,5482,3059,113,4
2021-05-24,Dragør,K,3213,2107,3203,2107,10,0
2021-05-24,Dragør,M,2703,1600,2689,1599,14,1
2021-05-24,Gentofte,K,15408,10020,15130,9997,278,23
2021-05-24,Gentofte,M,12169,6792,11922,6780,247,12
2021-05-24,Gladsaxe,K,12401,8361,12321,8343,80,18
2021-05-24,Gladsaxe,M,9494,5338,9398,5332,96,6
2021-05-24,Glostrup,K,4700,3134,4628,3131,72,3
2021-05-24,Glostrup,M,3520,1983,3457,1980,63,3
2021-05-24,Herlev,K,5735,3947,5714,3945,21,2
2021-05-24,Herlev,M,4174,2421,4153,2421,21,0
2021-05-24,Albertslund,K,5082,3362,5014,3356,68,6
2021-05-24,Albertslund,M,4032,2360,3965,2356,67,4
2021-05-24,Hvidovre,K,10012,6593,9881,6564,131,29
2021-05-24,Hvidovre,M,7815,4304,7681,4297,134,7
2021-05-24,Høje Tåstrup,K,9489,6118,9356,6101,133,17
2021-05-24,Høje Tåstrup,M,7798,4297,7626,4296,172,1
2021-05-24,Lyngby-Taarbæk,K,11141,7530,11043,7523,98,7
2021-05-24,Lyngby-Taarbæk,M,8331,4860,8222,4855,109,5
2021-05-24,Rødovre,K,7813,5065,7747,5048,66,17
2021-05-24,Rødovre,M,5778,3109,5707,3105,71,4
2021-05-24,Ishøj,K,3986,2509,3897,2491,89,18
2021-05-24,Ishøj,M,3301,1746,3214,1744,87,2
2021-05-24,Tårnby,K,8260,5284,8247,5280,13,4
2021-05-24,Tårnby,M,6565,3595,6546,3594,19,1
2021-05-24,Vallensbæk,K,3086,2097,3035,2091,51,6
2021-05-24,Vallensbæk,M,2646,1551,2582,1549,64,2
2021-05-24,Furesø,K,8523,5837,8442,5834,81,3
2021-05-24,Furesø,M,6726,4019,6636,4018,90,1
2021-05-24,Allerød,K,5371,3541,5225,3529,146,12
2021-05-24,Allerød,M,4475,2554,4322,2551,153,3
2021-05-24,Fredensborg,K,8910,6038,8784,6028,126,10
2021-05-24,Fredensborg,M,7199,4354,7061,4346,138,8
2021-05-24,Helsingør,K,14185,9566,14115,9556,70,10
2021-05-24,Helsingør,M,11247,6750,11162,6746,85,4
2021-05-24,Hillerød,K,10755,7359,10510,7307,245,52
2021-05-24,Hillerød,M,8527,4911,8259,4901,268,10
2021-05-24,Hørsholm,K,6108,4307,6013,4295,95,12
2021-05-24,Hørsholm,M,4679,2956,4586,2955,93,1
2021-05-24,Rudersdal,K,11903,8155,11704,8140,199,15
2021-05-24,Rudersdal,M,9666,5802,9472,5794,194,8
2021-05-24,Egedal,K,8378,5561,8331,5560,47,1
2021-05-24,Egedal,M,6891,3897,6829,3896,62,1
2021-05-24,Frederikssund,K,10477,7028,10323,7010,154,18
2021-05-24,Frederikssund,M,8576,5015,8393,5014,183,1
2021-05-24,Greve,K,9295,5973,9190,5898,105,75
2021-05-24,Greve,M,7547,4346,7419,4337,128,9
2021-05-24,Køge,K,11145,7182,10978,7105,167,77
2021-05-24,Køge,M,8746,4973,8534,4956,212,17
2021-05-24,Halsnæs,K,7500,5053,7363,5039,137,14
2021-05-24,Halsnæs,M,6318,3922,6179,3918,139,4
2021-05-24,Roskilde,K,16731,10749,16458,10619,273,130
2021-05-24,Roskilde,M,12720,7258,12447,7215,273,43
2021-05-24,Solrød,K,4076,2651,4011,2630,65,21
2021-05-24,Solrød,M,3299,1932,3216,1925,83,7
2021-05-24,Gribskov,K,9885,6564,9733,6530,152,34
2021-05-24,Gribskov,M,8643,5281,8480,5274,163,7
2021-05-24,Odsherred,K,7746,4902,7693,4823,53,79
2021-05-24,Odsherred,M,6573,4026,6508,3996,65,30
2021-05-24,Holbæk,K,14776,9115,14617,8960,159,155
2021-05-24,Holbæk,M,11663,6306,11513,6265,150,41
2021-05-24,Faxe,K,6781,4341,6654,4305,127,36
2021-05-24,Faxe,M,5550,3174,5393,3167,157,7
2021-05-24,Kalundborg,K,10019,6069,9869,5986,150,83
2021-05-24,Kalundborg,M,8451,4587,8243,4573,208,14
2021-05-24,Ringsted,K,5712,3604,5625,3560,87,44
2021-05-24,Ringsted,M,4435,2502,4316,2495,119,7
2021-05-24,Slagelse,K,17116,10416,16787,10360,329,56
2021-05-24,Slagelse,M,13539,6957,13131,6941,408,16
2021-05-24,Stevns,K,4543,3009,4449,2989,94,20
2021-05-24,Stevns,M,3832,2302,3715,2294,117,8
2021-05-24,Sorø,K,6220,3836,6104,3784,116,52
2021-05-24,Sorø,M,5052,2668,4899,2659,153,9
2021-05-24,Lejre,K,5535,3539,5425,3492,110,47
2021-05-24,Lejre,M,4595,2693,4487,2683,108,10
2021-05-24,Lolland,K,8741,5355,8613,5355,128,0
2021-05-24,Lolland,M,7521,4362,7356,4362,165,0
2021-05-24,Næstved,K,16708,10386,16425,10332,283,54
2021-05-24,Næstved,M,13091,7158,12749,7142,342,16
2021-05-24,Guldborgsund,K,13729,8438,13621,8435,108,3
2021-05-24,Guldborgsund,M,11345,6276,11156,6274,189,2
2021-05-24,Vordingborg,K,9749,6059,9625,6051,124,8
2021-05-24,Vordingborg,M,8114,4700,7957,4699,157,1
2021-05-24,Bornholm,K,10196,6773,9970,6713,226,60
2021-05-24,Bornholm,M,8664,5312,8384,5297,280,15
2021-05-24,Middelfart,K,7489,5084,7452,5009,37,75
2021-05-24,Middelfart,M,5893,3826,5852,3797,41,29
2021-05-24,Assens,K,7850,5092,7805,5013,45,79
2021-05-24,Assens,M,6190,3717,6154,3652,36,65
2021-05-24,Faaborg-Midtfyn,K,9827,6742,9725,6673,102,69
2021-05-24,Faaborg-Midtfyn,M,7681,4914,7560,4873,121,41
2021-05-24,Kerteminde,K,4857,3257,4823,3213,34,44
2021-05-24,Kerteminde,M,3710,2269,3677,2243,33,26
2021-05-24,Nyborg,K,6010,4178,5979,4132,31,46
2021-05-24,Nyborg,M,4553,2932,4517,2920,36,12
2021-05-24,Odense,K,34892,22685,34759,22123,133,562
2021-05-24,Odense,M,25398,15182,25265,14793,133,389
2021-05-24,Svendborg,K,11579,8282,11363,8266,216,16
2021-05-24,Svendborg,M,8766,5736,8518,5731,248,5
2021-05-24,Nordfyn,K,5634,3629,5602,3557,32,72
2021-05-24,Nordfyn,M,4568,2719,4538,2669,30,50
2021-05-24,Langeland,K,2839,1964,2794,1964,45,0
2021-05-24,Langeland,M,2310,1482,2272,1476,38,6
2021-05-24,Ærø,K,1520,1009,1519,1009,1,0
2021-05-24,Ærø,M,1234,721,1231,721,3,0
2021-05-24,Haderslev,K,9348,5878,9261,5800,87,78
2021-05-24,Haderslev,M,7349,4312,7251,4256,98,56
2021-05-24,Billund,K,4267,3035,4204,3017,63,18
2021-05-24,Billund,M,3475,2318,3407,2307,68,11
2021-05-24,Sønderborg,K,14773,8669,14735,8341,38,328
2021-05-24,Sønderborg,M,12010,6135,11954,5930,56,205
2021-05-24,Tønder,K,6427,3903,6391,3859,36,44
2021-05-24,Tønder,M,5198,2891,5165,2872,33,19
2021-05-24,Esbjerg,K,22373,14479,21990,14473,383,6
2021-05-24,Esbjerg,M,17964,10388,17469,10384,495,4
2021-05-24,Fanø,K,871,586,865,586,6,0
2021-05-24,Fanø,M,724,468,712,468,12,0
2021-05-24,Varde,K,9657,6285,9497,6283,160,2
2021-05-24,Varde,M,8209,4688,7988,4686,221,2
2021-05-24,Vejen,K,7132,4880,7062,4847,70,33
2021-05-24,Vejen,M,5654,3538,5556,3510,98,28
2021-05-24,Aabenraa,K,10794,6142,10692,6025,102,117
2021-05-24,Aabenraa,M,8920,4584,8777,4483,143,101
2021-05-24,Fredericia,K,8768,6278,8712,6209,56,69
2021-05-24,Fredericia,M,6623,4560,6545,4509,78,51
2021-05-24,Horsens,K,15160,10199,15156,10137,4,62
2021-05-24,Horsens,M,11094,6821,11090,6765,4,56
2021-05-24,Kolding,K,14572,10010,14408,9759,164,251
2021-05-24,Kolding,M,11361,7285,11199,7094,162,191
2021-05-24,Vejle,K,19682,13327,19543,13184,139,143
2021-05-24,Vejle,M,15315,9417,15162,9314,153,103
2021-05-24,Herning,K,15463,10241,15434,10238,29,3
2021-05-24,Herning,M,11567,7328,11545,7321,22,7
2021-05-24,Holstebro,K,10904,6929,10875,6929,29,0
2021-05-24,Holstebro,M,8047,4928,8016,4928,31,0
2021-05-24,Lemvig,K,3989,2669,3981,2669,8,0
2021-05-24,Lemvig,M,3327,2062,3320,2062,7,0
2021-05-24,Struer,K,4390,2922,4378,2922,12,0
2021-05-24,Struer,M,3467,2200,3454,2200,13,0
2021-05-24,Syddjurs,K,8358,5720,8346,5720,12,0
2021-05-24,Syddjurs,M,6979,4457,6962,4457,17,0
2021-05-24,Norddjurs,K,7383,5250,7362,5250,21,0
2021-05-24,Norddjurs,M,5781,3803,5749,3803,32,0
2021-05-24,Favrskov,K,8197,5684,8170,5684,27,0
2021-05-24,Favrskov,M,6120,3871,6079,3871,41,0
2021-05-24,Odder,K,4559,3137,4559,3136,0,1
2021-05-24,Odder,M,3483,2149,3483,2146,0,3
2021-05-24,Randers,K,17268,12445,17099,12445,169,0
2021-05-24,Randers,M,12511,8253,12279,8253,232,0
2021-05-24,Silkeborg,K,16384,10989,16382,10989,2,0
2021-05-24,Silkeborg,M,12655,7959,12652,7957,3,2
2021-05-24,Samsø,K,970,612,970,612,0,0
2021-05-24,Samsø,M,784,485,784,485,0,0
2021-05-24,Skanderborg,K,10600,6960,10598,6957,2,3
2021-05-24,Skanderborg,M,8179,4920,8178,4911,1,9
2021-05-24,Århus,K,53290,34616,53283,34615,7,1
2021-05-24,Århus,M,38501,22764,38499,22764,2,0
2021-05-24,Ikast-Brande,K,6931,4642,6930,4620,1,22
2021-05-24,Ikast-Brande,M,5526,3444,5519,3425,7,19
2021-05-24,Ringkøbing-Skjern,K,10611,6680,10485,6680,126,0
2021-05-24,Ringkøbing-Skjern,M,8503,5101,8353,5101,150,0
2021-05-24,Hedensted,K,8291,5643,8287,5586,4,57
2021-05-24,Hedensted,M,6451,3954,6443,3901,8,53
2021-05-24,Morsø,K,3924,2987,3924,2987,0,0
2021-05-24,Morsø,M,2976,2135,2976,2135,0,0
2021-05-24,Skive,K,8925,6201,8924,6201,1,0
2021-05-24,Skive,M,7179,4747,7175,4747,4,0
2021-05-24,Thisted,K,7762,5758,7762,5758,0,0
2021-05-24,Thisted,M,5969,4031,5968,4031,1,0
2021-05-24,Viborg,K,17511,12077,17448,12077,63,0
2021-05-24,Viborg,M,13434,8601,13366,8601,68,0
2021-05-24,Brønderslev,K,6349,4662,6332,4662,17,0
2021-05-24,Brønderslev,M,4665,3109,4644,3108,21,1
2021-05-24,Frederikshavn,K,11811,8499,11789,8499,22,0
2021-05-24,Frederikshavn,M,9217,6023,9194,6023,23,0
2021-05-24,Vesthimmerland,K,7043,5072,7039,5072,4,0
2021-05-24,Vesthimmerland,M,5569,3711,5560,3711,9,0
2021-05-24,Læsø,K,703,379,702,379,1,0
2021-05-24,Læsø,M,694,311,691,311,3,0
2021-05-24,Rebild,K,4978,3625,4968,3625,10,0
2021-05-24,Rebild,M,3716,2489,3694,2488,22,1
2021-05-24,Mariagerfjord,K,7714,5599,7595,5599,119,0
2021-05-24,Mariagerfjord,M,6315,4136,6177,4136,138,0
2021-05-24,Jammerbugt,K,6829,4891,6820,4891,9,0
2021-05-24,Jammerbugt,M,5265,3572,5255,3572,10,0
2021-05-24,Aalborg,K,34687,24909,34069,24909,618,0
2021-05-24,Aalborg,M,24949,16380,24118,16380,831,0
2021-05-24,Hjørring,K,12598,8663,12209,8662,389,1
2021-05-24,Hjørring,M,9379,6063,8879,6063,500,0
