"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-06-21,København,K,139290,70099,138568,69832,722,267
2021-06-21,København,M,131697,60018,130950,59676,747,342
2021-06-21,Frederiksberg,K,28679,16161,28551,16101,128,60
2021-06-21,Frederiksberg,M,24418,12193,24296,12131,122,62
2021-06-21,Ballerup,K,14419,8358,14376,8334,43,24
2021-06-21,Ballerup,M,12567,5968,12505,5937,62,31
2021-06-21,Brøndby,K,9663,5850,9627,5831,36,19
2021-06-21,Brøndby,M,8477,4410,8451,4390,26,20
2021-06-21,Dragør,K,4706,2728,4696,2715,10,13
2021-06-21,Dragør,M,4288,2198,4277,2188,11,10
2021-06-21,Gentofte,K,23298,12953,23233,12890,65,63
2021-06-21,Gentofte,M,20356,9863,20293,9813,63,50
2021-06-21,Gladsaxe,K,19031,10726,18934,10699,97,27
2021-06-21,Gladsaxe,M,17054,7862,16958,7837,96,25
2021-06-21,Glostrup,K,6558,3968,6529,3957,29,11
2021-06-21,Glostrup,M,5753,2778,5729,2768,24,10
2021-06-21,Herlev,K,8323,5025,8297,5009,26,16
2021-06-21,Herlev,M,7127,3453,7093,3443,34,10
2021-06-21,Albertslund,K,7192,4239,7165,4226,27,13
2021-06-21,Albertslund,M,6432,3216,6407,3207,25,9
2021-06-21,Hvidovre,K,14612,8558,14559,8523,53,35
2021-06-21,Hvidovre,M,13044,6328,12995,6302,49,26
2021-06-21,Høje Tåstrup,K,13461,7952,13419,7922,42,30
2021-06-21,Høje Tåstrup,M,12463,6134,12426,6110,37,24
2021-06-21,Lyngby-Taarbæk,K,17197,9522,17136,9493,61,29
2021-06-21,Lyngby-Taarbæk,M,15224,6999,15162,6962,62,37
2021-06-21,Rødovre,K,11330,6749,11287,6714,43,35
2021-06-21,Rødovre,M,9770,4738,9731,4713,39,25
2021-06-21,Ishøj,K,5537,3301,5520,3299,17,2
2021-06-21,Ishøj,M,5120,2554,5101,2545,19,9
2021-06-21,Tårnby,K,12370,6956,12339,6923,31,33
2021-06-21,Tårnby,M,11181,5336,11146,5314,35,22
2021-06-21,Vallensbæk,K,4401,2608,4385,2601,16,7
2021-06-21,Vallensbæk,M,4110,2114,4100,2105,10,9
2021-06-21,Furesø,K,12577,7245,12548,7228,29,17
2021-06-21,Furesø,M,11303,5442,11268,5424,35,18
2021-06-21,Allerød,K,8133,4439,8113,4424,20,15
2021-06-21,Allerød,M,7425,3435,7403,3422,22,13
2021-06-21,Fredensborg,K,12632,7528,12607,7517,25,11
2021-06-21,Fredensborg,M,11183,5817,11152,5805,31,12
2021-06-21,Helsingør,K,19852,12188,19830,12184,22,4
2021-06-21,Helsingør,M,17262,9176,17242,9167,20,9
2021-06-21,Hillerød,K,15832,9082,15792,9050,40,32
2021-06-21,Hillerød,M,14144,6734,14086,6700,58,34
2021-06-21,Hørsholm,K,8604,5237,8593,5227,11,10
2021-06-21,Hørsholm,M,7207,3819,7186,3814,21,5
2021-06-21,Rudersdal,K,18041,10044,18007,10014,34,30
2021-06-21,Rudersdal,M,16320,7799,16271,7773,49,26
2021-06-21,Egedal,K,13202,7113,13162,7096,40,17
2021-06-21,Egedal,M,12309,5454,12259,5420,50,34
2021-06-21,Frederikssund,K,14779,9000,14750,8954,29,46
2021-06-21,Frederikssund,M,13411,6884,13375,6846,36,38
2021-06-21,Greve,K,14034,7926,13976,7903,58,23
2021-06-21,Greve,M,12663,6118,12607,6090,56,28
2021-06-21,Køge,K,17339,9802,17272,9770,67,32
2021-06-21,Køge,M,15656,7352,15586,7317,70,35
2021-06-21,Halsnæs,K,10128,6521,10106,6496,22,25
2021-06-21,Halsnæs,M,9280,5283,9253,5272,27,11
2021-06-21,Roskilde,K,25224,14614,25132,14517,92,97
2021-06-21,Roskilde,M,22094,10810,21997,10685,97,125
2021-06-21,Solrød,K,6523,3485,6497,3463,26,22
2021-06-21,Solrød,M,5868,2722,5845,2700,23,22
2021-06-21,Gribskov,K,13381,8415,13348,8383,33,32
2021-06-21,Gribskov,M,12593,7051,12562,7023,31,28
2021-06-21,Odsherred,K,10658,6879,10652,6834,6,45
2021-06-21,Odsherred,M,9961,5726,9956,5684,5,42
2021-06-21,Holbæk,K,21613,12512,21584,12455,29,57
2021-06-21,Holbæk,M,19521,9382,19492,9325,29,57
2021-06-21,Faxe,K,10410,5959,10392,5935,18,24
2021-06-21,Faxe,M,9768,4738,9756,4714,12,24
2021-06-21,Kalundborg,K,14181,8348,14172,8270,9,78
2021-06-21,Kalundborg,M,13122,6785,13115,6685,7,100
2021-06-21,Ringsted,K,9279,4905,9259,4879,20,26
2021-06-21,Ringsted,M,8394,3651,8380,3624,14,27
2021-06-21,Slagelse,K,23368,14238,23357,14148,11,90
2021-06-21,Slagelse,M,20887,10533,20864,10415,23,118
2021-06-21,Stevns,K,6757,3974,6731,3949,26,25
2021-06-21,Stevns,M,6381,3200,6364,3184,17,16
2021-06-21,Sorø,K,8992,5180,8981,5123,11,57
2021-06-21,Sorø,M,8230,3925,8217,3874,13,51
2021-06-21,Lejre,K,8317,4840,8304,4808,13,32
2021-06-21,Lejre,M,7820,3921,7805,3881,15,40
2021-06-21,Lolland,K,12372,7496,12363,7457,9,39
2021-06-21,Lolland,M,11548,6278,11533,6235,15,43
2021-06-21,Næstved,K,23945,14309,23936,14207,9,102
2021-06-21,Næstved,M,21427,10776,21406,10681,21,95
2021-06-21,Guldborgsund,K,19003,11831,18996,11779,7,52
2021-06-21,Guldborgsund,M,17478,9233,17472,9182,6,51
2021-06-21,Vordingborg,K,13883,8426,13877,8375,6,51
2021-06-21,Vordingborg,M,12666,6854,12661,6798,5,56
2021-06-21,Bornholm,K,13719,8699,13693,8660,26,39
2021-06-21,Bornholm,M,12655,7019,12624,6983,31,36
2021-06-21,Middelfart,K,10992,6844,10959,6827,33,17
2021-06-21,Middelfart,M,10110,5291,10065,5271,45,20
2021-06-21,Assens,K,11407,7076,11376,7054,31,22
2021-06-21,Assens,M,10381,5519,10339,5501,42,18
2021-06-21,Faaborg-Midtfyn,K,14732,8981,14671,8968,61,13
2021-06-21,Faaborg-Midtfyn,M,13448,6935,13399,6912,49,23
2021-06-21,Kerteminde,K,6956,4447,6935,4438,21,9
2021-06-21,Kerteminde,M,6098,3328,6076,3313,22,15
2021-06-21,Nyborg,K,9139,5456,9115,5443,24,13
2021-06-21,Nyborg,M,8046,4116,8016,4106,30,10
2021-06-21,Odense,K,49997,31971,49816,31895,181,76
2021-06-21,Odense,M,42701,23769,42508,23677,193,92
2021-06-21,Svendborg,K,17359,10731,17299,10687,60,44
2021-06-21,Svendborg,M,15341,8038,15259,8008,82,30
2021-06-21,Nordfyn,K,8015,5101,7991,5084,24,17
2021-06-21,Nordfyn,M,7486,4078,7458,4056,28,22
2021-06-21,Langeland,K,4048,2554,4043,2541,5,13
2021-06-21,Langeland,M,3687,2045,3685,2037,2,8
2021-06-21,Ærø,K,2024,1395,2024,1395,0,0
2021-06-21,Ærø,M,1790,1089,1789,1088,1,1
2021-06-21,Haderslev,K,13921,8010,13912,7981,9,29
2021-06-21,Haderslev,M,12610,6064,12601,6018,9,46
2021-06-21,Billund,K,6984,3912,6948,3891,36,21
2021-06-21,Billund,M,6554,3152,6523,3119,31,33
2021-06-21,Sønderborg,K,20820,12030,20785,11858,35,172
2021-06-21,Sønderborg,M,18933,9150,18892,8980,41,170
2021-06-21,Tønder,K,9755,5408,9753,5377,2,31
2021-06-21,Tønder,M,8844,4200,8841,4157,3,43
2021-06-21,Esbjerg,K,33022,18567,33013,18419,9,148
2021-06-21,Esbjerg,M,29933,14119,29925,13941,8,178
2021-06-21,Fanø,K,1178,769,1178,762,0,7
2021-06-21,Fanø,M,1058,637,1058,629,0,8
2021-06-21,Varde,K,14278,8187,14275,8040,3,147
2021-06-21,Varde,M,13486,6574,13484,6424,2,150
2021-06-21,Vejen,K,10750,6406,10729,6361,21,45
2021-06-21,Vejen,M,9945,4861,9914,4815,31,46
2021-06-21,Aabenraa,K,15310,8978,15308,8835,2,143
2021-06-21,Aabenraa,M,14000,7121,13998,6965,2,156
2021-06-21,Fredericia,K,13410,8225,13327,8214,83,11
2021-06-21,Fredericia,M,12073,6233,12000,6222,73,11
2021-06-21,Horsens,K,23238,13928,23220,13924,18,4
2021-06-21,Horsens,M,20701,10120,20681,10115,20,5
2021-06-21,Kolding,K,22445,13436,22349,13400,96,36
2021-06-21,Kolding,M,20335,10365,20223,10318,112,47
2021-06-21,Vejle,K,29458,17630,29194,17623,264,7
2021-06-21,Vejle,M,26772,13489,26523,13474,249,15
2021-06-21,Herning,K,23388,14386,23382,14382,6,4
2021-06-21,Herning,M,21195,10709,21181,10700,14,9
2021-06-21,Holstebro,K,15866,10061,15866,10061,0,0
2021-06-21,Holstebro,M,14036,7304,14030,7298,6,6
2021-06-21,Lemvig,K,5951,3628,5950,3627,1,1
2021-06-21,Lemvig,M,5735,2981,5734,2980,1,1
2021-06-21,Struer,K,6309,3991,6309,3991,0,0
2021-06-21,Struer,M,5773,3128,5772,3127,1,1
2021-06-21,Syddjurs,K,12698,7529,12689,7529,9,0
2021-06-21,Syddjurs,M,12064,6150,12054,6148,10,2
2021-06-21,Norddjurs,K,10941,6742,10940,6742,1,0
2021-06-21,Norddjurs,M,10128,5206,10126,5206,2,0
2021-06-21,Favrskov,K,13191,7484,13146,7483,45,1
2021-06-21,Favrskov,M,12173,5500,12126,5499,47,1
2021-06-21,Odder,K,6946,4138,6943,4138,3,0
2021-06-21,Odder,M,6281,3099,6276,3097,5,2
2021-06-21,Randers,K,25949,15900,25926,15899,23,1
2021-06-21,Randers,M,22963,11286,22938,11286,25,0
2021-06-21,Silkeborg,K,25469,15081,25463,15080,6,1
2021-06-21,Silkeborg,M,23235,11556,23229,11554,6,2
2021-06-21,Samsø,K,1311,904,1311,904,0,0
2021-06-21,Samsø,M,1230,713,1230,713,0,0
2021-06-21,Skanderborg,K,17240,9490,17225,9488,15,2
2021-06-21,Skanderborg,M,16121,7159,16109,7158,12,1
2021-06-21,Århus,K,82116,47970,81017,47958,1099,12
2021-06-21,Århus,M,71446,36007,70493,35961,953,46
2021-06-21,Ikast-Brande,K,10759,6490,10739,6490,20,0
2021-06-21,Ikast-Brande,M,10177,5207,10158,5207,19,0
2021-06-21,Ringkøbing-Skjern,K,15987,9628,15985,9608,2,20
2021-06-21,Ringkøbing-Skjern,M,14912,7598,14907,7577,5,21
2021-06-21,Hedensted,K,12740,7567,12700,7564,40,3
2021-06-21,Hedensted,M,12010,5794,11950,5791,60,3
2021-06-21,Morsø,K,6255,3791,6255,3791,0,0
2021-06-21,Morsø,M,5793,2881,5793,2881,0,0
2021-06-21,Skive,K,13114,8305,13114,8305,0,0
2021-06-21,Skive,M,12363,6695,12363,6695,0,0
2021-06-21,Thisted,K,13000,7210,12999,7209,1,1
2021-06-21,Thisted,M,12035,5490,12033,5489,2,1
2021-06-21,Viborg,K,26073,16256,26070,16254,3,2
2021-06-21,Viborg,M,23730,12412,23727,12409,3,3
2021-06-21,Brønderslev,K,9803,6118,9709,6118,94,0
2021-06-21,Brønderslev,M,8984,4467,8885,4467,99,0
2021-06-21,Frederikshavn,K,18013,10525,17777,10524,236,1
2021-06-21,Frederikshavn,M,16431,8032,16144,8032,287,0
2021-06-21,Vesthimmerland,K,10051,6238,10051,6237,0,1
2021-06-21,Vesthimmerland,M,9289,4741,9288,4741,1,0
2021-06-21,Læsø,K,713,635,712,635,1,0
2021-06-21,Læsø,M,707,633,705,633,2,0
2021-06-21,Rebild,K,7804,4691,7803,4691,1,0
2021-06-21,Rebild,M,7259,3510,7255,3509,4,1
2021-06-21,Mariagerfjord,K,11695,6669,11695,6669,0,0
2021-06-21,Mariagerfjord,M,11063,5357,11060,5355,3,2
2021-06-21,Jammerbugt,K,10708,6635,10687,6635,21,0
2021-06-21,Jammerbugt,M,9882,5147,9848,5147,34,0
2021-06-21,Aalborg,K,51619,32365,51190,32364,429,1
2021-06-21,Aalborg,M,45169,23866,44685,23846,484,20
2021-06-21,Hjørring,K,18528,11397,18372,11396,156,1
2021-06-21,Hjørring,M,16320,8240,16165,8239,155,1
