"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-10-06;København;K;239940;233234;3528;239855;233006;3395;85;228;133
2021-10-06;København;M;228204;221966;3096;228143;221827;2788;61;139;308
2021-10-06;Frederiksberg;K;42990;42058;954;42974;42022;921;16;36;33
2021-10-06;Frederiksberg;M;37595;36793;695;37588;36777;636;7;16;59
2021-10-06;Ballerup;K;18686;18360;414;18682;18353;385;4;7;29
2021-10-06;Ballerup;M;17325;16985;329;17319;16979;290;6;6;39
2021-10-06;Brøndby;K;12380;12061;325;12377;12055;307;3;6;18
2021-10-06;Brøndby;M;11417;11146;207;11410;11142;191;7;4;16
2021-10-06;Dragør;K;5812;5713;145;5810;5712;138;2;1;7
2021-10-06;Dragør;M;5399;5317;119;5393;5314;114;6;3;5
2021-10-06;Gentofte;K;30045;29502;877;30042;29488;861;3;14;16
2021-10-06;Gentofte;M;26890;26426;514;26885;26411;485;5;15;29
2021-10-06;Gladsaxe;K;25880;25342;596;25873;25323;575;7;19;21
2021-10-06;Gladsaxe;M;24849;24334;400;24844;24312;373;5;22;27
2021-10-06;Glostrup;K;8689;8519;209;8689;8515;198;0;4;11
2021-10-06;Glostrup;M;8280;8114;158;8280;8110;143;0;4;15
2021-10-06;Herlev;K;10870;10650;309;10868;10647;294;2;3;15
2021-10-06;Herlev;M;9980;9754;193;9978;9746;180;2;8;13
2021-10-06;Albertslund;K;9579;9307;186;9570;9298;169;9;9;17
2021-10-06;Albertslund;M;9140;8852;158;9137;8847;129;3;5;29
2021-10-06;Hvidovre;K;19574;19165;456;19571;19152;455;3;13;1
2021-10-06;Hvidovre;M;18515;18132;309;18514;18120;294;1;12;15
2021-10-06;Høje Tåstrup;K;18167;17762;348;18153;17745;322;14;17;26
2021-10-06;Høje Tåstrup;M;17751;17360;290;17739;17351;253;12;9;37
2021-10-06;Lyngby-Taarbæk;K;22809;22447;618;22805;22437;595;4;10;23
2021-10-06;Lyngby-Taarbæk;M;21551;21169;420;21540;21162;381;11;7;39
2021-10-06;Rødovre;K;15307;14975;315;15303;14958;298;4;17;17
2021-10-06;Rødovre;M;14051;13748;250;14043;13736;234;8;12;16
2021-10-06;Ishøj;K;7505;7263;132;7502;7258;129;3;5;3
2021-10-06;Ishøj;M;7190;6966;95;7188;6960;86;2;6;9
2021-10-06;Tårnby;K;16166;15867;359;16160;15858;347;6;9;12
2021-10-06;Tårnby;M;15246;14914;257;15245;14908;247;1;6;10
2021-10-06;Vallensbæk;K;5824;5695;103;5823;5694;98;1;1;5
2021-10-06;Vallensbæk;M;5640;5522;91;5638;5515;77;2;7;14
2021-10-06;Furesø;K;16167;15911;429;16165;15904;404;2;7;25
2021-10-06;Furesø;M;14973;14741;333;14967;14732;304;6;9;29
2021-10-06;Allerød;K;10398;10271;253;10396;10261;235;2;10;18
2021-10-06;Allerød;M;9843;9731;180;9841;9726;166;2;5;14
2021-10-06;Fredensborg;K;16162;15865;370;16152;15848;355;10;17;15
2021-10-06;Fredensborg;M;14726;14458;268;14721;14445;248;5;13;20
2021-10-06;Helsingør;K;25173;24708;540;25161;24685;508;12;23;32
2021-10-06;Helsingør;M;22972;22549;449;22962;22530;410;10;19;39
2021-10-06;Hillerød;K;20759;20485;421;20756;20473;405;3;12;16
2021-10-06;Hillerød;M;19575;19294;381;19569;19286;350;6;8;31
2021-10-06;Hørsholm;K;10592;10457;320;10591;10451;297;1;6;23
2021-10-06;Hørsholm;M;9083;8973;225;9082;8969;196;1;4;29
2021-10-06;Rudersdal;K;23095;22739;701;23093;22730;655;2;9;46
2021-10-06;Rudersdal;M;21512;21182;487;21508;21181;427;4;1;60
2021-10-06;Egedal;K;17284;17029;338;17282;17012;319;2;17;19
2021-10-06;Egedal;M;16635;16373;282;16635;16372;254;0;1;28
2021-10-06;Frederikssund;K;18470;18187;407;18466;18179;393;4;8;14
2021-10-06;Frederikssund;M;17527;17251;297;17527;17241;280;0;10;17
2021-10-06;Greve;K;19217;18891;395;19214;18878;384;3;13;11
2021-10-06;Greve;M;18178;17875;322;18173;17869;312;5;6;10
2021-10-06;Køge;K;23809;23428;491;23803;23420;476;6;8;15
2021-10-06;Køge;M;22845;22479;468;22841;22472;450;4;7;18
2021-10-06;Halsnæs;K;12454;12257;257;12446;12249;246;8;8;11
2021-10-06;Halsnæs;M;11949;11773;229;11947;11768;209;2;5;20
2021-10-06;Roskilde;K;35677;35195;811;35671;35183;783;6;12;28
2021-10-06;Roskilde;M;33448;32945;671;33440;32939;638;8;6;33
2021-10-06;Solrød;K;9149;9037;187;9147;9033;184;2;4;3
2021-10-06;Solrød;M;8620;8495;147;8618;8491;138;2;4;9
2021-10-06;Gribskov;K;16225;16009;420;16224;16002;409;1;7;11
2021-10-06;Gribskov;M;15860;15615;323;15859;15607;300;1;8;23
2021-10-06;Odsherred;K;13141;12984;337;13141;12979;332;0;5;5
2021-10-06;Odsherred;M;12907;12746;280;12904;12737;269;3;9;11
2021-10-06;Holbæk;K;28562;28130;542;28556;28119;522;6;11;20
2021-10-06;Holbæk;M;27433;27007;472;27426;26998;455;7;9;17
2021-10-06;Faxe;K;14053;13868;305;14052;13863;304;1;5;1
2021-10-06;Faxe;M;14025;13854;257;14023;13850;255;2;4;2
2021-10-06;Kalundborg;K;18649;18391;396;18648;18387;392;1;4;4
2021-10-06;Kalundborg;M;18367;18112;315;18362;18106;309;5;6;6
2021-10-06;Ringsted;K;13085;12914;249;13083;12910;249;2;4;0
2021-10-06;Ringsted;M;12733;12561;193;12732;12558;191;1;3;2
2021-10-06;Slagelse;K;30529;30035;652;30528;30024;626;1;11;26
2021-10-06;Slagelse;M;29379;28928;534;29378;28917;513;1;11;21
2021-10-06;Stevns;K;9025;8923;174;9022;8921;174;3;2;0
2021-10-06;Stevns;M;9004;8897;142;9003;8896;140;1;1;2
2021-10-06;Sorø;K;11749;11612;231;11749;11609;231;0;3;0
2021-10-06;Sorø;M;11419;11274;191;11417;11270;189;2;4;2
2021-10-06;Lejre;K;11077;10911;227;11077;10906;223;0;5;4
2021-10-06;Lejre;M;10809;10688;211;10808;10683;205;1;5;6
2021-10-06;Lolland;K;15428;15217;362;15427;15212;352;1;5;10
2021-10-06;Lolland;M;15246;15033;290;15241;15027;282;5;6;8
2021-10-06;Næstved;K;32607;32131;747;32602;32120;720;5;11;27
2021-10-06;Næstved;M;31192;30740;617;31189;30720;584;3;20;33
2021-10-06;Guldborgsund;K;23584;23259;533;23587;23260;532;-3;-1;1
2021-10-06;Guldborgsund;M;22921;22569;449;22918;22561;447;3;8;2
2021-10-06;Vordingborg;K;17784;17560;391;17783;17557;388;1;3;3
2021-10-06;Vordingborg;M;17255;16993;342;17255;16993;340;0;0;2
2021-10-06;Bornholm;K;16217;15990;407;16213;15987;388;4;3;19
2021-10-06;Bornholm;M;15616;15356;328;15615;15350;305;1;6;23
2021-10-06;Middelfart;K;15728;15531;359;15718;15510;326;10;21;33
2021-10-06;Middelfart;M;15417;15208;349;15413;15191;318;4;17;31
2021-10-06;Assens;K;16298;16064;352;16298;16056;336;0;8;16
2021-10-06;Assens;M;16049;15789;314;16047;15785;296;2;4;18
2021-10-06;Faaborg-Midtfyn;K;20462;20195;430;20461;20193;405;1;2;25
2021-10-06;Faaborg-Midtfyn;M;20145;19890;396;20143;19886;359;2;4;37
2021-10-06;Kerteminde;K;9780;9646;229;9779;9641;220;1;5;9
2021-10-06;Kerteminde;M;9235;9116;195;9235;9111;187;0;5;8
2021-10-06;Nyborg;K;13016;12838;220;13015;12833;206;1;5;14
2021-10-06;Nyborg;M;12426;12230;241;12421;12226;225;5;4;16
2021-10-06;Odense;K;81569;80116;1482;81559;80071;1395;10;45;87
2021-10-06;Odense;M;77473;76055;1479;77452;76009;1331;21;46;148
2021-10-06;Svendborg;K;23592;23271;694;23589;23262;667;3;9;27
2021-10-06;Svendborg;M;22881;22494;596;22874;22486;557;7;8;39
2021-10-06;Nordfyn;K;11564;11406;265;11561;11406;256;3;0;9
2021-10-06;Nordfyn;M;11424;11254;202;11422;11252;191;2;2;11
2021-10-06;Langeland;K;5003;4954;131;5003;4955;128;0;-1;3
2021-10-06;Langeland;M;4965;4911;125;4965;4912;118;0;-1;7
2021-10-06;Ærø;K;2509;2487;77;2509;2487;77;0;0;0
2021-10-06;Ærø;M;2500;2467;58;2499;2467;56;1;0;2
2021-10-06;Haderslev;K;21085;20786;384;21084;20784;374;1;2;10
2021-10-06;Haderslev;M;20788;20423;352;20786;20418;332;2;5;20
2021-10-06;Billund;K;10087;9974;229;10082;9968;222;5;6;7
2021-10-06;Billund;M;10198;10063;183;10195;10057;175;3;6;8
2021-10-06;Sønderborg;K;28876;28471;559;28871;28464;527;5;7;32
2021-10-06;Sønderborg;M;28157;27747;444;28148;27736;406;9;11;38
2021-10-06;Tønder;K;14041;13845;309;14035;13842;302;6;3;7
2021-10-06;Tønder;M;13755;13515;213;13752;13510;195;3;5;18
2021-10-06;Esbjerg;K;44525;43804;915;44507;43745;875;18;59;40
2021-10-06;Esbjerg;M;43594;42883;850;43577;42841;802;17;42;48
2021-10-06;Fanø;K;1443;1420;34;1442;1419;34;1;1;0
2021-10-06;Fanø;M;1346;1328;33;1346;1326;33;0;2;0
2021-10-06;Varde;K;18888;18650;415;18879;18638;402;9;12;13
2021-10-06;Varde;M;18982;18717;384;18976;18706;361;6;11;23
2021-10-06;Vejen;K;15848;15640;326;15845;15635;321;3;5;5
2021-10-06;Vejen;M;15904;15644;259;15901;15641;253;3;3;6
2021-10-06;Aabenraa;K;22033;21722;428;22030;21719;406;3;3;22
2021-10-06;Aabenraa;M;21534;21220;346;21528;21207;322;6;13;24
2021-10-06;Fredericia;K;19931;19634;448;19925;19630;438;6;4;10
2021-10-06;Fredericia;M;19405;19108;432;19401;19105;407;4;3;25
2021-10-06;Horsens;K;35286;34712;804;35285;34709;799;1;3;5
2021-10-06;Horsens;M;34367;33769;571;34362;33764;567;5;5;4
2021-10-06;Kolding;K;35453;34807;743;35441;34790;720;12;17;23
2021-10-06;Kolding;M;34436;33824;701;34433;33815;670;3;9;31
2021-10-06;Vejle;K;44955;44154;983;44943;44125;957;12;29;26
2021-10-06;Vejle;M;43917;43082;906;43913;43061;853;4;21;53
2021-10-06;Herning;K;34319;33740;975;34298;33712;891;21;28;84
2021-10-06;Herning;M;33976;33367;850;33961;33345;757;15;22;93
2021-10-06;Holstebro;K;22959;22606;636;22933;22580;562;26;26;74
2021-10-06;Holstebro;M;22227;21834;523;22205;21806;433;22;28;90
2021-10-06;Lemvig;K;7628;7538;249;7628;7536;243;0;2;6
2021-10-06;Lemvig;M;7820;7716;206;7821;7715;204;-1;1;2
2021-10-06;Struer;K;8309;8196;236;8307;8192;230;2;4;6
2021-10-06;Struer;M;8174;8029;204;8172;8026;190;2;3;14
2021-10-06;Syddjurs;K;17200;16974;390;17194;16960;330;6;14;60
2021-10-06;Syddjurs;M;17100;16855;323;17092;16846;270;8;9;53
2021-10-06;Norddjurs;K;14395;14212;372;14395;14207;361;0;5;11
2021-10-06;Norddjurs;M;14783;14593;289;14778;14582;272;5;11;17
2021-10-06;Favrskov;K;18813;18559;414;18809;18548;397;4;11;17
2021-10-06;Favrskov;M;18685;18444;370;18683;18434;351;2;10;19
2021-10-06;Odder;K;9412;9310;282;9412;9309;281;0;1;1
2021-10-06;Odder;M;9036;8935;209;9036;8933;207;0;2;2
2021-10-06;Randers;K;38480;37911;1179;38473;37896;1053;7;15;126
2021-10-06;Randers;M;37355;36734;984;37355;36714;873;0;20;111
2021-10-06;Silkeborg;K;37252;36606;786;37249;36602;781;3;4;5
2021-10-06;Silkeborg;M;36428;35870;672;36428;35868;670;0;2;2
2021-10-06;Samsø;K;1551;1538;30;1551;1538;30;0;0;0
2021-10-06;Samsø;M;1507;1493;29;1507;1493;29;0;0;0
2021-10-06;Skanderborg;K;24723;24398;423;24721;24393;417;2;5;6
2021-10-06;Skanderborg;M;24019;23727;362;24017;23724;349;2;3;13
2021-10-06;Århus;K;140467;137721;2919;140412;137611;2809;55;110;110
2021-10-06;Århus;M;133110;130180;2665;133066;130065;2384;44;115;281
2021-10-06;Ikast-Brande;K;15580;15358;402;15577;15352;373;3;6;29
2021-10-06;Ikast-Brande;M;15698;15450;357;15692;15446;318;6;4;39
2021-10-06;Ringkøbing-Skjern;K;21476;21185;593;21467;21174;537;9;11;56
2021-10-06;Ringkøbing-Skjern;M;21653;21290;469;21641;21279;416;12;11;53
2021-10-06;Hedensted;K;17996;17787;442;17984;17778;390;12;9;52
2021-10-06;Hedensted;M;18199;17982;352;18193;17970;298;6;12;54
2021-10-06;Morsø;K;7916;7806;211;7908;7788;190;8;18;21
2021-10-06;Morsø;M;7932;7803;185;7929;7787;164;3;16;21
2021-10-06;Skive;K;17748;17497;552;17733;17475;488;15;22;64
2021-10-06;Skive;M;18044;17766;479;18038;17744;388;6;22;91
2021-10-06;Thisted;K;16863;16607;465;16853;16597;429;10;10;36
2021-10-06;Thisted;M;16738;16485;315;16722;16474;266;16;11;49
2021-10-06;Viborg;K;37722;37223;935;37722;37218;931;0;5;4
2021-10-06;Viborg;M;37271;36704;738;37268;36702;729;3;2;9
2021-10-06;Brønderslev;K;13928;13716;332;13929;13715;331;-1;1;1
2021-10-06;Brønderslev;M;13925;13695;265;13923;13695;258;2;0;7
2021-10-06;Frederikshavn;K;23544;23266;475;23543;23264;474;1;2;1
2021-10-06;Frederikshavn;M;23163;22803;381;23159;22802;377;4;1;4
2021-10-06;Vesthimmerland;K;13931;13760;343;13930;13757;337;1;3;6
2021-10-06;Vesthimmerland;M;13905;13715;223;13904;13713;220;1;2;3
2021-10-06;Læsø;K;739;730;22;739;730;22;0;0;0
2021-10-06;Læsø;M;731;724;12;731;724;12;0;0;0
2021-10-06;Rebild;K;11510;11346;239;11510;11343;219;0;3;20
2021-10-06;Rebild;M;11682;11511;183;11681;11511;173;1;0;10
2021-10-06;Mariagerfjord;K;16114;15916;346;16115;15915;346;-1;1;0
2021-10-06;Mariagerfjord;M;16463;16213;283;16463;16211;280;0;2;3
2021-10-06;Jammerbugt;K;14843;14617;285;14839;14615;275;4;2;10
2021-10-06;Jammerbugt;M;14784;14515;218;14783;14515;206;1;0;12
2021-10-06;Aalborg;K;86157;84510;1797;86138;84506;1722;19;4;75
2021-10-06;Aalborg;M;86079;84300;1628;86060;84292;1499;19;8;129
2021-10-06;Hjørring;K;25510;25156;490;25508;25152;487;2;4;3
2021-10-06;Hjørring;M;24805;24405;402;24802;24398;399;3;7;3
