"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-11-09;København;K;242743;237064;17917;242553;236946;17270;190;118;647
2021-11-09;København;M;230303;224864;14551;230173;224801;14164;130;63;387
2021-11-09;Frederiksberg;K;43421;42674;3983;43391;42655;3899;30;19;84
2021-11-09;Frederiksberg;M;37912;37204;2992;37893;37198;2922;19;6;70
2021-11-09;Ballerup;K;18856;18522;2166;18848;18523;2123;8;-1;43
2021-11-09;Ballerup;M;17457;17134;1282;17449;17135;1257;8;-1;25
2021-11-09;Brøndby;K;12521;12213;1520;12517;12210;1487;4;3;33
2021-11-09;Brøndby;M;11570;11287;923;11565;11286;904;5;1;19
2021-11-09;Dragør;K;5856;5767;673;5848;5766;617;8;1;56
2021-11-09;Dragør;M;5455;5363;480;5450;5362;443;5;1;37
2021-11-09;Gentofte;K;30274;29792;3468;30254;29784;3363;20;8;105
2021-11-09;Gentofte;M;27053;26604;2185;27035;26604;2114;18;0;71
2021-11-09;Gladsaxe;K;26144;25699;3076;26138;25699;2975;6;0;101
2021-11-09;Gladsaxe;M;25084;24633;1644;25071;24626;1603;13;7;41
2021-11-09;Glostrup;K;8752;8590;1268;8751;8591;1247;1;-1;21
2021-11-09;Glostrup;M;8339;8176;712;8337;8178;702;2;-2;10
2021-11-09;Herlev;K;10983;10771;1448;10984;10771;1433;-1;0;15
2021-11-09;Herlev;M;10048;9845;724;10045;9845;714;3;0;10
2021-11-09;Albertslund;K;9708;9440;1095;9706;9439;1070;2;1;25
2021-11-09;Albertslund;M;9271;8985;719;9266;8983;703;5;2;16
2021-11-09;Hvidovre;K;19726;19305;2156;19718;19305;2130;8;0;26
2021-11-09;Hvidovre;M;18664;18301;1309;18658;18302;1289;6;-1;20
2021-11-09;Høje Tåstrup;K;18402;17998;2147;18396;17997;2103;6;1;44
2021-11-09;Høje Tåstrup;M;17990;17566;1381;17972;17561;1337;18;5;44
2021-11-09;Lyngby-Taarbæk;K;23015;22665;2675;23018;22672;2645;-3;-7;30
2021-11-09;Lyngby-Taarbæk;M;21721;21372;1562;21720;21370;1542;1;2;20
2021-11-09;Rødovre;K;15444;15163;1802;15434;15164;1735;10;-1;67
2021-11-09;Rødovre;M;14172;13891;948;14168;13886;911;4;5;37
2021-11-09;Ishøj;K;7637;7405;778;7617;7399;717;20;6;61
2021-11-09;Ishøj;M;7304;7084;500;7289;7077;454;15;7;46
2021-11-09;Tårnby;K;16293;16027;1678;16277;16022;1627;16;5;51
2021-11-09;Tårnby;M;15370;15078;1009;15354;15069;981;16;9;28
2021-11-09;Vallensbæk;K;5888;5753;745;5883;5753;708;5;0;37
2021-11-09;Vallensbæk;M;5703;5575;539;5700;5576;505;3;-1;34
2021-11-09;Furesø;K;16270;16059;2153;16263;16055;2099;7;4;54
2021-11-09;Furesø;M;15121;14903;1247;15110;14897;1220;11;6;27
2021-11-09;Allerød;K;10455;10346;1205;10455;10346;1204;0;0;1
2021-11-09;Allerød;M;9867;9766;793;9867;9769;792;0;-3;1
2021-11-09;Fredensborg;K;16277;16040;1836;16275;16041;1822;2;-1;14
2021-11-09;Fredensborg;M;14848;14609;1109;14842;14609;1100;6;0;9
2021-11-09;Helsingør;K;25352;24932;2693;25340;24929;2630;12;3;63
2021-11-09;Helsingør;M;23085;22694;1701;23078;22697;1680;7;-3;21
2021-11-09;Hillerød;K;21020;20707;2517;21024;20712;2485;-4;-5;32
2021-11-09;Hillerød;M;19796;19506;1579;19798;19508;1574;-2;-2;5
2021-11-09;Hørsholm;K;10678;10545;1373;10679;10546;1367;-1;-1;6
2021-11-09;Hørsholm;M;9142;9033;891;9143;9033;892;-1;0;-1
2021-11-09;Rudersdal;K;23222;22916;2799;23217;22907;2782;5;9;17
2021-11-09;Rudersdal;M;21614;21299;1880;21614;21302;1866;0;-3;14
2021-11-09;Egedal;K;17460;17209;1738;17456;17208;1723;4;1;15
2021-11-09;Egedal;M;16801;16558;1009;16798;16558;995;3;0;14
2021-11-09;Frederikssund;K;18587;18314;2173;18584;18316;2158;3;-2;15
2021-11-09;Frederikssund;M;17611;17336;1299;17607;17337;1286;4;-1;13
2021-11-09;Greve;K;19378;19064;1926;19379;19068;1900;-1;-4;26
2021-11-09;Greve;M;18337;18041;1268;18331;18037;1253;6;4;15
2021-11-09;Køge;K;24009;23634;2768;24001;23632;2667;8;2;101
2021-11-09;Køge;M;22999;22661;1728;22991;22658;1664;8;3;64
2021-11-09;Halsnæs;K;12516;12335;1536;12517;12336;1525;-1;-1;11
2021-11-09;Halsnæs;M;12015;11837;1008;12016;11838;1006;-1;-1;2
2021-11-09;Roskilde;K;36002;35519;4297;35990;35511;4154;12;8;143
2021-11-09;Roskilde;M;33720;33226;2764;33705;33222;2685;15;4;79
2021-11-09;Solrød;K;9266;9128;940;9259;9125;921;7;3;19
2021-11-09;Solrød;M;8700;8582;652;8698;8580;633;2;2;19
2021-11-09;Gribskov;K;16275;16036;1885;16275;16035;1869;0;1;16
2021-11-09;Gribskov;M;15860;15634;1254;15863;15637;1255;-3;-3;-1
2021-11-09;Odsherred;K;13203;13047;1402;13200;13046;1376;3;1;26
2021-11-09;Odsherred;M;13001;12826;988;12996;12821;962;5;5;26
2021-11-09;Holbæk;K;28796;28333;3468;28779;28330;3350;17;3;118
2021-11-09;Holbæk;M;27672;27251;2113;27658;27246;2031;14;5;82
2021-11-09;Faxe;K;14155;13959;1319;14144;13959;1273;11;0;46
2021-11-09;Faxe;M;14131;13926;917;14125;13927;890;6;-1;27
2021-11-09;Kalundborg;K;18784;18527;1842;18771;18525;1727;13;2;115
2021-11-09;Kalundborg;M;18510;18228;1232;18497;18225;1158;13;3;74
2021-11-09;Ringsted;K;13191;13018;1131;13188;13017;1120;3;1;11
2021-11-09;Ringsted;M;12824;12624;676;12816;12621;671;8;3;5
2021-11-09;Slagelse;K;30787;30317;3733;30767;30302;3558;20;15;175
2021-11-09;Slagelse;M;29634;29127;2198;29614;29118;2084;20;9;114
2021-11-09;Stevns;K;9094;9005;938;9091;9001;925;3;4;13
2021-11-09;Stevns;M;9083;8958;623;9079;8959;606;4;-1;17
2021-11-09;Sorø;K;11827;11675;1245;11824;11671;1192;3;4;53
2021-11-09;Sorø;M;11504;11340;791;11499;11340;763;5;0;28
2021-11-09;Lejre;K;11154;10987;1251;11147;10984;1226;7;3;25
2021-11-09;Lejre;M;10876;10749;852;10871;10748;826;5;1;26
2021-11-09;Lolland;K;15550;15328;1798;15545;15323;1758;5;5;40
2021-11-09;Lolland;M;15358;15124;1217;15352;15119;1187;6;5;30
2021-11-09;Næstved;K;32901;32388;3893;32882;32381;3777;19;7;116
2021-11-09;Næstved;M;31429;30978;2409;31415;30973;2324;14;5;85
2021-11-09;Guldborgsund;K;23725;23390;2904;23713;23388;2777;12;2;127
2021-11-09;Guldborgsund;M;23078;22716;1954;23073;22717;1870;5;-1;84
2021-11-09;Vordingborg;K;17928;17687;1594;17919;17687;1564;9;0;30
2021-11-09;Vordingborg;M;17368;17097;1217;17365;17100;1184;3;-3;33
2021-11-09;Bornholm;K;16300;16093;2018;16303;16094;2019;-3;-1;-1
2021-11-09;Bornholm;M;15701;15466;1175;15702;15467;1175;-1;-1;0
2021-11-09;Middelfart;K;15843;15657;1992;15842;15656;1822;1;1;170
2021-11-09;Middelfart;M;15515;15328;1315;15513;15325;1207;2;3;108
2021-11-09;Assens;K;16381;16186;1543;16382;16187;1503;-1;-1;40
2021-11-09;Assens;M;16175;15931;1003;16174;15929;972;1;2;31
2021-11-09;Faaborg-Midtfyn;K;20612;20345;2219;20605;20339;2125;7;6;94
2021-11-09;Faaborg-Midtfyn;M;20289;20004;1381;20276;20003;1322;13;1;59
2021-11-09;Kerteminde;K;9841;9728;932;9836;9728;912;5;0;20
2021-11-09;Kerteminde;M;9301;9183;582;9303;9185;570;-2;-2;12
2021-11-09;Nyborg;K;13060;12916;1110;13056;12913;1096;4;3;14
2021-11-09;Nyborg;M;12486;12329;769;12481;12325;750;5;4;19
2021-11-09;Odense;K;82278;81016;8503;82241;81002;8241;37;14;262
2021-11-09;Odense;M;78059;76728;5776;78029;76717;5646;30;11;130
2021-11-09;Svendborg;K;23799;23484;3191;23786;23483;3020;13;1;171
2021-11-09;Svendborg;M;23073;22729;1948;23041;22719;1839;32;10;109
2021-11-09;Nordfyn;K;11670;11512;1181;11657;11509;1042;13;3;139
2021-11-09;Nordfyn;M;11547;11372;772;11534;11370;698;13;2;74
2021-11-09;Langeland;K;5040;4982;587;5041;4983;570;-1;-1;17
2021-11-09;Langeland;M;4993;4935;383;4992;4935;375;1;0;8
2021-11-09;Ærø;K;2510;2488;186;2510;2488;184;0;0;2
2021-11-09;Ærø;M;2507;2480;140;2507;2480;140;0;0;0
2021-11-09;Haderslev;K;21281;20978;2049;21277;20974;2025;4;4;24
2021-11-09;Haderslev;M;20991;20638;1283;20990;20636;1269;1;2;14
2021-11-09;Billund;K;10174;10021;924;10165;10020;905;9;1;19
2021-11-09;Billund;M;10296;10126;652;10286;10124;643;10;2;9
2021-11-09;Sønderborg;K;29088;28685;3344;29078;28670;3249;10;15;95
2021-11-09;Sønderborg;M;28357;27955;2063;28347;27946;1993;10;9;70
2021-11-09;Tønder;K;14127;13930;1427;14111;13927;1324;16;3;103
2021-11-09;Tønder;M;13838;13625;783;13832;13620;721;6;5;62
2021-11-09;Esbjerg;K;44762;44098;4678;44752;44096;4506;10;2;172
2021-11-09;Esbjerg;M;43924;43227;3087;43909;43212;3002;15;15;85
2021-11-09;Fanø;K;1455;1440;163;1455;1440;162;0;0;1
2021-11-09;Fanø;M;1351;1341;99;1351;1341;98;0;0;1
2021-11-09;Varde;K;18997;18752;1956;18983;18749;1880;14;3;76
2021-11-09;Varde;M;19074;18820;1218;19068;18816;1186;6;4;32
2021-11-09;Vejen;K;15992;15757;1739;15988;15752;1640;4;5;99
2021-11-09;Vejen;M;16034;15764;1088;16031;15765;1034;3;-1;54
2021-11-09;Aabenraa;K;22242;21893;2170;22226;21889;2101;16;4;69
2021-11-09;Aabenraa;M;21686;21360;1477;21668;21355;1434;18;5;43
2021-11-09;Fredericia;K;20119;19852;2375;20117;19851;2355;2;1;20
2021-11-09;Fredericia;M;19551;19268;1601;19546;19266;1589;5;2;12
2021-11-09;Horsens;K;35615;35066;4018;35591;35045;3785;24;21;233
2021-11-09;Horsens;M;34763;34115;2307;34721;34098;2193;42;17;114
2021-11-09;Kolding;K;35834;35187;3750;35814;35183;3641;20;4;109
2021-11-09;Kolding;M;34728;34148;2551;34715;34137;2485;13;11;66
2021-11-09;Vejle;K;45417;44624;4744;45391;44612;4591;26;12;153
2021-11-09;Vejle;M;44346;43528;3296;44336;43524;3202;10;4;94
2021-11-09;Herning;K;34611;34096;4326;34577;34084;4093;34;12;233
2021-11-09;Herning;M;34247;33636;2654;34213;33630;2541;34;6;113
2021-11-09;Holstebro;K;23103;22785;2646;23103;22789;2624;0;-4;22
2021-11-09;Holstebro;M;22361;22017;1525;22363;22022;1514;-2;-5;11
2021-11-09;Lemvig;K;7651;7583;843;7649;7581;754;2;2;89
2021-11-09;Lemvig;M;7877;7774;551;7870;7772;478;7;2;73
2021-11-09;Struer;K;8364;8267;953;8359;8267;865;5;0;88
2021-11-09;Struer;M;8235;8101;631;8226;8099;577;9;2;54
2021-11-09;Syddjurs;K;17303;17107;1661;17297;17098;1579;6;9;82
2021-11-09;Syddjurs;M;17139;16943;1113;17131;16941;1079;8;2;34
2021-11-09;Norddjurs;K;14467;14286;1740;14456;14281;1595;11;5;145
2021-11-09;Norddjurs;M;14818;14638;1023;14808;14627;956;10;11;67
2021-11-09;Favrskov;K;18928;18707;1807;18925;18702;1765;3;5;42
2021-11-09;Favrskov;M;18824;18572;1055;18810;18562;1036;14;10;19
2021-11-09;Odder;K;9491;9380;1239;9483;9376;1166;8;4;73
2021-11-09;Odder;M;9090;8993;730;9082;8989;700;8;4;30
2021-11-09;Randers;K;38832;38260;4859;38788;38241;4674;44;19;185
2021-11-09;Randers;M;37665;37019;2789;37633;36999;2701;32;20;88
2021-11-09;Silkeborg;K;37652;37090;4096;37626;37081;3907;26;9;189
2021-11-09;Silkeborg;M;36778;36225;2625;36754;36220;2517;24;5;108
2021-11-09;Samsø;K;1556;1548;108;1557;1549;105;-1;-1;3
2021-11-09;Samsø;M;1515;1501;73;1515;1501;74;0;0;-1
2021-11-09;Skanderborg;K;24937;24625;2385;24919;24620;2206;18;5;179
2021-11-09;Skanderborg;M;24221;23946;1543;24202;23933;1446;19;13;97
2021-11-09;Århus;K;141567;139243;13832;141497;139198;13256;70;45;576
2021-11-09;Århus;M;133965;131447;9703;133906;131417;9362;59;30;341
2021-11-09;Ikast-Brande;K;15717;15490;1760;15695;15485;1646;22;5;114
2021-11-09;Ikast-Brande;M;15854;15587;1124;15842;15584;1059;12;3;65
2021-11-09;Ringkøbing-Skjern;K;21610;21346;2389;21593;21341;2249;17;5;140
2021-11-09;Ringkøbing-Skjern;M;21829;21480;1506;21804;21477;1397;25;3;109
2021-11-09;Hedensted;K;18134;17892;2070;18132;17888;2023;2;4;47
2021-11-09;Hedensted;M;18339;18077;1174;18336;18078;1153;3;-1;21
2021-11-09;Morsø;K;7956;7854;995;7956;7855;995;0;-1;0
2021-11-09;Morsø;M;7967;7848;610;7967;7849;610;0;-1;0
2021-11-09;Skive;K;17884;17639;2056;17875;17639;1954;9;0;102
2021-11-09;Skive;M;18161;17909;1342;18152;17903;1291;9;6;51
2021-11-09;Thisted;K;16982;16734;2042;16985;16737;2039;-3;-3;3
2021-11-09;Thisted;M;16852;16599;1136;16854;16600;1137;-2;-1;-1
2021-11-09;Viborg;K;38007;37509;4367;38008;37513;4343;-1;-4;24
2021-11-09;Viborg;M;37472;36960;2639;37473;36963;2628;-1;-3;11
2021-11-09;Brønderslev;K;14044;13827;1704;14044;13827;1695;0;0;9
2021-11-09;Brønderslev;M;14038;13779;937;14033;13778;936;5;1;1
2021-11-09;Frederikshavn;K;23640;23371;1797;23643;23374;1797;-3;-3;0
2021-11-09;Frederikshavn;M;23252;22929;1098;23259;22935;1098;-7;-6;0
2021-11-09;Vesthimmerland;K;14003;13833;1431;14004;13832;1428;-1;1;3
2021-11-09;Vesthimmerland;M;13982;13775;806;13982;13777;805;0;-2;1
2021-11-09;Læsø;K;736;726;94;736;726;94;0;0;0
2021-11-09;Læsø;M;727;722;59;727;722;59;0;0;0
2021-11-09;Rebild;K;11575;11422;1023;11571;11420;1001;4;2;22
2021-11-09;Rebild;M;11734;11576;604;11732;11575;603;2;1;1
2021-11-09;Mariagerfjord;K;16261;16055;1781;16264;16057;1779;-3;-2;2
2021-11-09;Mariagerfjord;M;16586;16328;1084;16587;16327;1084;-1;1;0
2021-11-09;Jammerbugt;K;14970;14756;1584;14967;14754;1576;3;2;8
2021-11-09;Jammerbugt;M;14874;14627;952;14875;14627;948;-1;0;4
2021-11-09;Aalborg;K;86797;85326;9420;86762;85316;9110;35;10;310
2021-11-09;Aalborg;M;86671;85037;6028;86643;85020;5844;28;17;184
2021-11-09;Hjørring;K;25697;25334;3317;25702;25340;3321;-5;-6;-4
2021-11-09;Hjørring;M;24984;24588;1831;24985;24589;1832;-1;-1;-1
