"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-12-14;København;K;251785;242429;57426;251435;242175;52407;350;254;5019
2021-12-14;København;M;238630;229311;48694;238245;229088;43502;385;223;5192
2021-12-14;Frederiksberg;K;44886;43450;14497;44809;43427;13457;77;23;1040
2021-12-14;Frederiksberg;M;39216;37810;10884;39156;37782;9929;60;28;955
2021-12-14;Ballerup;K;19492;18825;6502;19464;18796;6176;28;29;326
2021-12-14;Ballerup;M;18023;17395;4665;18005;17380;4322;18;15;343
2021-12-14;Brøndby;K;12948;12443;4405;12928;12427;4068;20;16;337
2021-12-14;Brøndby;M;11976;11496;3231;11960;11493;2944;16;3;287
2021-12-14;Dragør;K;6086;5859;2291;6079;5848;2112;7;11;179
2021-12-14;Dragør;M;5655;5450;1841;5643;5441;1658;12;9;183
2021-12-14;Gentofte;K;31551;30314;11903;31493;30284;10993;58;30;910
2021-12-14;Gentofte;M;28193;27000;9310;28135;26977;8338;58;23;972
2021-12-14;Gladsaxe;K;27055;26077;8779;27025;26058;8119;30;19;660
2021-12-14;Gladsaxe;M;26024;24992;6382;25984;24969;5717;40;23;665
2021-12-14;Glostrup;K;8996;8702;3150;8982;8690;2938;14;12;212
2021-12-14;Glostrup;M;8640;8305;2241;8628;8291;2029;12;14;212
2021-12-14;Herlev;K;11335;10934;4082;11317;10926;3832;18;8;250
2021-12-14;Herlev;M;10421;9976;2772;10402;9967;2536;19;9;236
2021-12-14;Albertslund;K;10140;9661;3307;10132;9651;3171;8;10;136
2021-12-14;Albertslund;M;9681;9168;2578;9668;9160;2433;13;8;145
2021-12-14;Hvidovre;K;20410;19643;6677;20377;19625;6233;33;18;444
2021-12-14;Hvidovre;M;19376;18575;5031;19354;18558;4560;22;17;471
2021-12-14;Høje Tåstrup;K;19243;18383;6333;19217;18368;6050;26;15;283
2021-12-14;Høje Tåstrup;M;18834;17966;4845;18796;17944;4552;38;22;293
2021-12-14;Lyngby-Taarbæk;K;23939;23016;8331;23886;23003;7728;53;13;603
2021-12-14;Lyngby-Taarbæk;M;22693;21751;6256;22658;21735;5698;35;16;558
2021-12-14;Rødovre;K;16053;15447;5339;16024;15434;4957;29;13;382
2021-12-14;Rødovre;M;14796;14195;3758;14774;14177;3378;22;18;380
2021-12-14;Ishøj;K;7948;7587;2758;7937;7580;2481;11;7;277
2021-12-14;Ishøj;M;7626;7242;2134;7617;7235;1890;9;7;244
2021-12-14;Tårnby;K;16975;16277;5329;16959;16253;5025;16;24;304
2021-12-14;Tårnby;M;16013;15308;4022;15991;15286;3695;22;22;327
2021-12-14;Vallensbæk;K;6135;5868;2183;6123;5857;2069;12;11;114
2021-12-14;Vallensbæk;M;5940;5658;1798;5922;5655;1677;18;3;121
2021-12-14;Furesø;K;16910;16273;6316;16866;16245;5944;44;28;372
2021-12-14;Furesø;M;15768;15107;4764;15720;15089;4358;48;18;406
2021-12-14;Allerød;K;10841;10479;3797;10829;10475;3554;12;4;243
2021-12-14;Allerød;M;10201;9880;2955;10188;9872;2727;13;8;228
2021-12-14;Fredensborg;K;16786;16276;6064;16768;16261;5775;18;15;289
2021-12-14;Fredensborg;M;15369;14849;4687;15359;14846;4412;10;3;275
2021-12-14;Helsingør;K;26205;25330;9669;26169;25290;9087;36;40;582
2021-12-14;Helsingør;M;23921;23047;7112;23890;23019;6576;31;28;536
2021-12-14;Hillerød;K;21710;21098;7270;21698;21083;6949;12;15;321
2021-12-14;Hillerød;M;20448;19826;5221;20429;19806;4911;19;20;310
2021-12-14;Hørsholm;K;10972;10684;4605;10965;10674;4348;7;10;257
2021-12-14;Hørsholm;M;9481;9175;3431;9471;9163;3191;10;12;240
2021-12-14;Rudersdal;K;24015;23234;9135;23984;23211;8532;31;23;603
2021-12-14;Rudersdal;M;22457;21625;7251;22440;21617;6669;17;8;582
2021-12-14;Egedal;K;18128;17458;5852;18091;17452;5497;37;6;355
2021-12-14;Egedal;M;17453;16792;4420;17407;16787;4055;46;5;365
2021-12-14;Frederikssund;K;19130;18578;6981;19110;18572;6616;20;6;365
2021-12-14;Frederikssund;M;18159;17575;5277;18137;17569;4954;22;6;323
2021-12-14;Greve;K;20129;19429;7166;20088;19415;6677;41;14;489
2021-12-14;Greve;M;19124;18396;5574;19072;18381;5116;52;15;458
2021-12-14;Køge;K;24783;24076;7990;24736;24061;7607;47;15;383
2021-12-14;Køge;M;23840;23067;5797;23782;23055;5447;58;12;350
2021-12-14;Halsnæs;K;12851;12516;4944;12842;12508;4623;9;8;321
2021-12-14;Halsnæs;M;12335;11980;3914;12326;11975;3639;9;5;275
2021-12-14;Roskilde;K;37408;36155;12448;37329;36129;11725;79;26;723
2021-12-14;Roskilde;M;35058;33746;8981;34985;33731;8304;73;15;677
2021-12-14;Solrød;K;9600;9334;3111;9593;9327;2951;7;7;160
2021-12-14;Solrød;M;9093;8765;2450;9078;8757;2295;15;8;155
2021-12-14;Gribskov;K;16729;16291;6207;16717;16279;5924;12;12;283
2021-12-14;Gribskov;M;16299;15881;5060;16286;15874;4794;13;7;266
2021-12-14;Odsherred;K;13587;13203;4910;13573;13201;4679;14;2;231
2021-12-14;Odsherred;M;13402;13002;4102;13380;12997;3895;22;5;207
2021-12-14;Holbæk;K;29918;28822;10052;29861;28798;9604;57;24;448
2021-12-14;Holbæk;M;28774;27666;7236;28727;27649;6846;47;17;390
2021-12-14;Faxe;K;14697;14252;4556;14681;14248;4417;16;4;139
2021-12-14;Faxe;M;14720;14194;3547;14685;14190;3412;35;4;135
2021-12-14;Kalundborg;K;19394;18798;6394;19350;18781;6151;44;17;243
2021-12-14;Kalundborg;M;19241;18545;5037;19182;18528;4799;59;17;238
2021-12-14;Ringsted;K;13694;13213;3551;13671;13209;3437;23;4;114
2021-12-14;Ringsted;M;13383;12853;2612;13361;12850;2495;22;3;117
2021-12-14;Slagelse;K;31886;30795;11606;31817;30760;11212;69;35;394
2021-12-14;Slagelse;M;30827;29644;8278;30768;29610;7962;59;34;316
2021-12-14;Stevns;K;9399;9135;3085;9364;9130;2992;35;5;93
2021-12-14;Stevns;M;9408;9106;2444;9369;9101;2347;39;5;97
2021-12-14;Sorø;K;12247;11870;4130;12219;11864;3981;28;6;149
2021-12-14;Sorø;M;11944;11508;3061;11909;11502;2922;35;6;139
2021-12-14;Lejre;K;11630;11202;3947;11595;11195;3741;35;7;206
2021-12-14;Lejre;M;11306;10896;3086;11275;10892;2892;31;4;194
2021-12-14;Lolland;K;16121;15553;6127;16111;15553;5762;10;0;365
2021-12-14;Lolland;M;15988;15360;5058;15976;15356;4728;12;4;330
2021-12-14;Næstved;K;34227;33020;11223;34164;33007;10844;63;13;379
2021-12-14;Næstved;M;32791;31537;8071;32710;31518;7707;81;19;364
2021-12-14;Guldborgsund;K;24436;23747;9071;24374;23733;8428;62;14;643
2021-12-14;Guldborgsund;M;23836;23108;6934;23783;23103;6287;53;5;647
2021-12-14;Vordingborg;K;18415;17925;6271;18384;17925;5949;31;0;322
2021-12-14;Vordingborg;M;17934;17405;5050;17898;17399;4741;36;6;309
2021-12-14;Bornholm;K;16886;16331;7770;16866;16325;7456;20;6;314
2021-12-14;Bornholm;M;16331;15663;6223;16311;15668;5895;20;-5;328
2021-12-14;Middelfart;K;16582;15896;5842;16541;15890;5387;41;6;455
2021-12-14;Middelfart;M;16285;15542;4406;16234;15543;4033;51;-1;373
2021-12-14;Assens;K;16998;16415;5347;16955;16412;5124;43;3;223
2021-12-14;Assens;M;16889;16193;4108;16833;16188;3895;56;5;213
2021-12-14;Faaborg-Midtfyn;K;21373;20640;7253;21338;20642;7057;35;-2;196
2021-12-14;Faaborg-Midtfyn;M;21182;20360;5478;21141;20362;5317;41;-2;161
2021-12-14;Kerteminde;K;10196;9854;3554;10175;9851;3397;21;3;157
2021-12-14;Kerteminde;M;9710;9312;2650;9684;9307;2497;26;5;153
2021-12-14;Nyborg;K;13553;13097;4155;13531;13096;4068;22;1;87
2021-12-14;Nyborg;M;13004;12495;3129;12985;12494;3048;19;1;81
2021-12-14;Odense;K;85448;82487;25395;85225;82435;24525;223;52;870
2021-12-14;Odense;M;81364;78171;18334;81140;78115;17550;224;56;784
2021-12-14;Svendborg;K;24745;23891;8884;24741;23892;8752;4;-1;132
2021-12-14;Svendborg;M;24080;23139;6488;24077;23142;6367;3;-3;121
2021-12-14;Nordfyn;K;12109;11711;3906;12080;11690;3666;29;21;240
2021-12-14;Nordfyn;M;11993;11586;3029;11959;11569;2840;34;17;189
2021-12-14;Langeland;K;5184;5044;1962;5184;5043;1900;0;1;62
2021-12-14;Langeland;M;5126;4987;1501;5125;4985;1447;1;2;54
2021-12-14;Ærø;K;2559;2508;1004;2558;2508;996;1;0;8
2021-12-14;Ærø;M;2571;2500;771;2569;2501;763;2;-1;8
2021-12-14;Haderslev;K;22251;21416;5825;22242;21411;5478;9;5;347
2021-12-14;Haderslev;M;21969;21078;4347;21955;21076;4069;14;2;278
2021-12-14;Billund;K;10661;10216;3107;10631;10206;2903;30;10;204
2021-12-14;Billund;M;10765;10313;2435;10737;10305;2280;28;8;155
2021-12-14;Sønderborg;K;30079;29087;8882;30041;29069;8605;38;18;277
2021-12-14;Sønderborg;M;29369;28361;6560;29323;28344;6346;46;17;214
2021-12-14;Tønder;K;14622;14168;3686;14602;14148;3435;20;20;251
2021-12-14;Tønder;M;14437;13872;2775;14416;13860;2543;21;12;232
2021-12-14;Esbjerg;K;46399;44648;14590;46258;44615;13823;141;33;767
2021-12-14;Esbjerg;M;45690;43757;10882;45535;43726;10223;155;31;659
2021-12-14;Fanø;K;1489;1449;524;1487;1449;496;2;0;28
2021-12-14;Fanø;M;1393;1348;457;1389;1347;433;4;1;24
2021-12-14;Varde;K;19749;19038;6097;19698;19027;5800;51;11;297
2021-12-14;Varde;M;19876;19086;4659;19811;19076;4410;65;10;249
2021-12-14;Vejen;K;16774;16018;5106;16725;15998;4645;49;20;461
2021-12-14;Vejen;M;16956;16085;3803;16902;16061;3407;54;24;396
2021-12-14;Aabenraa;K;23237;22350;6632;23190;22328;6205;47;22;427
2021-12-14;Aabenraa;M;22705;21768;5118;22669;21753;4773;36;15;345
2021-12-14;Fredericia;K;21140;20184;6586;21096;20173;6329;44;11;257
2021-12-14;Fredericia;M;20589;19631;4974;20551;19624;4674;38;7;300
2021-12-14;Horsens;K;37449;35746;12071;37438;35724;11607;11;22;464
2021-12-14;Horsens;M;36719;34827;8664;36707;34810;8191;12;17;473
2021-12-14;Kolding;K;37829;35947;11409;37747;35916;10454;82;31;955
2021-12-14;Kolding;M;36789;34851;8702;36691;34814;7806;98;37;896
2021-12-14;Vejle;K;47858;45544;15118;47750;45498;14240;108;46;878
2021-12-14;Vejle;M;46913;44434;11451;46770;44400;10587;143;34;864
2021-12-14;Herning;K;36390;34722;12080;36283;34713;11588;107;9;492
2021-12-14;Herning;M;36083;34268;8848;35987;34256;8410;96;12;438
2021-12-14;Holstebro;K;24239;23214;8180;24169;23206;7838;70;8;342
2021-12-14;Holstebro;M;23612;22442;5778;23527;22437;5518;85;5;260
2021-12-14;Lemvig;K;8009;7688;2966;8001;7677;2751;8;11;215
2021-12-14;Lemvig;M;8194;7887;2320;8189;7879;2124;5;8;196
2021-12-14;Struer;K;8707;8396;3021;8681;8390;2834;26;6;187
2021-12-14;Struer;M;8645;8244;2337;8620;8237;2152;25;7;185
2021-12-14;Syddjurs;K;17897;17297;5503;17827;17285;5127;70;12;376
2021-12-14;Syddjurs;M;17664;17082;4384;17614;17073;4003;50;9;381
2021-12-14;Norddjurs;K;14912;14452;5037;14869;14424;4474;43;28;563
2021-12-14;Norddjurs;M;15350;14795;3739;15308;14775;3272;42;20;467
2021-12-14;Favrskov;K;19941;18994;5856;19889;18975;5421;52;19;435
2021-12-14;Favrskov;M;19780;18848;4263;19736;18834;3870;44;14;393
2021-12-14;Odder;K;9801;9503;3348;9791;9496;3169;10;7;179
2021-12-14;Odder;M;9376;9103;2455;9375;9101;2252;1;2;203
2021-12-14;Randers;K;40438;38909;13026;40397;38868;12197;41;41;829
2021-12-14;Randers;M;39310;37725;9039;39271;37674;8345;39;51;694
2021-12-14;Silkeborg;K;39490;37774;12729;39395;37724;12251;95;50;478
2021-12-14;Silkeborg;M;38522;36830;9602;38432;36792;9127;90;38;475
2021-12-14;Samsø;K;1565;1543;401;1565;1543;394;0;0;7
2021-12-14;Samsø;M;1534;1506;278;1534;1506;270;0;0;8
2021-12-14;Skanderborg;K;26126;25044;7920;26072;25012;7266;54;32;654
2021-12-14;Skanderborg;M;25323;24293;6191;25282;24267;5526;41;26;665
2021-12-14;Århus;K;147200;141703;42118;147107;141594;39320;93;109;2798
2021-12-14;Århus;M;139556;133818;31972;139496;133748;29272;60;70;2700
2021-12-14;Ikast-Brande;K;16575;15778;5284;16525;15758;5096;50;20;188
2021-12-14;Ikast-Brande;M;16735;15881;4132;16690;15876;3918;45;5;214
2021-12-14;Ringkøbing-Skjern;K;22507;21707;7604;22489;21706;7455;18;1;149
2021-12-14;Ringkøbing-Skjern;M;22752;21850;5759;22732;21845;5612;20;5;147
2021-12-14;Hedensted;K;18988;18215;6209;18966;18206;6030;22;9;179
2021-12-14;Hedensted;M;19320;18416;4586;19302;18413;4406;18;3;180
2021-12-14;Morsø;K;8242;7967;2787;8238;7967;2745;4;0;42
2021-12-14;Morsø;M;8258;7975;2044;8257;7981;2010;1;-6;34
2021-12-14;Skive;K;18564;17898;6083;18535;17879;5804;29;19;279
2021-12-14;Skive;M;18899;18157;4690;18861;18142;4461;38;15;229
2021-12-14;Thisted;K;17499;17005;5318;17496;17005;5301;3;0;17
2021-12-14;Thisted;M;17393;16829;3857;17389;16830;3836;4;-1;21
2021-12-14;Viborg;K;39944;38122;13733;39851;38108;13256;93;14;477
2021-12-14;Viborg;M;39520;37550;10148;39401;37523;9763;119;27;385
2021-12-14;Brønderslev;K;14614;14005;4418;14582;14002;4298;32;3;120
2021-12-14;Brønderslev;M;14625;13979;3070;14567;13975;2947;58;4;123
2021-12-14;Frederikshavn;K;24547;23525;7577;24491;23529;7321;56;-4;256
2021-12-14;Frederikshavn;M;24276;23183;5620;24202;23184;5386;74;-1;234
2021-12-14;Vesthimmerland;K;14447;13953;4499;14433;13954;4389;14;-1;110
2021-12-14;Vesthimmerland;M;14488;13930;3276;14469;13925;3184;19;5;92
2021-12-14;Læsø;K;744;728;252;745;729;251;-1;-1;1
2021-12-14;Læsø;M;732;721;209;732;721;208;0;0;1
2021-12-14;Rebild;K;12108;11654;3599;12088;11652;3518;20;2;81
2021-12-14;Rebild;M;12248;11755;2582;12232;11752;2510;16;3;72
2021-12-14;Mariagerfjord;K;16736;16281;4987;16726;16278;4847;10;3;140
2021-12-14;Mariagerfjord;M;17101;16563;3882;17086;16567;3743;15;-4;139
2021-12-14;Jammerbugt;K;15506;14996;4845;15470;14942;4387;36;54;458
2021-12-14;Jammerbugt;M;15546;14884;3661;15511;14815;3294;35;69;367
2021-12-14;Aalborg;K;89883;86809;24918;89704;86719;24147;179;90;771
2021-12-14;Aalborg;M;89969;86564;17557;89772;86462;16962;197;102;595
2021-12-14;Hjørring;K;26624;25678;8729;26505;25675;8380;119;3;349
2021-12-14;Hjørring;M;25998;24961;6037;25888;24956;5762;110;5;275
