"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-03;København;K;258237;246459;129976;258138;246243;127794;99;216;2182
2022-01-03;København;M;245260;233173;122197;245148;232942;120225;112;231;1972
2022-01-03;Frederiksberg;K;45949;44037;27262;45937;43993;26942;12;44;320
2022-01-03;Frederiksberg;M;40343;38376;23120;40330;38341;22849;13;35;271
2022-01-03;Ballerup;K;20090;19131;12681;20074;19091;12577;16;40;104
2022-01-03;Ballerup;M;18645;17665;10921;18626;17614;10827;19;51;94
2022-01-03;Brøndby;K;13264;12670;7954;13259;12648;7885;5;22;69
2022-01-03;Brøndby;M;12310;11723;6941;12307;11697;6864;3;26;77
2022-01-03;Dragør;K;6290;5957;4255;6281;5950;4223;9;7;32
2022-01-03;Dragør;M;5892;5533;3775;5889;5528;3754;3;5;21
2022-01-03;Gentofte;K;32515;30862;21173;32501;30807;21054;14;55;119
2022-01-03;Gentofte;M;29236;27519;18206;29221;27472;18083;15;47;123
2022-01-03;Gladsaxe;K;27993;26495;16846;27975;26434;16705;18;61;141
2022-01-03;Gladsaxe;M;27018;25427;15012;26996;25359;14849;22;68;163
2022-01-03;Glostrup;K;9245;8819;5643;9241;8805;5600;4;14;43
2022-01-03;Glostrup;M;8888;8465;4927;8883;8444;4885;5;21;42
2022-01-03;Herlev;K;11690;11098;7258;11682;11077;7215;8;21;43
2022-01-03;Herlev;M;10781;10168;6180;10772;10138;6141;9;30;39
2022-01-03;Albertslund;K;10446;9879;5989;10444;9840;5958;2;39;31
2022-01-03;Albertslund;M;9974;9378;5365;9969;9339;5334;5;39;31
2022-01-03;Hvidovre;K;21099;19952;12323;21088;19908;12217;11;44;106
2022-01-03;Hvidovre;M;20071;18899;10943;20058;18844;10832;13;55;111
2022-01-03;Høje Tåstrup;K;19789;18866;11720;19784;18793;11647;5;73;73
2022-01-03;Høje Tåstrup;M;19444;18417;10740;19431;18348;10653;13;69;87
2022-01-03;Lyngby-Taarbæk;K;24715;23427;15783;24697;23347;15661;18;80;122
2022-01-03;Lyngby-Taarbæk;M;23558;22185;13940;23537;22117;13834;21;68;106
2022-01-03;Rødovre;K;16519;15694;9948;16510;15661;9860;9;33;88
2022-01-03;Rødovre;M;15270;14430;8527;15256;14401;8419;14;29;108
2022-01-03;Ishøj;K;8155;7744;4469;8152;7724;4426;3;20;43
2022-01-03;Ishøj;M;7865;7425;4185;7862;7409;4147;3;16;38
2022-01-03;Tårnby;K;17411;16520;10818;17402;16507;10716;9;13;102
2022-01-03;Tårnby;M;16532;15538;9640;16524;15529;9556;8;9;84
2022-01-03;Vallensbæk;K;6322;5995;3823;6322;5964;3785;0;31;38
2022-01-03;Vallensbæk;M;6108;5781;3494;6106;5747;3448;2;34;46
2022-01-03;Furesø;K;17551;16532;11457;17539;16486;11381;12;46;76
2022-01-03;Furesø;M;16451;15382;10109;16432;15313;10034;19;69;75
2022-01-03;Allerød;K;11234;10643;7363;11225;10606;7275;9;37;88
2022-01-03;Allerød;M;10653;10003;6698;10643;9974;6617;10;29;81
2022-01-03;Fredensborg;K;17371;16508;11121;17363;16481;11049;8;27;72
2022-01-03;Fredensborg;M;15908;15088;9824;15903;15062;9752;5;26;72
2022-01-03;Helsingør;K;26859;25750;17626;26859;25746;17608;0;4;18
2022-01-03;Helsingør;M;24580;23450;15182;24579;23443;15167;1;7;15
2022-01-03;Hillerød;K;22509;21388;14041;22495;21341;13831;14;47;210
2022-01-03;Hillerød;M;21250;20076;12439;21235;20040;12231;15;36;208
2022-01-03;Hørsholm;K;11266;10817;7793;11262;10800;7752;4;17;41
2022-01-03;Hørsholm;M;9750;9302;6436;9745;9284;6390;5;18;46
2022-01-03;Rudersdal;K;24816;23586;16465;24798;23510;16340;18;76;125
2022-01-03;Rudersdal;M;23338;22068;14846;23310;21976;14705;28;92;141
2022-01-03;Egedal;K;18656;17752;11716;18642;17697;11619;14;55;97
2022-01-03;Egedal;M;18027;17088;10781;18017;17025;10689;10;63;92
2022-01-03;Frederikssund;K;19596;18839;12948;19587;18807;12843;9;32;105
2022-01-03;Frederikssund;M;18676;17812;11560;18668;17773;11424;8;39;136
2022-01-03;Greve;K;20708;19761;13171;20699;19693;12987;9;68;184
2022-01-03;Greve;M;19755;18749;11994;19744;18662;11776;11;87;218
2022-01-03;Køge;K;25516;24411;15827;25492;24373;15595;24;38;232
2022-01-03;Køge;M;24603;23430;14148;24584;23388;13889;19;42;259
2022-01-03;Halsnæs;K;13155;12658;8789;13149;12642;8726;6;16;63
2022-01-03;Halsnæs;M;12651;12124;7984;12646;12114;7920;5;10;64
2022-01-03;Roskilde;K;38368;36766;24682;38346;36626;24239;22;140;443
2022-01-03;Roskilde;M;36148;34433;21682;36135;34279;21252;13;154;430
2022-01-03;Solrød;K;9920;9472;6240;9915;9457;6149;5;15;91
2022-01-03;Solrød;M;9444;8944;5684;9433;8915;5612;11;29;72
2022-01-03;Gribskov;K;17157;16498;11622;17155;16474;11534;2;24;88
2022-01-03;Gribskov;M;16751;16056;10739;16743;16033;10642;8;23;97
2022-01-03;Odsherred;K;13815;13393;9129;13812;13381;9027;3;12;102
2022-01-03;Odsherred;M;13653;13218;8386;13649;13201;8272;4;17;114
2022-01-03;Holbæk;K;30664;29417;19020;30642;29346;18750;22;71;270
2022-01-03;Holbæk;M;29570;28237;16862;29556;28185;16612;14;52;250
2022-01-03;Faxe;K;15061;14482;9727;15050;14461;9632;11;21;95
2022-01-03;Faxe;M;15119;14486;9117;15105;14453;8996;14;33;121
2022-01-03;Kalundborg;K;19811;19071;12316;19797;19056;12274;14;15;42
2022-01-03;Kalundborg;M;19710;18876;11359;19700;18851;11289;10;25;70
2022-01-03;Ringsted;K;14145;13494;8947;14127;13452;8823;18;42;124
2022-01-03;Ringsted;M;13814;13133;8194;13802;13087;8060;12;46;134
2022-01-03;Slagelse;K;32781;31277;20684;32770;31231;20528;11;46;156
2022-01-03;Slagelse;M;31765;30217;18398;31749;30153;18260;16;64;138
2022-01-03;Stevns;K;9651;9267;6184;9650;9254;6065;1;13;119
2022-01-03;Stevns;M;9664;9255;5844;9660;9238;5701;4;17;143
2022-01-03;Sorø;K;12627;12072;8051;12618;12040;8011;9;32;40
2022-01-03;Sorø;M;12396;11741;7351;12382;11706;7294;14;35;57
2022-01-03;Lejre;K;11974;11427;7858;11968;11389;7743;6;38;115
2022-01-03;Lejre;M;11664;11131;7416;11658;11099;7288;6;32;128
2022-01-03;Lolland;K;16387;15878;11226;16375;15832;11179;12;46;47
2022-01-03;Lolland;M;16274;15716;10464;16260;15666;10413;14;50;51
2022-01-03;Næstved;K;35072;33637;22294;35052;33582;22107;20;55;187
2022-01-03;Næstved;M;33696;32180;20076;33676;32117;19898;20;63;178
2022-01-03;Guldborgsund;K;25004;24065;16867;24997;24026;16713;7;39;154
2022-01-03;Guldborgsund;M;24431;23477;15297;24422;23447;15148;9;30;149
2022-01-03;Vordingborg;K;18827;18162;12421;18819;18131;12326;8;31;95
2022-01-03;Vordingborg;M;18391;17658;11401;18386;17634;11320;5;24;81
2022-01-03;Bornholm;K;17192;16537;12269;17190;16506;12266;2;31;3
2022-01-03;Bornholm;M;16675;15899;11185;16674;15858;11184;1;41;1
2022-01-03;Middelfart;K;16975;16264;11313;16969;16214;11249;6;50;64
2022-01-03;Middelfart;M;16710;15955;10422;16698;15899;10346;12;56;76
2022-01-03;Assens;K;17424;16702;11243;17409;16682;11098;15;20;145
2022-01-03;Assens;M;17351;16551;10278;17339;16530;10135;12;21;143
2022-01-03;Faaborg-Midtfyn;K;22029;21022;14174;22018;21015;14020;11;7;154
2022-01-03;Faaborg-Midtfyn;M;21837;20753;13073;21823;20733;12912;14;20;161
2022-01-03;Kerteminde;K;10418;9998;6775;10410;9992;6716;8;6;59
2022-01-03;Kerteminde;M;9953;9502;6044;9948;9499;5969;5;3;75
2022-01-03;Nyborg;K;13927;13355;8721;13920;13350;8686;7;5;35
2022-01-03;Nyborg;M;13387;12784;7720;13378;12772;7677;9;12;43
2022-01-03;Odense;K;87486;83955;48323;87429;83903;47778;57;52;545
2022-01-03;Odense;M;83478;79572;41253;83422;79531;40761;56;41;492
2022-01-03;Svendborg;K;25423;24397;16172;25409;24378;15965;14;19;207
2022-01-03;Svendborg;M;24767;23659;14234;24735;23646;13991;32;13;243
2022-01-03;Nordfyn;K;12441;11902;7788;12438;11900;7737;3;2;51
2022-01-03;Nordfyn;M;12316;11759;7234;12309;11753;7184;7;6;50
2022-01-03;Langeland;K;5266;5110;3728;5266;5108;3724;0;2;4
2022-01-03;Langeland;M;5233;5059;3462;5233;5058;3454;0;1;8
2022-01-03;Ærø;K;2632;2522;1932;2632;2521;1930;0;1;2
2022-01-03;Ærø;M;2636;2519;1742;2636;2518;1737;0;1;5
2022-01-03;Haderslev;K;22810;21878;14033;22802;21866;13836;8;12;197
2022-01-03;Haderslev;M;22543;21586;12874;22535;21568;12602;8;18;272
2022-01-03;Billund;K;10967;10470;6916;10961;10453;6875;6;17;41
2022-01-03;Billund;M;11051;10578;6518;11046;10554;6466;5;24;52
2022-01-03;Sønderborg;K;30918;29596;19647;30893;29569;19133;25;27;514
2022-01-03;Sønderborg;M;30259;28874;17790;30243;28834;17273;16;40;517
2022-01-03;Tønder;K;14939;14377;9149;14932;14361;9006;7;16;143
2022-01-03;Tønder;M;14772;14163;8333;14764;14140;8188;8;23;145
2022-01-03;Esbjerg;K;47833;45542;29467;47806;45500;29118;27;42;349
2022-01-03;Esbjerg;M;47221;44765;26625;47191;44703;26260;30;62;365
2022-01-03;Fanø;K;1521;1472;1094;1521;1472;1091;0;0;3
2022-01-03;Fanø;M;1423;1375;974;1421;1375;971;2;0;3
2022-01-03;Varde;K;20376;19443;13216;20362;19431;13084;14;12;132
2022-01-03;Varde;M;20538;19535;12483;20526;19521;12360;12;14;123
2022-01-03;Vejen;K;17254;16491;10890;17239;16428;10746;15;63;144
2022-01-03;Vejen;M;17474;16584;10115;17465;16549;9944;9;35;171
2022-01-03;Aabenraa;K;23728;22782;14774;23708;22763;14459;20;19;315
2022-01-03;Aabenraa;M;23205;22213;13599;23191;22194;13252;14;19;347
2022-01-03;Fredericia;K;21621;20769;13889;21606;20678;13653;15;91;236
2022-01-03;Fredericia;M;21107;20177;12802;21085;20111;12557;22;66;245
2022-01-03;Horsens;K;38542;36667;23666;38520;36644;23204;22;23;462
2022-01-03;Horsens;M;37774;35799;21470;37765;35769;21000;9;30;470
2022-01-03;Kolding;K;38742;37077;22726;38682;36927;22357;60;150;369
2022-01-03;Kolding;M;37763;35982;20775;37713;35841;20461;50;141;314
2022-01-03;Vejle;K;49016;46763;29241;49002;46615;28662;14;148;579
2022-01-03;Vejle;M;48140;45742;26905;48128;45589;26345;12;153;560
2022-01-03;Herning;K;37192;35613;22749;37189;35609;22662;3;4;87
2022-01-03;Herning;M;37008;35248;20890;37007;35245;20790;1;3;100
2022-01-03;Holstebro;K;24809;23670;15227;24807;23670;15221;2;0;6
2022-01-03;Holstebro;M;24230;23038;13486;24230;23038;13477;0;0;9
2022-01-03;Lemvig;K;8140;7862;5626;8140;7862;5625;0;0;1
2022-01-03;Lemvig;M;8345;8038;5393;8345;8038;5393;0;0;0
2022-01-03;Struer;K;8894;8561;5896;8894;8561;5894;0;0;2
2022-01-03;Struer;M;8852;8460;5450;8852;8460;5449;0;0;1
2022-01-03;Syddjurs;K;18451;17549;11904;18451;17543;11876;0;6;28
2022-01-03;Syddjurs;M;18230;17336;11206;18230;17332;11175;0;4;31
2022-01-03;Norddjurs;K;15336;14657;10188;15336;14657;10186;0;0;2
2022-01-03;Norddjurs;M;15769;15035;9408;15768;15035;9401;1;0;7
2022-01-03;Favrskov;K;20655;19430;12560;20649;19407;12477;6;23;83
2022-01-03;Favrskov;M;20537;19295;11759;20530;19276;11679;7;19;80
2022-01-03;Odder;K;10111;9629;6839;10110;9624;6716;1;5;123
2022-01-03;Odder;M;9717;9231;6189;9715;9225;6073;2;6;116
2022-01-03;Randers;K;41550;39519;25660;41550;39517;25647;0;2;13
2022-01-03;Randers;M;40476;38405;23021;40476;38404;22997;0;1;24
2022-01-03;Silkeborg;K;40667;38680;25262;40647;38657;25036;20;23;226
2022-01-03;Silkeborg;M;39685;37706;23444;39670;37684;23161;15;22;283
2022-01-03;Samsø;K;1624;1557;1176;1624;1557;1176;0;0;0
2022-01-03;Samsø;M;1598;1522;1022;1598;1522;1021;0;0;1
2022-01-03;Skanderborg;K;27149;25612;16977;27143;25596;16866;6;16;111
2022-01-03;Skanderborg;M;26416;24836;15914;26412;24806;15780;4;30;134
2022-01-03;Århus;K;150844;144269;85961;150767;144101;84309;77;168;1652
2022-01-03;Århus;M;143266;136424;75705;143191;136234;74175;75;190;1530
2022-01-03;Ikast-Brande;K;16963;16247;10364;16957;16239;10306;6;8;58
2022-01-03;Ikast-Brande;M;17169;16346;9856;17166;16338;9776;3;8;80
2022-01-03;Ringkøbing-Skjern;K;23156;22200;14971;23156;22197;14940;0;3;31
2022-01-03;Ringkøbing-Skjern;M;23500;22419;14026;23499;22415;13976;1;4;50
2022-01-03;Hedensted;K;19479;18655;12681;19475;18626;12542;4;29;139
2022-01-03;Hedensted;M;19867;18931;11927;19863;18908;11782;4;23;145
2022-01-03;Morsø;K;8446;8114;5620;8446;8114;5620;0;0;0
2022-01-03;Morsø;M;8457;8104;5242;8457;8104;5241;0;0;1
2022-01-03;Skive;K;19150;18305;12614;19150;18305;12612;0;0;2
2022-01-03;Skive;M;19491;18568;11884;19491;18568;11880;0;0;4
2022-01-03;Thisted;K;18071;17288;11993;18071;17288;11992;0;0;1
2022-01-03;Thisted;M;17933;17151;11017;17933;17151;11015;0;0;2
2022-01-03;Viborg;K;40884;38969;25697;40883;38967;25634;1;2;63
2022-01-03;Viborg;M;40659;38486;23629;40659;38482;23532;0;4;97
2022-01-03;Brønderslev;K;15095;14351;9500;15093;14284;9399;2;67;101
2022-01-03;Brønderslev;M;15134;14305;8720;15130;14250;8626;4;55;94
2022-01-03;Frederikshavn;K;25075;24120;17113;25072;23983;17085;3;137;28
2022-01-03;Frederikshavn;M;24799;23750;15681;24799;23650;15643;0;100;38
2022-01-03;Vesthimmerland;K;14895;14283;9966;14895;14279;9832;0;4;134
2022-01-03;Vesthimmerland;M;14967;14255;9330;14967;14248;9161;0;7;169
2022-01-03;Læsø;K;768;732;620;768;732;620;0;0;0
2022-01-03;Læsø;M;761;729;615;761;729;615;0;0;0
2022-01-03;Rebild;K;12597;11944;7893;12597;11900;7767;0;44;126
2022-01-03;Rebild;M;12710;12068;7415;12710;12029;7290;0;39;125
2022-01-03;Mariagerfjord;K;17300;16532;11395;17299;16526;11340;1;6;55
2022-01-03;Mariagerfjord;M;17694;16851;10842;17694;16849;10786;0;2;56
2022-01-03;Jammerbugt;K;15988;15279;10459;15985;15243;10370;3;36;89
2022-01-03;Jammerbugt;M;16058;15277;9685;16056;15224;9593;2;53;92
2022-01-03;Aalborg;K;92390;88542;54092;92377;88309;52893;13;233;1199
2022-01-03;Aalborg;M;92502;88278;48599;92480;88056;47396;22;222;1203
2022-01-03;Hjørring;K;27310;26128;17741;27304;26010;17498;6;118;243
2022-01-03;Hjørring;M;26806;25454;15843;26789;25334;15582;17;120;261
