"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-03-04;København;K;260766;255547;184698;260707;255464;184493;59;83;205
2022-03-04;København;M;247392;241952;165742;247379;241917;165585;13;35;157
2022-03-04;Frederiksberg;K;46174;45421;34958;46174;45421;34953;0;0;5
2022-03-04;Frederiksberg;M;40584;39771;28943;40592;39780;28933;-8;-9;10
2022-03-04;Ballerup;K;20248;19833;15271;20257;19842;15275;-9;-9;-4
2022-03-04;Ballerup;M;18808;18411;13594;18800;18403;13590;8;8;4
2022-03-04;Brøndby;K;13432;13073;9588;13432;13074;9582;0;-1;6
2022-03-04;Brøndby;M;12447;12096;8612;12445;12094;8609;2;2;3
2022-03-04;Dragør;K;6321;6178;4819;6324;6180;4822;-3;-2;-3
2022-03-04;Dragør;M;5923;5790;4333;5928;5796;4337;-5;-6;-4
2022-03-04;Gentofte;K;32771;32192;24705;32778;32199;24703;-7;-7;2
2022-03-04;Gentofte;M;29442;28834;21289;29440;28832;21272;2;2;17
2022-03-04;Gladsaxe;K;28217;27649;20663;28223;27654;20663;-6;-5;0
2022-03-04;Gladsaxe;M;27252;26621;19040;27273;26642;19047;-21;-21;-7
2022-03-04;Glostrup;K;9303;9107;6833;9307;9108;6830;-4;-1;3
2022-03-04;Glostrup;M;8952;8753;6251;8949;8748;6245;3;5;6
2022-03-04;Herlev;K;11759;11488;8721;11774;11504;8720;-15;-16;1
2022-03-04;Herlev;M;10853;10575;7599;10866;10588;7604;-13;-13;-5
2022-03-04;Albertslund;K;10540;10255;7293;10545;10260;7291;-5;-5;2
2022-03-04;Albertslund;M;10070;9752;6739;10074;9755;6737;-4;-3;2
2022-03-04;Hvidovre;K;21278;20744;15304;21276;20741;15298;2;3;6
2022-03-04;Hvidovre;M;20219;19708;13979;20226;19715;13978;-7;-7;1
2022-03-04;Høje Tåstrup;K;20071;19608;14269;20054;19592;14249;17;16;20
2022-03-04;Høje Tåstrup;M;19808;19312;13604;19792;19300;13587;16;12;17
2022-03-04;Lyngby-Taarbæk;K;24859;24374;18853;24864;24376;18845;-5;-2;8
2022-03-04;Lyngby-Taarbæk;M;23740;23194;17008;23749;23201;17004;-9;-7;4
2022-03-04;Rødovre;K;16706;16345;12199;16712;16346;12199;-6;-1;0
2022-03-04;Rødovre;M;15435;15025;10638;15434;15025;10632;1;0;6
2022-03-04;Ishøj;K;8237;8002;5480;8238;8001;5470;-1;1;10
2022-03-04;Ishøj;M;7963;7711;5210;7961;7710;5205;2;1;5
2022-03-04;Tårnby;K;17559;17231;13070;17568;17239;13073;-9;-8;-3
2022-03-04;Tårnby;M;16684;16308;11810;16694;16318;11813;-10;-10;-3
2022-03-04;Vallensbæk;K;6355;6202;4531;6365;6212;4535;-10;-10;-4
2022-03-04;Vallensbæk;M;6169;6020;4251;6181;6030;4257;-12;-10;-6
2022-03-04;Furesø;K;17681;17334;13430;17675;17328;13422;6;6;8
2022-03-04;Furesø;M;16543;16199;12050;16548;16202;12052;-5;-3;-2
2022-03-04;Allerød;K;11278;11106;8672;11282;11110;8671;-4;-4;1
2022-03-04;Allerød;M;10717;10518;8007;10723;10523;8011;-6;-5;-4
2022-03-04;Fredensborg;K;17490;17213;13296;17496;17218;13296;-6;-5;0
2022-03-04;Fredensborg;M;16076;15759;11903;16083;15764;11905;-7;-5;-2
2022-03-04;Helsingør;K;26967;26537;20994;26971;26540;20987;-4;-3;7
2022-03-04;Helsingør;M;24732;24260;18540;24728;24250;18528;4;10;12
2022-03-04;Hillerød;K;22693;22359;17292;22695;22357;17296;-2;2;-4
2022-03-04;Hillerød;M;21383;20957;15739;21391;20963;15743;-8;-6;-4
2022-03-04;Hørsholm;K;11294;11133;8889;11294;11133;8895;0;0;-6
2022-03-04;Hørsholm;M;9804;9630;7451;9805;9631;7450;-1;-1;1
2022-03-04;Rudersdal;K;24941;24495;19165;24951;24504;19164;-10;-9;1
2022-03-04;Rudersdal;M;23474;23033;17415;23469;23031;17410;5;2;5
2022-03-04;Egedal;K;18807;18517;14077;18813;18521;14079;-6;-4;-2
2022-03-04;Egedal;M;18163;17833;13141;18167;17837;13133;-4;-4;8
2022-03-04;Frederikssund;K;19720;19430;15377;19722;19430;15362;-2;0;15
2022-03-04;Frederikssund;M;18797;18442;14029;18791;18434;14013;6;8;16
2022-03-04;Greve;K;20863;20492;15541;20867;20492;15538;-4;0;3
2022-03-04;Greve;M;19912;19518;14419;19923;19530;14425;-11;-12;-6
2022-03-04;Køge;K;25707;25255;19567;25707;25256;19570;0;-1;-3
2022-03-04;Køge;M;24754;24267;18042;24760;24273;18045;-6;-6;-3
2022-03-04;Halsnæs;K;13242;13004;10375;13230;12994;10363;12;10;12
2022-03-04;Halsnæs;M;12780;12527;9759;12770;12516;9742;10;11;17
2022-03-04;Roskilde;K;38657;38060;29586;38669;38071;29590;-12;-11;-4
2022-03-04;Roskilde;M;36417;35781;26641;36412;35774;26624;5;7;17
2022-03-04;Solrød;K;9964;9808;7434;9977;9818;7440;-13;-10;-6
2022-03-04;Solrød;M;9513;9326;6928;9522;9335;6934;-9;-9;-6
2022-03-04;Gribskov;K;17327;17063;13694;17308;17043;13672;19;20;22
2022-03-04;Gribskov;M;16874;16594;12964;16856;16575;12944;18;19;20
2022-03-04;Odsherred;K;13923;13725;11245;13921;13721;11244;2;4;1
2022-03-04;Odsherred;M;13719;13553;10699;13719;13554;10697;0;-1;2
2022-03-04;Holbæk;K;30899;30457;23740;30901;30460;23734;-2;-3;6
2022-03-04;Holbæk;M;29845;29343;21935;29844;29344;21932;1;-1;3
2022-03-04;Faxe;K;15194;14955;11778;15198;14958;11782;-4;-3;-4
2022-03-04;Faxe;M;15249;14973;11302;15251;14975;11302;-2;-2;0
2022-03-04;Kalundborg;K;19949;19659;15671;19949;19660;15674;0;-1;-3
2022-03-04;Kalundborg;M;19837;19516;14878;19836;19516;14869;1;0;9
2022-03-04;Ringsted;K;14269;14030;10818;14267;14027;10813;2;3;5
2022-03-04;Ringsted;M;13974;13742;10203;13973;13740;10198;1;2;5
2022-03-04;Slagelse;K;33053;32469;25463;33067;32483;25452;-14;-14;11
2022-03-04;Slagelse;M;31990;31441;23717;31987;31435;23705;3;6;12
2022-03-04;Stevns;K;9734;9578;7677;9733;9576;7676;1;2;1
2022-03-04;Stevns;M;9781;9618;7406;9774;9611;7401;7;7;5
2022-03-04;Sorø;K;12717;12560;9893;12699;12543;9879;18;17;14
2022-03-04;Sorø;M;12448;12253;9240;12442;12248;9236;6;5;4
2022-03-04;Lejre;K;12030;11840;9216;12020;11830;9207;10;10;9
2022-03-04;Lejre;M;11695;11533;8805;11687;11524;8798;8;9;7
2022-03-04;Lolland;K;16437;16214;13096;16449;16224;13099;-12;-10;-3
2022-03-04;Lolland;M;16346;16095;12486;16353;16101;12486;-7;-6;0
2022-03-04;Næstved;K;35347;34844;27304;35337;34834;27285;10;10;19
2022-03-04;Næstved;M;33975;33427;25140;33975;33426;25129;0;1;11
2022-03-04;Guldborgsund;K;25137;24824;19858;25136;24819;19857;1;5;1
2022-03-04;Guldborgsund;M;24568;24209;18717;24565;24205;18710;3;4;7
2022-03-04;Vordingborg;K;18929;18660;14951;18928;18660;14946;1;0;5
2022-03-04;Vordingborg;M;18490;18162;14001;18490;18160;14006;0;2;-5
2022-03-04;Bornholm;K;17293;17047;14091;17293;17046;14087;0;1;4
2022-03-04;Bornholm;M;16747;16469;13144;16747;16469;13143;0;0;1
2022-03-04;Middelfart;K;17105;16877;13461;17092;16864;13452;13;13;9
2022-03-04;Middelfart;M;16833;16580;12753;16835;16579;12756;-2;1;-3
2022-03-04;Assens;K;17513;17267;13675;17523;17276;13680;-10;-9;-5
2022-03-04;Assens;M;17433;17154;12979;17439;17159;12981;-6;-5;-2
2022-03-04;Faaborg-Midtfyn;K;22230;21909;17243;22229;21907;17231;1;2;12
2022-03-04;Faaborg-Midtfyn;M;22026;21664;16424;22021;21658;16419;5;6;5
2022-03-04;Kerteminde;K;10468;10299;8236;10483;10313;8237;-15;-14;-1
2022-03-04;Kerteminde;M;10021;9846;7556;10030;9857;7557;-9;-11;-1
2022-03-04;Nyborg;K;14021;13818;10946;14012;13810;10927;9;8;19
2022-03-04;Nyborg;M;13511;13301;10192;13507;13296;10182;4;5;10
2022-03-04;Odense;K;88169;86747;66682;88158;86736;66664;11;11;18
2022-03-04;Odense;M;84108;82566;59900;84100;82556;59873;8;10;27
2022-03-04;Svendborg;K;25597;25252;20048;25598;25254;20045;-1;-2;3
2022-03-04;Svendborg;M;24987;24601;18552;24990;24603;18551;-3;-2;1
2022-03-04;Nordfyn;K;12558;12354;9707;12557;12351;9699;1;3;8
2022-03-04;Nordfyn;M;12429;12220;9200;12425;12215;9192;4;5;8
2022-03-04;Langeland;K;5273;5223;4356;5275;5224;4361;-2;-1;-5
2022-03-04;Langeland;M;5287;5218;4265;5284;5215;4262;3;3;3
2022-03-04;Ærø;K;2629;2590;2221;2628;2589;2222;1;1;-1
2022-03-04;Ærø;M;2639;2594;2165;2640;2595;2166;-1;-1;-1
2022-03-04;Haderslev;K;22957;22627;17592;22957;22626;17585;0;1;7
2022-03-04;Haderslev;M;22664;22288;16640;22668;22291;16636;-4;-3;4
2022-03-04;Billund;K;11050;10890;8451;11057;10897;8457;-7;-7;-6
2022-03-04;Billund;M;11139;10968;8277;11142;10970;8283;-3;-2;-6
2022-03-04;Sønderborg;K;31146;30707;24283;31143;30704;24274;3;3;9
2022-03-04;Sønderborg;M;30501;30022;22836;30499;30020;22830;2;2;6
2022-03-04;Tønder;K;15055;14848;11684;15042;14835;11677;13;13;7
2022-03-04;Tønder;M;14907;14664;11070;14901;14655;11068;6;9;2
2022-03-04;Esbjerg;K;48136;47423;36809;48139;47424;36809;-3;-1;0
2022-03-04;Esbjerg;M;47564;46806;34737;47562;46804;34729;2;2;8
2022-03-04;Fanø;K;1539;1523;1267;1536;1521;1265;3;2;2
2022-03-04;Fanø;M;1433;1413;1144;1434;1414;1144;-1;-1;0
2022-03-04;Varde;K;20491;20170;15841;20498;20176;15845;-7;-6;-4
2022-03-04;Varde;M;20684;20342;15479;20691;20347;15483;-7;-5;-4
2022-03-04;Vejen;K;17349;17091;13148;17346;17084;13144;3;7;4
2022-03-04;Vejen;M;17592;17253;12709;17589;17250;12703;3;3;6
2022-03-04;Aabenraa;K;23869;23568;18472;23869;23568;18470;0;0;2
2022-03-04;Aabenraa;M;23360;23021;17413;23366;23027;17413;-6;-6;0
2022-03-04;Fredericia;K;21794;21475;16824;21804;21484;16823;-10;-9;1
2022-03-04;Fredericia;M;21274;20921;15823;21272;20918;15812;2;3;11
2022-03-04;Horsens;K;38932;38392;29250;38913;38375;29237;19;17;13
2022-03-04;Horsens;M;38224;37548;27417;38217;37542;27416;7;6;1
2022-03-04;Kolding;K;38984;38426;28979;38989;38429;28972;-5;-3;7
2022-03-04;Kolding;M;38014;37403;27204;38016;37402;27196;-2;1;8
2022-03-04;Vejle;K;49447;48722;36921;49401;48674;36879;46;48;42
2022-03-04;Vejle;M;48607;47778;34818;48583;47756;34787;24;22;31
2022-03-04;Herning;K;37466;36917;28246;37466;36914;28242;0;3;4
2022-03-04;Herning;M;37224;36611;27000;37227;36614;26999;-3;-3;1
2022-03-04;Holstebro;K;24981;24609;19094;24978;24605;19073;3;4;21
2022-03-04;Holstebro;M;24476;24057;17788;24469;24047;17757;7;10;31
2022-03-04;Lemvig;K;8176;8088;6507;8178;8090;6508;-2;-2;-1
2022-03-04;Lemvig;M;8369;8260;6488;8370;8260;6490;-1;0;-2
2022-03-04;Struer;K;8942;8816;7032;8942;8816;7028;0;0;4
2022-03-04;Struer;M;8899;8759;6662;8901;8761;6660;-2;-2;2
2022-03-04;Syddjurs;K;18628;18355;14655;18614;18342;14641;14;13;14
2022-03-04;Syddjurs;M;18352;18082;14076;18344;18073;14065;8;9;11
2022-03-04;Norddjurs;K;15440;15233;12360;15439;15234;12360;1;-1;0
2022-03-04;Norddjurs;M;15835;15584;12124;15829;15579;12118;6;5;6
2022-03-04;Favrskov;K;20762;20428;15587;20753;20416;15578;9;12;9
2022-03-04;Favrskov;M;20657;20318;15050;20648;20304;15039;9;14;11
2022-03-04;Odder;K;10197;10062;8138;10201;10065;8141;-4;-3;-3
2022-03-04;Odder;M;9797;9643;7515;9796;9642;7512;1;1;3
2022-03-04;Randers;K;41835;41194;31959;41845;41201;31962;-10;-7;-3
2022-03-04;Randers;M;40719;40048;29937;40738;40067;29948;-19;-19;-11
2022-03-04;Silkeborg;K;41010;40342;31076;41012;40345;31077;-2;-3;-1
2022-03-04;Silkeborg;M;40016;39317;29506;40018;39318;29509;-2;-1;-3
2022-03-04;Samsø;K;1640;1624;1372;1640;1625;1373;0;-1;-1
2022-03-04;Samsø;M;1606;1590;1294;1606;1590;1295;0;0;-1
2022-03-04;Skanderborg;K;27324;26855;20632;27334;26865;20645;-10;-10;-13
2022-03-04;Skanderborg;M;26611;26097;19530;26610;26093;19521;1;4;9
2022-03-04;Århus;K;151634;149078;115653;151654;149089;115602;-20;-11;51
2022-03-04;Århus;M;144209;141392;103565;144210;141395;103506;-1;-3;59
2022-03-04;Ikast-Brande;K;17087;16844;12807;17092;16849;12807;-5;-5;0
2022-03-04;Ikast-Brande;M;17277;17017;12507;17276;17015;12506;1;2;1
2022-03-04;Ringkøbing-Skjern;K;23305;22973;17919;23304;22971;17916;1;2;3
2022-03-04;Ringkøbing-Skjern;M;23615;23255;17507;23617;23254;17509;-2;1;-2
2022-03-04;Hedensted;K;19601;19361;15100;19617;19377;15106;-16;-16;-6
2022-03-04;Hedensted;M;19976;19702;14722;19982;19706;14722;-6;-4;0
2022-03-04;Morsø;K;8519;8370;6619;8516;8367;6615;3;3;4
2022-03-04;Morsø;M;8531;8376;6355;8528;8373;6352;3;3;3
2022-03-04;Skive;K;19210;18952;14841;19207;18948;14824;3;4;17
2022-03-04;Skive;M;19553;19266;14652;19553;19267;14641;0;-1;11
2022-03-04;Thisted;K;18214;17955;14213;18223;17963;14219;-9;-8;-6
2022-03-04;Thisted;M;18105;17797;13588;18115;17807;13594;-10;-10;-6
2022-03-04;Viborg;K;41110;40521;31187;41125;40532;31192;-15;-11;-5
2022-03-04;Viborg;M;40914;40222;29639;40909;40217;29634;5;5;5
2022-03-04;Brønderslev;K;15247;15012;11640;15253;15017;11647;-6;-5;-7
2022-03-04;Brønderslev;M;15287;15013;11100;15293;15019;11107;-6;-6;-7
2022-03-04;Frederikshavn;K;25200;24887;20062;25205;24892;20067;-5;-5;-5
2022-03-04;Frederikshavn;M;24942;24539;19047;24939;24538;19047;3;1;0
2022-03-04;Vesthimmerland;K;14989;14779;11626;14997;14786;11634;-8;-7;-8
2022-03-04;Vesthimmerland;M;15039;14789;11147;15047;14797;11153;-8;-8;-6
2022-03-04;Læsø;K;770;761;657;770;761;657;0;0;0
2022-03-04;Læsø;M;767;760;656;765;758;654;2;2;2
2022-03-04;Rebild;K;12660;12450;9502;12656;12446;9497;4;4;5
2022-03-04;Rebild;M;12814;12575;9355;12816;12577;9354;-2;-2;1
2022-03-04;Mariagerfjord;K;17428;17118;13540;17425;17112;13536;3;6;4
2022-03-04;Mariagerfjord;M;17812;17474;13290;17810;17472;13290;2;2;0
2022-03-04;Jammerbugt;K;16124;15854;12537;16126;15856;12535;-2;-2;2
2022-03-04;Jammerbugt;M;16171;15873;12070;16176;15879;12070;-5;-6;0
2022-03-04;Aalborg;K;93140;91664;71022;93143;91668;71018;-3;-4;4
2022-03-04;Aalborg;M;93150;91396;67029;93155;91396;67022;-5;0;7
2022-03-04;Hjørring;K;27493;27128;21423;27494;27127;21419;-1;1;4
2022-03-04;Hjørring;M;26965;26526;19939;26972;26532;19946;-7;-6;-7
