"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2020-U50;20-39;1;0;0;1502305;1;0;0;0.00;0.00;0.00
2020-U50;40-64;1;0;0;1908759;1;0;0;0.00;0.00;0.00
2020-U51;16-19;1;0;0;280309;1;0;0;0.00;0.00;0.00
2020-U51;20-39;3;0;0;1502305;4;0;0;0.00;0.00;0.00
2020-U51;40-64;1;0;0;1908759;2;0;0;0.00;0.00;0.00
2020-U51;80+;1;0;0;253618;1;0;0;0.00;0.00;0.00
2020-U52;12-15;1;0;0;302311;1;0;0;0.00;0.00;0.00
2020-U52;16-19;22;0;0;280309;23;0;0;0.01;0.00;0.00
2020-U52;20-39;1321;0;0;1502305;1325;0;0;0.09;0.00;0.00
2020-U52;40-64;2554;0;0;1908759;2556;0;0;0.13;0.00;0.00
2020-U52;65-79;801;0;0;883634;801;0;0;0.09;0.00;0.00
2020-U52;80+;1023;0;0;253618;1024;0;0;0.40;0.00;0.00
2020-U53;12-15;1;0;0;302311;2;0;0;0.00;0.00;0.00
2020-U53;16-19;143;0;0;280309;166;0;0;0.06;0.00;0.00
2020-U53;20-39;8502;0;0;1502305;9827;0;0;0.65;0.00;0.00
2020-U53;40-64;20221;1;0;1908759;22777;1;0;1.19;0.00;0.00
2020-U53;65-79;5021;0;0;883634;5822;0;0;0.66;0.00;0.00
2020-U53;80+;6526;0;0;253618;7550;0;0;2.98;0.00;0.00
2021-U01;16-19;311;0;0;280309;477;0;0;0.17;0.00;0.00
2021-U01;20-39;10567;1;0;1502305;20394;1;0;1.36;0.00;0.00
2021-U01;40-64;27323;1;0;1908759;50100;2;0;2.62;0.00;0.00
2021-U01;65-79;8089;0;0;883634;13911;0;0;1.57;0.00;0.00
2021-U01;80+;10638;1;0;253618;18188;1;0;7.17;0.00;0.00
2021-U02;12-15;1;0;0;302311;3;0;0;0.00;0.00;0.00
2021-U02;16-19;163;2;0;280309;640;2;0;0.23;0.00;0.00
2021-U02;20-39;8715;111;0;1502305;29109;112;0;1.94;0.01;0.00
2021-U02;40-64;18098;301;0;1908759;68198;303;0;3.57;0.02;0.00
2021-U02;65-79;11133;96;0;883634;25044;96;0;2.83;0.01;0.00
2021-U02;80+;11446;116;0;253618;29634;117;0;11.7;0.05;0.00
2021-U03;12-15;2;2;0;302311;5;2;0;0.00;0.00;0.00
2021-U03;16-19;88;93;0;280309;728;95;0;0.26;0.03;0.00
2021-U03;20-39;1713;4013;0;1502305;30822;4125;0;2.05;0.27;0.00
2021-U03;40-64;3624;10708;0;1908759;71822;11011;0;3.76;0.58;0.00
2021-U03;65-79;2482;3825;0;883634;27526;3921;0;3.12;0.44;0.00
2021-U03;80+;2486;5455;0;253618;32120;5572;0;12.7;2.20;0.00
2021-U04;16-19;61;261;0;280309;789;356;0;0.28;0.13;0.00
2021-U04;20-39;864;9941;0;1502305;31686;14066;0;2.11;0.94;0.00
2021-U04;40-64;2028;26525;0;1908759;73850;37536;0;3.87;1.97;0.00
2021-U04;65-79;742;7430;0;883634;28268;11351;0;3.20;1.28;0.00
2021-U04;80+;448;9845;0;253618;32568;15417;0;12.8;6.08;0.00
2021-U05;16-19;37;181;0;280309;826;537;0;0.29;0.19;0.00
2021-U05;20-39;990;8439;0;1502305;32676;22505;0;2.18;1.50;0.00
2021-U05;40-64;1944;19306;0;1908759;75794;56842;0;3.97;2.98;0.00
2021-U05;65-79;1798;9698;0;883634;30066;21049;0;3.40;2.38;0.00
2021-U05;80+;4465;10280;0;253618;37033;25697;0;14.6;10.1;0.00
2021-U06;12-15;3;1;0;302311;8;3;0;0.00;0.00;0.00
2021-U06;16-19;272;143;0;280309;1098;680;0;0.39;0.24;0.00
2021-U06;20-39;6837;5688;0;1502305;39513;28193;0;2.63;1.88;0.00
2021-U06;40-64;12670;10840;0;1908759;88464;67682;0;4.63;3.55;0.00
2021-U06;65-79;1852;4412;0;883634;31918;25461;0;3.61;2.88;0.00
2021-U06;80+;16470;4899;0;253618;53503;30596;0;21.1;12.1;0.00
2021-U07;16-19;334;43;0;280309;1432;723;0;0.51;0.26;0.00
2021-U07;20-39;10060;1646;0;1502305;49573;29839;0;3.30;1.99;0.00
2021-U07;40-64;19467;2918;0;1908759;107931;70600;0;5.65;3.70;0.00
2021-U07;65-79;7308;1588;0;883634;39226;27049;0;4.44;3.06;0.00
2021-U07;80+;42796;649;0;253618;96299;31245;0;38.0;12.3;0.00
2021-U08;12-15;15;0;0;302311;23;3;0;0.01;0.00;0.00
2021-U08;16-19;773;68;0;280309;2205;791;0;0.79;0.28;0.00
2021-U08;20-39;18737;1524;1;1502305;68310;31363;1;4.55;2.09;0.00
2021-U08;40-64;44488;3171;2;1908759;152419;73771;2;7.99;3.86;0.00
2021-U08;65-79;21998;2055;3;883634;61224;29104;3;6.93;3.29;0.00
2021-U08;80+;20334;1963;2;253618;116633;33208;2;46.0;13.1;0.00
2021-U09;03-04;2;0;0;124658;2;0;0;0.00;0.00;0.00
2021-U09;12-15;25;3;0;302311;48;6;0;0.02;0.00;0.00
2021-U09;16-19;825;63;0;280309;3030;854;0;1.08;0.30;0.00
2021-U09;20-39;22380;1184;0;1502305;90690;32547;1;6.04;2.17;0.00
2021-U09;40-64;44583;2490;2;1908759;197002;76261;4;10.3;4.00;0.00
2021-U09;65-79;28555;1698;3;883634;89779;30802;6;10.2;3.49;0.00
2021-U09;80+;10873;12554;0;253618;127506;45762;2;50.3;18.0;0.00
2021-U10;12-15;20;0;0;302311;68;6;0;0.02;0.00;0.00
2021-U10;16-19;374;82;0;280309;3404;936;0;1.21;0.33;0.00
2021-U10;20-39;9483;1715;2;1502305;100173;34262;3;6.67;2.28;0.00
2021-U10;40-64;18050;4760;5;1908759;215052;81021;9;11.3;4.24;0.00
2021-U10;65-79;10995;6288;4;883634;100774;37090;10;11.4;4.20;0.00
2021-U10;80+;5930;38541;6;253618;133436;84303;8;52.6;33.2;0.00
2021-U11;12-15;7;5;0;302311;75;11;0;0.02;0.00;0.00
2021-U11;16-19;301;199;0;280309;3705;1135;0;1.32;0.40;0.00
2021-U11;20-39;4519;3180;0;1502305;104692;37442;3;6.97;2.49;0.00
2021-U11;40-64;10523;10194;1;1908759;225575;91215;10;11.8;4.78;0.00
2021-U11;65-79;10933;14501;0;883634;111707;51591;10;12.6;5.84;0.00
2021-U11;80+;23130;26184;0;253618;156566;110487;8;61.7;43.6;0.00
2021-U12;03-04;0;1;0;124658;2;1;0;0.00;0.00;0.00
2021-U12;12-15;1;6;0;302311;76;17;0;0.03;0.01;0.00
2021-U12;16-19;179;281;0;280309;3884;1416;0;1.39;0.51;0.00
2021-U12;20-39;3108;3812;0;1502305;107800;41254;3;7.18;2.75;0.00
2021-U12;40-64;7483;13113;3;1908759;233058;104328;13;12.2;5.47;0.00
2021-U12;65-79;12989;23331;3;883634;124696;74922;13;14.1;8.48;0.00
2021-U12;80+;29749;8442;0;253618;186315;118929;8;73.5;46.9;0.00
2021-U13;03-04;0;1;0;124658;2;2;0;0.00;0.00;0.00
2021-U13;05-11;1;0;0;444471;1;0;0;0.00;0.00;0.00
2021-U13;12-15;2;17;0;302311;78;34;0;0.03;0.01;0.00
2021-U13;16-19;234;207;0;280309;4118;1623;0;1.47;0.58;0.00
2021-U13;20-39;3093;2908;1;1502305;110893;44162;4;7.38;2.94;0.00
2021-U13;40-64;10089;9423;1;1908759;243147;113751;14;12.7;5.96;0.00
2021-U13;65-79;44082;17624;5;883634;168778;92546;18;19.1;10.5;0.00
2021-U13;80+;26620;8158;0;253618;212935;127087;8;84.0;50.1;0.00
2021-U14;12-15;1;26;0;302311;79;60;0;0.03;0.02;0.00
2021-U14;16-19;190;294;0;280309;4308;1917;0;1.54;0.68;0.00
2021-U14;20-39;2612;4958;1;1502305;113505;49120;5;7.56;3.27;0.00
2021-U14;40-64;6282;11323;5;1908759;249429;125074;19;13.1;6.55;0.00
2021-U14;65-79;81798;11710;4;883634;250576;104256;22;28.4;11.8;0.00
2021-U14;80+;14900;12498;1;253618;227835;139585;9;89.8;55.0;0.00
2021-U15;12-15;3;6;0;302311;82;66;0;0.03;0.02;0.00
2021-U15;16-19;172;222;0;280309;4480;2139;0;1.60;0.76;0.00
2021-U15;20-39;2381;3674;1;1502305;115886;52794;6;7.71;3.51;0.00
2021-U15;40-64;5734;9249;7;1908759;255163;134323;26;13.4;7.04;0.00
2021-U15;65-79;173324;12369;0;883634;423900;116625;22;48.0;13.2;0.00
2021-U15;80+;6912;27283;2;253618;234747;166868;11;92.6;65.8;0.00
2021-U16;05-11;0;1;0;444471;1;1;0;0.00;0.00;0.00
2021-U16;12-15;3;1;0;302311;85;67;0;0.03;0.02;0.00
2021-U16;16-19;209;207;1;280309;4689;2346;1;1.67;0.84;0.00
2021-U16;20-39;2233;2766;3;1502305;118119;55560;9;7.86;3.70;0.00
2021-U16;40-64;5925;9376;5;1908759;261088;143699;31;13.7;7.53;0.00
2021-U16;65-79;138508;26781;2;883634;562408;143406;24;63.6;16.2;0.00
2021-U16;80+;2223;33129;1;253618;236970;199997;12;93.4;78.9;0.00
2021-U17;05-11;1;0;0;444471;2;1;0;0.00;0.00;0.00
2021-U17;12-15;2;1;0;302311;87;68;0;0.03;0.02;0.00
2021-U17;16-19;184;234;0;280309;4873;2580;1;1.74;0.92;0.00
2021-U17;20-39;2194;4650;10;1502305;120313;60210;19;8.01;4.01;0.00
2021-U17;40-64;19163;10750;19;1908759;280251;154449;50;14.7;8.09;0.00
2021-U17;65-79;121397;56286;1;883634;683805;199692;25;77.4;22.6;0.00
2021-U17;80+;1907;18140;1;253618;238877;218137;13;94.2;86.0;0.01
2021-U18;12-15;2;4;0;302311;89;72;0;0.03;0.02;0.00
2021-U18;16-19;193;344;0;280309;5066;2924;1;1.81;1.04;0.00
2021-U18;20-39;2813;8417;7;1502305;123126;68627;26;8.20;4.57;0.00
2021-U18;40-64;60489;18212;13;1908759;340740;172661;63;17.9;9.05;0.00
2021-U18;65-79;73382;157630;2;883634;757187;357322;27;85.7;40.4;0.00
2021-U18;80+;1105;11315;1;253618;239982;229452;14;94.6;90.5;0.01
2021-U19;12-15;43;2;0;302311;132;74;0;0.04;0.02;0.00
2021-U19;16-19;185;407;0;280309;5251;3331;1;1.87;1.19;0.00
2021-U19;20-39;2722;10340;4;1502305;125848;78967;30;8.38;5.26;0.00
2021-U19;40-64;105439;21610;11;1908759;446179;194271;74;23.4;10.2;0.00
2021-U19;65-79;48646;135041;4;883634;805833;492363;31;91.2;55.7;0.00
2021-U19;80+;902;4912;0;253618;240884;234364;14;95.0;92.4;0.01
2021-U20;05-11;1;0;0;444471;3;1;0;0.00;0.00;0.00
2021-U20;12-15;31;5;0;302311;163;79;0;0.05;0.03;0.00
2021-U20;16-19;394;627;0;280309;5645;3958;1;2.01;1.41;0.00
2021-U20;20-39;3412;16422;2;1502305;129260;95389;32;8.60;6.35;0.00
2021-U20;40-64;183901;32278;7;1908759;630080;226549;81;33.0;11.9;0.00
2021-U20;65-79;20078;90923;2;883634;825911;583286;33;93.5;66.0;0.00
2021-U20;80+;704;2298;2;253618;241588;236662;16;95.3;93.3;0.01
2021-U21;05-11;3;0;0;444471;6;1;0;0.00;0.00;0.00
2021-U21;12-15;23;2;0;302311;186;81;0;0.06;0.03;0.00
2021-U21;16-19;4308;436;0;280309;9953;4394;1;3.55;1.57;0.00
2021-U21;20-39;3537;11619;4;1502305;132797;107008;36;8.84;7.12;0.00
2021-U21;40-64;241424;22034;8;1908759;871504;248583;89;45.7;13.0;0.00
2021-U21;65-79;10109;33088;4;883634;836020;616374;37;94.6;69.8;0.00
2021-U21;80+;606;924;2;253618;242194;237586;18;95.5;93.7;0.01
2021-U22;00-02;1;0;0;186573;1;0;0;0.00;0.00;0.00
2021-U22;05-11;3;0;0;444471;9;1;0;0.00;0.00;0.00
2021-U22;12-15;17;36;0;302311;203;117;0;0.07;0.04;0.00
2021-U22;16-19;24773;275;0;280309;34726;4669;1;12.4;1.67;0.00
2021-U22;20-39;14976;7107;4;1502305;147773;114115;40;9.84;7.60;0.00
2021-U22;40-64;216125;26261;7;1908759;1087629;274844;96;57.0;14.4;0.01
2021-U22;65-79;4626;72483;3;883634;840646;688857;40;95.1;78.0;0.00
2021-U22;80+;406;1106;1;253618;242600;238692;19;95.7;94.1;0.01
2021-U23;05-11;2;0;0;444471;11;1;0;0.00;0.00;0.00
2021-U23;12-15;14;31;0;302311;217;148;0;0.07;0.05;0.00
2021-U23;16-19;59675;227;1;280309;94401;4896;2;33.7;1.75;0.00
2021-U23;20-39;47450;3738;1;1502305;195223;117853;41;13.0;7.84;0.00
2021-U23;40-64;223823;48320;9;1908759;1311452;323164;105;68.7;16.9;0.01
2021-U23;65-79;2657;60312;3;883634;843303;749169;43;95.4;84.8;0.00
2021-U23;80+;346;914;0;253618;242946;239606;19;95.8;94.5;0.01
2021-U24;05-11;2;1;0;444471;13;2;0;0.00;0.00;0.00
2021-U24;12-15;24;19;0;302311;241;167;0;0.08;0.06;0.00
2021-U24;16-19;57871;194;1;280309;152272;5090;3;54.3;1.82;0.00
2021-U24;20-39;74565;3028;0;1502305;269788;120881;41;18.0;8.05;0.00
2021-U24;40-64;168449;85695;9;1908759;1479901;408859;114;77.5;21.4;0.01
2021-U24;65-79;1955;49908;2;883634;845258;799077;45;95.7;90.4;0.01
2021-U24;80+;253;614;0;253618;243199;240220;19;95.9;94.7;0.01
2021-U25;05-11;0;1;0;444471;13;3;0;0.00;0.00;0.00
2021-U25;12-15;928;14;0;302311;1169;181;0;0.39;0.06;0.00
2021-U25;16-19;28397;313;0;280309;180669;5403;3;64.5;1.93;0.00
2021-U25;20-39;90661;3421;2;1502305;360449;124302;43;24.0;8.27;0.00
2021-U25;40-64;100826;168739;10;1908759;1580727;577598;124;82.8;30.3;0.01
2021-U25;65-79;1245;22992;11;883634;846503;822069;56;95.8;93.0;0.01
2021-U25;80+;188;621;2;253618;243387;240841;21;96.0;95.0;0.01
2021-U26;05-11;0;1;0;444471;13;4;0;0.00;0.00;0.00
2021-U26;12-15;5319;13;0;302311;6488;194;0;2.15;0.06;0.00
2021-U26;16-19;20345;3555;0;280309;201014;8958;3;71.7;3.20;0.00
2021-U26;20-39;89187;3022;1;1502305;449636;127324;44;29.9;8.48;0.00
2021-U26;40-64;53882;242329;11;1908759;1634609;819927;135;85.6;43.0;0.01
2021-U26;65-79;899;10595;0;883634;847402;832664;56;95.9;94.2;0.01
2021-U26;80+;142;587;0;253618;243529;241428;21;96.0;95.2;0.01
2021-U27;00-02;1;0;0;186573;2;0;0;0.00;0.00;0.00
2021-U27;05-11;1;1;0;444471;14;5;0;0.00;0.00;0.00
2021-U27;12-15;7985;13;0;302311;14473;207;0;4.79;0.07;0.00
2021-U27;16-19;11365;16283;1;280309;212379;25241;4;75.8;9.00;0.00
2021-U27;20-39;218306;4688;4;1502305;667942;132012;48;44.5;8.79;0.00
2021-U27;40-64;37577;211425;13;1908759;1672186;1031352;148;87.6;54.0;0.01
2021-U27;65-79;1178;5613;2;883634;848580;838277;58;96.0;94.9;0.01
2021-U27;80+;154;419;3;253618;243683;241847;24;96.1;95.4;0.01
2021-U28;00-02;1;0;0;186573;3;0;0;0.00;0.00;0.00
2021-U28;03-04;2;0;0;124658;4;2;0;0.00;0.00;0.00
2021-U28;05-11;1;0;0;444471;15;5;0;0.00;0.00;0.00
2021-U28;12-15;14858;40;0;302311;29331;247;0;9.70;0.08;0.00
2021-U28;16-19;5408;50412;0;280309;217787;75653;4;77.7;27.0;0.00
2021-U28;20-39;190124;30367;5;1502305;858066;162379;53;57.1;10.8;0.00
2021-U28;40-64;15731;221937;14;1908759;1687917;1253289;162;88.4;65.7;0.01
2021-U28;65-79;749;2944;1;883634;849329;841221;59;96.1;95.2;0.01
2021-U28;80+;129;357;2;253618;243812;242204;26;96.1;95.5;0.01
2021-U29;00-02;1;0;0;186573;4;0;0;0.00;0.00;0.00
2021-U29;05-11;0;1;0;444471;15;6;0;0.00;0.00;0.00
2021-U29;12-15;41806;598;0;302311;71137;845;0;23.5;0.28;0.00
2021-U29;16-19;4857;59722;0;280309;222644;135375;4;79.4;48.3;0.00
2021-U29;20-39;115815;73357;4;1502305;973881;235736;57;64.8;15.7;0.00
2021-U29;40-64;12606;180324;15;1908759;1700523;1433613;177;89.1;75.1;0.01
2021-U29;65-79;687;2298;1;883634;850016;843519;60;96.2;95.5;0.01
2021-U29;80+;114;299;0;253618;243926;242503;26;96.2;95.6;0.01
2021-U30;00-02;1;0;0;186573;5;0;0;0.00;0.00;0.00
2021-U30;03-04;1;0;0;124658;5;2;0;0.00;0.00;0.00
2021-U30;12-15;36538;2177;1;302311;107675;3022;1;35.6;1.00;0.00
2021-U30;16-19;3188;36693;0;280309;225832;172068;4;80.6;61.4;0.00
2021-U30;20-39;66831;92966;13;1502305;1040712;328702;70;69.3;21.9;0.00
2021-U30;40-64;8468;109830;17;1908759;1708991;1543443;194;89.5;80.9;0.01
2021-U30;65-79;536;1487;4;883634;850552;845006;64;96.3;95.6;0.01
2021-U30;80+;95;211;1;253618;244021;242714;27;96.2;95.7;0.01
2021-U31;05-11;0;1;0;444471;15;7;0;0.00;0.00;0.00
2021-U31;12-15;32445;9830;0;302311;140120;12852;1;46.3;4.25;0.00
2021-U31;16-19;2657;23993;0;280309;228489;196061;4;81.5;69.9;0.00
2021-U31;20-39;33061;166329;8;1502305;1073773;495031;78;71.5;33.0;0.01
2021-U31;40-64;6165;69192;22;1908759;1715156;1612635;216;89.9;84.5;0.01
2021-U31;65-79;398;1205;2;883634;850950;846211;66;96.3;95.8;0.01
2021-U31;80+;80;186;0;253618;244101;242900;27;96.2;95.8;0.01
2021-U32;05-11;1;0;0;444471;16;7;0;0.00;0.00;0.00
2021-U32;12-15;17707;31085;0;302311;157827;43937;1;52.2;14.5;0.00
2021-U32;16-19;2293;13417;1;280309;230782;209478;5;82.3;74.7;0.00
2021-U32;20-39;21672;242526;18;1502305;1095445;737557;96;72.9;49.1;0.01
2021-U32;40-64;5447;47978;23;1908759;1720603;1660613;239;90.1;87.0;0.01
2021-U32;65-79;379;1596;6;883634;851329;847807;72;96.3;95.9;0.01
2021-U32;80+;63;224;1;253618;244164;243124;28;96.3;95.9;0.01
2021-U33;00-02;1;1;0;186573;6;1;0;0.00;0.00;0.00
2021-U33;05-11;3;0;0;444471;19;7;0;0.00;0.00;0.00
2021-U33;12-15;12114;37952;0;302311;169941;81889;1;56.2;27.1;0.00
2021-U33;16-19;2420;7538;0;280309;233202;217016;5;83.2;77.4;0.00
2021-U33;20-39;18798;142342;17;1502305;1114243;879899;113;74.2;58.6;0.01
2021-U33;40-64;4943;21230;22;1908759;1725546;1681843;261;90.4;88.1;0.01
2021-U33;65-79;419;971;14;883634;851748;848778;86;96.4;96.1;0.01
2021-U33;80+;80;199;1;253618;244244;243323;29;96.3;95.9;0.01
2021-U34;00-02;1;0;0;186573;7;1;0;0.00;0.00;0.00
2021-U34;05-11;3;0;0;444471;22;7;0;0.00;0.00;0.00
2021-U34;12-15;10004;35505;0;302311;179945;117394;1;59.5;38.8;0.00
2021-U34;16-19;1772;4833;2;280309;234974;221849;7;83.8;79.1;0.00
2021-U34;20-39;14186;84762;17;1502305;1128429;964661;130;75.1;64.2;0.01
2021-U34;40-64;4196;12451;30;1908759;1729742;1694294;291;90.6;88.8;0.02
2021-U34;65-79;482;671;8;883634;852230;849449;94;96.4;96.1;0.01
2021-U34;80+;104;130;0;253618;244348;243453;29;96.3;96.0;0.01
2021-U35;05-11;1;0;0;444471;23;7;0;0.01;0.00;0.00
2021-U35;12-15;6124;27682;0;302311;186069;145076;1;61.5;48.0;0.00
2021-U35;16-19;1427;3358;1;280309;236401;225207;8;84.3;80.3;0.00
2021-U35;20-39;9422;44509;54;1502305;1137851;1009170;184;75.7;67.2;0.01
2021-U35;40-64;2932;8298;36;1908759;1732674;1702592;327;90.8;89.2;0.02
2021-U35;65-79;316;530;9;883634;852546;849979;103;96.5;96.2;0.01
2021-U35;80+;66;93;3;253618;244414;243546;32;96.4;96.0;0.01
2021-U36;05-11;2;1;0;444471;25;8;0;0.01;0.00;0.00
2021-U36;12-15;4244;15848;0;302311;190313;160924;1;63.0;53.2;0.00
2021-U36;16-19;935;2553;9;280309;237336;227760;17;84.7;81.3;0.01
2021-U36;20-39;6264;24188;238;1502305;1144115;1033358;422;76.2;68.8;0.03
2021-U36;40-64;2255;5650;2007;1908759;1734929;1708242;2334;90.9;89.5;0.12
2021-U36;65-79;264;413;2622;883634;852810;850392;2725;96.5;96.2;0.31
2021-U36;80+;51;92;899;253618;244465;243638;931;96.4;96.1;0.37
2021-U37;05-11;6;1;0;444471;31;9;0;0.01;0.00;0.00
